items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index	AAI_min	AAI_max	AAI_avg
GC_00000265	18	18	1	1	0.99932532152646	1.0	0.999662546927068	0.996774193548387	1.0	0.99932532152646
GC_00000266	18	18	1	1	0.999322493224932	1.0	0.999661131819722	0.99390243902439	1.0	0.999322493224932
GC_00000267	18	18	1	1	0.998930012504673	1.0	0.99946471988082	0.988165680473373	1.0	0.998104961905867
GC_00000268	18	18	1	1	0.999173318866413	1.0	0.999586488512134	0.99604743083004	1.0	0.999173318866413
GC_00000269	18	18	1	1	0.998242434228593	1.0	0.999120444175691	0.991596638655462	1.0	0.998242434228593
GC_00000270	18	18	1	1	0.999659918167809	1.0	0.999829930165074	0.995121951219512	1.0	0.998979754503427
GC_00000271	18	18	1	1	0.999795551977715	1.0	0.999897765538041	0.997067448680352	1.0	0.999386655933145
GC_00000272	18	18	1	1	0.998547567175018	1.0	0.999273255813953	0.993055555555556	1.0	0.998547567175018
GC_00000273	18	18	1	1	0.999899832218967	1.0	0.999949913600962	0.998563218390805	1.0	0.9996994966569
GC_00000274	18	18	1	1	0.995246583481878	1.0	0.997617629541394	0.977272727272727	1.0	0.995246583481878
GC_00000275	18	18	1	1	0.999340219789283	1.0	0.999670001031247	0.996845425867508	1.0	0.999340219789283
GC_00000276	18	18	1	1	0.993916758622641	1.0	0.996949099629635	0.961038961038961	1.0	0.99295475766064
GC_00000277	18	18	1	1	0.986208938807454	1.0	0.993056590913932	0.909385113268608	1.0	0.981005562958733
GC_00000278	18	18	1	1	0.998537410302116	1.0	0.999268169967525	0.993006993006993	1.0	0.998537410302116
GC_00000279	18	18	1	1	0.999288604330621	1.0	0.999644175599342	0.989795918367347	1.0	0.997865812991863
GC_00000280	18	18	1	1	0.998863313441319	1.0	0.999431333522889	0.994565217391304	1.0	0.998863313441319
GC_00000281	18	18	1	1	0.999838244140141	1.0	0.999919115528302	0.997679814385151	1.0	0.999514732420424
GC_00000282	18	18	1	1	0.996913580246914	1.0	0.998454404945904	0.958333333333333	1.0	0.99537037037037
GC_00000283	18	18	1	1	0.999569649533339	1.0	0.999784778456323	0.993827160493827	1.0	0.998708948600016
GC_00000284	18	18	1	1	0.998421506967567	1.0	0.999210130081702	0.992452830188679	1.0	0.998421506967567
GC_00000285	18	18	1	1	0.999649664444226	1.0	0.999824801532987	0.994974874371859	1.0	0.998948993332677
GC_00000286	18	18	1	1	0.999094587329881	1.0	0.999547088629094	0.995670995670996	1.0	0.999094587329882
GC_00000287	18	18	1	1	0.999528940705411	1.0	0.999764414865422	0.993243243243243	1.0	0.998586822116234
GC_00000288	18	18	1	1	0.999453201760007	1.0	0.999726526112483	0.992156862745098	1.0	0.998359605280021
GC_00000289	18	18	1	1	0.99848828420257	1.0	0.999243570347958	0.986394557823129	1.0	0.99848828420257
GC_00000290	18	18	1	1	1.0	0.898074449905748	0.946300552067748	0.886792452830189	1.0	0.976322604513504
GC_00000291	18	18	1	1	0.997649996328119	1.0	0.998823615910595	0.98876404494382	1.0	0.997649996328119
GC_00000292	18	18	1	1	0.996179902706897	1.0	0.998086296085878	0.972602739726027	1.0	0.994269854060346
GC_00000293	18	18	1	1	0.997935267062526	1.0	0.998966566649324	0.980392156862745	1.0	0.996539792387543
GC_00000294	18	18	1	1	0.999210753483783	1.0	0.999605220952898	0.99622641509434	1.0	0.999210753483783
GC_00000295	18	18	1	1	0.998902606310014	1.0	0.999451001921493	0.985185185185185	1.0	0.998353909465021
GC_00000296	18	18	1	1	0.999722243921916	1.0	0.999861102671169	0.99601593625498	1.0	0.999166731765748
GC_00000297	18	18	1	1	0.995978181635372	0.988745110559823	0.992348466094776	0.961977186311787	1.0	0.992047516091354
GC_00000298	18	18	1	1	0.999266593325999	1.0	0.999633162142333	0.993399339933993	1.0	0.999266593325999
GC_00000299	18	18	1	1	0.998498498498498	1.0	0.999248685199098	0.959459459459459	1.0	0.995495495495495
GC_00000300	18	18	1	1	0.999109074710449	1.0	0.999554338829821	0.989690721649485	1.0	0.998854524627721
GC_00000301	18	18	1	1	0.998863313441319	1.0	0.999431333522889	0.994565217391304	1.0	0.998863313441319
GC_00000302	18	18	1	1	0.999044890162369	1.0	0.999522216913521	0.991404011461318	1.0	0.999044890162369
GC_00000303	18	18	1	1	0.997763098109119	1.0	0.998880296721369	0.989304812834225	1.0	0.997763098109119
GC_00000304	18	18	1	1	0.999429123996598	1.0	0.999714480500184	0.989304812834225	1.0	0.998287371989794
GC_00000305	18	18	1	1	0.999083086471999	1.0	0.999541332956991	0.989208633093525	1.0	0.998048619927587
GC_00000306	18	18	1	1	0.998375040623984	1.0	0.999186859651976	0.994475138121547	1.0	0.998375040623984
GC_00000307	18	18	1	1	0.997702205882353	1.0	0.998849781458477	0.9921875	1.0	0.997702205882353
GC_00000308	18	18	1	1	0.998565279770445	1.0	0.999282124910266	0.991869918699187	1.0	0.998565279770445
GC_00000309	18	18	1	1	0.996265172735761	1.0	0.998129092609916	0.974025974025974	1.0	0.996265172735761
GC_00000310	18	18	1	1	0.997204751921733	1.0	0.998600419874038	0.981132075471698	1.0	0.997204751921733
GC_00000311	18	18	1	1	0.998408252189765	1.0	0.999203492175089	0.987755102040816	1.0	0.997839135654262
GC_00000312	18	18	1	1	0.998883442265795	1.0	0.999441409283505	0.990625	1.0	0.998651960784314
GC_00000313	18	18	1	1	0.998383968972204	1.0	0.99919133106906	0.994505494505495	1.0	0.998383968972204
GC_00000314	18	18	1	1	0.997124183006536	1.0	0.99856002094515	0.98	1.0	0.997124183006536
GC_00000315	18	18	1	1	0.995869054692584	1.0	0.997930252339098	0.983766233766234	1.0	0.995416348357525
GC_00000316	18	18	1	1	0.997413650320427	1.0	0.998705150693669	0.982456140350877	1.0	0.996980468600696
GC_00000317	18	18	1	1	0.997294644353468	1.0	0.998645489961043	0.978021978021978	1.0	0.996480643539467
GC_00000318	18	18	1	1	0.993210373951712	1.0	0.996593622962724	0.965753424657534	1.0	0.992255349628436
GC_00000319	18	18	1	1	0.998711060922333	1.0	0.999355114852333	0.989528795811518	1.0	0.998323238544982
GC_00000320	18	18	1	1	0.997394164637533	1.0	0.998695382509571	0.990196078431373	1.0	0.997394164637532
GC_00000321	18	18	1	1	0.998721227621483	1.0	0.999360204734485	0.995652173913044	1.0	0.998721227621483
GC_00000322	18	18	1	1	0.998925297188227	1.0	0.999462359692338	0.993288590604027	1.0	0.998925297188227
GC_00000323	18	18	1	1	0.998864321142168	1.0	0.999431837946268	0.99290780141844	1.0	0.998864321142168
GC_00000324	18	18	1	1	0.999520350433129	1.0	0.999760117686841	0.994694960212202	1.0	0.999150500164699
GC_00000325	18	18	1	1	0.998752911126136	1.0	0.999376066512813	0.986206896551724	1.0	0.997791300428217
GC_00000326	18	18	1	1	0.999199817101052	1.0	0.999599748413288	0.993827160493827	1.0	0.998971193415638
GC_00000327	18	18	1	1	0.997726626882637	1.0	0.998862019914652	0.978260869565217	1.0	0.995595339585109
GC_00000328	18	18	1	1	0.998422863346611	1.0	0.999210809342549	0.986531986531986	1.0	0.998173455689796
GC_00000329	18	18	1	1	0.99874964478545	1.0	0.999374431301183	0.991304347826087	1.0	0.99874964478545
GC_00000330	18	18	1	1	0.999649859943978	1.0	0.999824899317107	0.996428571428571	1.0	0.998949579831933
GC_00000331	18	18	1	1	0.998490935619916	1.0	0.999244898061238	0.981651376146789	1.0	0.997511542843437
GC_00000332	18	18	1	1	0.997589199614272	1.0	0.998793145063963	0.991803278688525	1.0	0.997589199614272
GC_00000333	18	18	1	1	0.998765432098765	1.0	0.999382334774552	0.99	1.0	0.998518518518518
GC_00000334	18	18	1	1	0.999189211549599	1.0	0.99959444136367	0.994936708860759	1.0	0.999189211549599
GC_00000335	18	18	1	1	0.997738915385974	1.0	0.998868178120468	0.989189189189189	1.0	0.99667903197315
GC_00000336	18	18	1	1	0.999142204307197	1.0	0.999570918121305	0.993031358885017	1.0	0.998884106488124
GC_00000337	18	18	1	1	0.998303647158609	1.0	0.999151103565365	0.988549618320611	1.0	0.998303647158609
GC_00000338	18	18	1	1	0.99753445045142	1.0	0.998765703616264	0.983539094650206	1.0	0.996960649829205
GC_00000339	18	18	1	1	0.99868108678449	1.0	0.999340108222251	0.995515695067265	1.0	0.99868108678449
GC_00000340	18	18	1	1	0.999218874541687	1.0	0.999609284671998	0.995121951219512	1.0	0.999218874541687
GC_00000341	18	18	1	1	0.998187749184487	0.976159046747282	0.987050505743488	0.864864864864865	1.0	0.970205499617264
GC_00000342	18	18	1	1	0.998721227621483	1.0	0.999360204734485	0.995652173913044	1.0	0.998721227621483
GC_00000343	18	18	1	1	0.998114630467572	1.0	0.999056425740706	0.980769230769231	1.0	0.994343891402715
GC_00000344	18	18	1	1	0.999616196507388	1.0	0.999808061420346	0.996113989637306	1.0	0.999424294761082
GC_00000345	18	18	1	1	0.999327777372824	1.0	0.999663775677614	0.992565055762082	1.0	0.998809437033798
GC_00000346	18	18	1	1	0.998874515227945	0.972447365218451	0.985483801658321	0.698795180722892	1.0	0.965942200173242
GC_00000347	18	18	1	1	0.998502739001408	1.0	0.999250808633197	0.991769547325103	1.0	0.997928938379193
GC_00000348	18	18	1	1	0.999170038385725	1.0	0.999584846912299	0.993197278911565	1.0	0.997510115157174
GC_00000349	18	18	1	1	0.998464866373596	1.0	0.999231843575419	0.99288256227758	1.0	0.998464866373596
GC_00000350	18	18	1	1	0.998804634931652	1.0	0.99940196002778	0.994100294985251	1.0	0.998804634931652
GC_00000351	18	18	1	1	0.996147230822153	1.0	0.998069897290963	0.989473684210526	1.0	0.996147230822153
GC_00000352	18	18	1	1	0.997821350762527	1.0	0.998909487459106	0.994047619047619	1.0	0.997821350762527
GC_00000353	18	18	1	1	0.998803878850015	1.0	0.999401581534516	0.990196078431373	1.0	0.996411636550045
GC_00000354	18	18	1	1	0.998910857634002	0.991552204101564	0.995217928560146	0.916417910447761	1.0	0.990020485806263
GC_00000355	18	18	1	1	0.999150696059968	1.0	0.999575167624079	0.989830508474576	1.0	0.998205383848455
GC_00000356	18	18	1	1	0.986655773420479	1.0	0.993283070596299	0.9375	1.0	0.986655773420479
GC_00000357	18	18	1	1	0.998470921643357	1.0	0.999234875854293	0.992084432717678	1.0	0.998275475537621
GC_00000358	18	18	1	1	0.994453044375645	1.0	0.997218808615225	0.980263157894737	1.0	0.994453044375645
GC_00000359	18	18	1	1	0.996484868457187	1.0	0.998239339752407	0.983193277310924	1.0	0.996484868457187
GC_00000360	18	18	1	1	0.997314490590254	0.998940869880296	0.998127017717431	0.987206823027719	1.0	0.99667628245328
GC_00000361	18	18	1	1	0.997366812432407	1.0	0.998681670511794	0.992805755395683	1.0	0.997366812432407
GC_00000362	18	18	1	1	0.998590831131507	1.0	0.999294918776499	0.991489361702128	1.0	0.997552496175775
GC_00000363	18	18	1	1	0.996504027967776	1.0	0.998248953178531	0.976744186046512	1.0	0.99422404620763
GC_00000364	18	18	1	1	0.995766233182849	1.0	0.997878625889767	0.974226804123711	1.0	0.995047503537497
GC_00000365	18	18	1	1	0.99788737043639	1.0	0.998942568237393	0.97979797979798	1.0	0.995906780220506
GC_00000366	18	18	1	1	0.99821471798596	1.0	0.999106561473113	0.986111111111111	1.0	0.994644153957879
GC_00000367	18	18	1	1	0.998433330885413	1.0	0.999216051348637	0.98876404494382	1.0	0.997649996328119
GC_00000368	18	18	1	1	0.996126845800048	1.0	0.998059665292263	0.972222222222222	1.0	0.994190268700073
GC_00000369	18	18	1	1	0.988803637396988	1.0	0.994370302631955	0.956521739130435	1.0	0.988803637396988
GC_00000370	18	18	1	1	0.995792953196604	1.0	0.997892042460288	0.988505747126437	1.0	0.995792953196604
GC_00000371	18	18	1	1	0.997492498047437	1.0	0.998744675158974	0.98921832884097	1.0	0.996635132040237
GC_00000372	18	18	1	1	0.999598389292277	1.0	0.999799154315249	0.99510603588907	1.0	0.999157683736899
GC_00000373	18	18	1	1	0.998285653059038	1.0	0.999142091152815	0.983606557377049	1.0	0.996678452801886
GC_00000374	18	18	1	1	0.999000476335496	1.0	0.999499988280975	0.992831541218638	1.0	0.998500714503245
GC_00000375	18	18	1	1	0.998435410200116	1.0	0.99921709263562	0.992277992277992	1.0	0.998435410200116
GC_00000376	18	18	1	1	0.998406770115454	1.0	0.999202749956429	0.989795918367347	1.0	0.998154817482549
GC_00000377	18	18	1	1	0.997250974781901	1.0	0.998623595505618	0.987124463519313	1.0	0.997250974781901
GC_00000378	18	18	1	1	0.999467229880793	1.0	0.999733543960488	0.995633187772926	1.0	0.998401689642378
GC_00000379	18	18	1	1	0.997389731573971	1.0	0.998693160185633	0.981132075471698	1.0	0.997040325564188
GC_00000380	18	18	1	1	0.990816579796476	1.0	0.995387108839297	0.949367088607595	1.0	0.990816579796476
GC_00000381	18	18	1	1	0.990160938927542	1.0	0.995056148033053	0.951612903225806	1.0	0.982289690069576
GC_00000382	18	18	1	1	0.997746994133262	1.0	0.998872226626618	0.982935153583618	1.0	0.996185504918691
GC_00000383	18	18	1	1	0.99800290486565	1.0	0.999000454338937	0.983333333333333	1.0	0.997385620915033
GC_00000384	18	18	1	1	0.999420636213858	1.0	0.999710234167014	0.994459833795014	1.0	0.998877482664349
GC_00000385	18	18	1	1	0.999573891947245	1.0	0.999786900571931	0.993690851735016	1.0	0.998721675841735
GC_00000386	18	18	1	1	0.998572884811417	0.958414580545172	0.978081699021951	0.951492537313433	1.0	0.982245634572237
GC_00000387	18	18	1	1	0.993385305929601	1.0	0.996681678122778	0.981927710843373	1.0	0.993385305929601
GC_00000388	18	18	1	1	0.998321040954608	1.0	0.999159815159335	0.995412844036697	1.0	0.998321040954608
GC_00000389	18	18	1	1	0.997156678113807	1.0	0.998576315059628	0.983050847457627	1.0	0.996048890365939
GC_00000390	18	18	1	1	0.996262642364986	1.0	0.998127822684401	0.975609756097561	1.0	0.992188745416866
GC_00000391	18	18	1	1	0.996995005075326	0.998978304981888	0.99798566967512	0.976958525345622	1.0	0.995632661666817
GC_00000392	18	18	1	1	0.998531893439497	1.0	0.999265407489706	0.990407673860911	1.0	0.998197520415041
GC_00000393	18	18	1	1	0.994632600514954	1.0	0.997309078632496	0.972727272727273	1.0	0.991740938799762
GC_00000394	18	18	1	1	0.996376108199055	1.0	0.998184764991896	0.99009900990099	1.0	0.996376108199055
GC_00000395	18	18	1	1	0.998348545767513	1.0	0.999173590495019	0.991253644314869	1.0	0.99813258636788
GC_00000396	18	18	1	1	0.997575124724446	0.972496720854182	0.984876302635843	0.701030927835051	1.0	0.965197762953979
GC_00000397	18	18	1	1	0.998632292423142	1.0	0.99931567823554	0.983333333333333	1.0	0.997131445170661
GC_00000398	18	18	1	1	0.993244498488457	1.0	0.996610801376015	0.976744186046512	1.0	0.991538734356792
GC_00000399	18	18	1	1	0.997095134350036	1.0	0.998545454545455	0.990654205607477	1.0	0.996864373994665
GC_00000400	18	18	1	1	0.997875816993464	1.0	0.998936779259017	0.995	1.0	0.997875816993464
GC_00000401	18	18	1	1	0.998044573020465	1.0	0.99902132965103	0.991803278688525	1.0	0.998044573020465
GC_00000402	18	18	1	1	0.999248224121266	0.997673386294406	0.998460184223475	0.995316159250585	1.0	0.998760159801625
GC_00000403	18	18	1	1	0.997865475304046	1.0	0.998931597386141	0.992405063291139	1.0	0.997865475304046
GC_00000404	18	18	1	1	0.999321594988331	1.0	0.999660682396784	0.99288256227758	1.0	0.998755611378596
GC_00000405	18	18	1	1	0.997854360599459	1.0	0.998926028121541	0.984848484848485	1.0	0.993563081798376
GC_00000406	18	18	1	1	0.999411382486718	1.0	0.999705604600215	0.992982456140351	1.0	0.998234147460153
GC_00000407	18	18	1	1	0.995172311348782	1.0	0.997580314931318	0.988636363636364	1.0	0.995172311348782
GC_00000408	18	18	1	1	0.997259118701244	1.0	0.998627678665681	0.993548387096774	1.0	0.997259118701244
GC_00000409	18	18	1	1	0.996649501551462	1.0	0.998321939606359	0.984848484848485	1.0	0.996088334323628
GC_00000410	18	18	1	1	0.997334501770913	1.0	0.998665472294839	0.988826815642458	1.0	0.997334501770913
GC_00000411	18	18	1	1	0.997607057394907	1.0	0.998802095439023	0.983606557377049	1.0	0.995649844637309
GC_00000412	18	18	1	1	0.998916584918074	1.0	0.999457998852929	0.994575045207957	1.0	0.99847533950289
GC_00000413	18	18	1	1	0.998895187353509	1.0	0.999447288355347	0.990521327014218	1.0	0.997738747947836
GC_00000414	18	18	1	1	0.997531293911384	1.0	0.998764121445236	0.988165680473373	1.0	0.997312139846076
GC_00000415	18	18	1	1	0.998821915597515	1.0	0.999410610623542	0.995061728395062	1.0	0.998821915597515
GC_00000416	18	18	1	1	0.994982655172927	1.0	0.997485018321306	0.981776765375854	1.0	0.994982655172927
GC_00000417	18	18	1	1	0.997153443697025	1.0	0.998574693240542	0.985401459854015	1.0	0.996135680549592
GC_00000418	18	18	1	1	0.995827681177293	1.0	0.997909479429484	0.981132075471698	1.0	0.995128869157726
GC_00000419	18	18	1	1	0.998579987550576	1.0	0.999289489308274	0.994047619047619	1.0	0.998579987550576
GC_00000420	18	18	1	1	0.999295461689374	1.0	0.9996476067074	0.995024875621891	1.0	0.997886385068123
GC_00000421	18	18	1	1	0.998206952397478	1.0	0.999102671722581	0.988938053097345	1.0	0.997339348718839
GC_00000422	18	18	1	1	0.997994241973557	0.995876872347459	0.996934432901748	0.985446985446986	1.0	0.997132879485821
GC_00000423	18	18	1	1	0.998196022924386	1.0	0.999097197144365	0.993630573248408	1.0	0.997294034386578
GC_00000424	18	18	1	1	0.997531579681681	1.0	0.998764264683759	0.985221674876847	1.0	0.996844714897453
GC_00000425	18	18	1	1	0.998127852746506	1.0	0.999063049318431	0.980988593155893	1.0	0.9969184124854
GC_00000426	18	18	1	1	0.999730262475361	1.0	0.999865113045644	0.998095238095238	1.0	0.999190787426081
GC_00000427	18	18	1	1	0.998703466894004	1.0	0.999351312924868	0.994565217391304	1.0	0.998703466894004
GC_00000428	18	18	1	1	1.0	0.99471690360437	0.997351455544352	0.989189189189189	1.0	0.99540717187776
GC_00000429	18	18	1	1	0.99818583960834	1.0	0.99909209626267	0.992395437262357	1.0	0.99818583960834
GC_00000430	18	18	1	1	0.994250194250194	0.93764352587882	0.96511754039989	0.906666666666667	1.0	0.974030501089325
GC_00000431	18	18	1	1	0.994303126656068	1.0	0.99714342655949	0.97972972972973	1.0	0.994303126656068
GC_00000432	18	18	1	1	0.985878153135417	1.0	0.992888865390716	0.951807228915663	1.0	0.98330577210804
GC_00000433	18	18	1	1	0.99082143145324	1.0	0.995389557093496	0.972222222222222	1.0	0.988198983297023
GC_00000434	18	18	1	1	0.992863045601382	0.987186655484111	0.990016714028611	0.816326530612245	1.0	0.97567916055311
GC_00000435	18	18	1	1	0.992036661407858	1.0	0.996002413637049	0.96551724137931	1.0	0.990759522199684
GC_00000436	18	18	1	1	0.996814969642679	1.0	0.998404944671518	0.989847715736041	1.0	0.995222454464019
GC_00000437	18	18	1	1	0.992814517111192	1.0	0.996394304222942	0.981366459627329	1.0	0.992814517111192
GC_00000438	18	18	1	1	0.996964578590487	1.0	0.998479982348182	0.98876404494382	1.0	0.996181244033194
GC_00000439	18	18	1	1	0.995915032679739	1.0	0.997953336062219	0.986111111111111	1.0	0.995915032679739
GC_00000440	18	18	1	1	0.997930927795181	1.0	0.998964392524269	0.99112426035503	1.0	0.997930927795181
GC_00000441	18	18	1	1	0.99446170027445	0.936745070618398	0.964740917121162	0.887323943661972	1.0	0.964834760195158
GC_00000442	18	18	1	1	0.997514105357243	1.0	0.998755505837936	0.991452991452991	1.0	0.997514105357243
GC_00000443	18	18	1	1	0.998665514156165	1.0	0.999332311567702	0.995359628770302	1.0	0.998665514156165
GC_00000444	18	18	1	1	0.988947500627983	0.967936589840614	0.978329248984826	0.594771241830065	1.0	0.952069716775599
GC_00000445	18	18	1	1	0.99480012999675	1.0	0.997393287715868	0.988950276243094	1.0	0.99480012999675
GC_00000446	18	18	1	1	0.988981009070295	0.885353549387004	0.934302622449005	0.410958904109589	1.0	0.838571044856299
GC_00000447	18	18	1	1	0.992655622696318	1.0	0.996314276676798	0.974842767295597	1.0	0.991778682122744
GC_00000448	18	18	1	1	0.995420065836554	1.0	0.997704776933008	0.985401459854015	1.0	0.99313009875483
GC_00000449	18	18	1	1	0.995764661308219	0.993867505850077	0.994815179090647	0.975308641975309	1.0	0.991890583393851
GC_00000450	18	18	1	1	0.997015960380253	1.0	0.998505750740631	0.992481203007519	1.0	0.996830311071797
GC_00000451	18	18	1	1	0.996072698085082	1.0	0.99803248553087	0.991228070175439	1.0	0.996072698085082
GC_00000452	18	18	1	1	0.99880174291939	1.0	0.999400512289498	0.992857142857143	1.0	0.99786803610333
GC_00000453	18	18	1	1	0.998269018414063	1.0	0.99913375948384	0.986301369863014	1.0	0.996329125257409
GC_00000454	18	18	1	1	0.994482333996401	1.0	0.99723353478266	0.978260869565217	1.0	0.993677181017335
GC_00000455	18	18	1	1	0.998245762951645	0.98248407643312	0.990302207767473	0.815286624203822	1.0	0.977144998126639
GC_00000456	18	18	1	1	0.99493991144845	1.0	0.997463538363982	0.989247311827957	1.0	0.99493991144845
GC_00000457	18	18	1	1	0.99809300278715	1.0	0.999045591366273	0.992518703241895	1.0	0.99809300278715
GC_00000458	18	18	1	1	0.979595426561126	0.933399903171145	0.955939893932745	0.567901234567901	1.0	0.901234567901235
GC_00000459	18	18	1	1	0.992724583750775	1.0	0.996349010641736	0.981751824817518	1.0	0.992724583750775
GC_00000460	18	18	1	1	0.994751083509719	1.0	0.997368635849519	0.98220640569395	1.0	0.993650129090782
GC_00000461	18	18	1	1	0.997223068847574	1.0	0.998609603906674	0.989637305699482	1.0	0.997223068847574
GC_00000462	18	18	1	1	0.9980101977366	1.0	0.999004108054276	0.995771670190275	1.0	0.9980101977366
GC_00000463	18	18	1	1	0.996798719487795	1.0	0.998396793587174	0.989795918367347	1.0	0.995198079231693
GC_00000464	18	18	1	1	0.992362488066388	1.0	0.996166605234058	0.97752808988764	1.0	0.992362488066388
GC_00000465	18	18	1	1	0.998681917211329	1.0	0.999340523983671	0.985	1.0	0.996045751633987
GC_00000466	18	18	1	1	0.998283167738165	0.748012080885303	0.855213767776339	0.611510791366906	1.0	0.834696948323694
GC_00000467	18	18	1	1	0.997869409201589	1.0	0.998933568536263	0.977941176470588	1.0	0.995242214532872
GC_00000468	18	18	1	1	0.993934264353223	1.0	0.996957905907322	0.971223021582734	1.0	0.991677246438144
GC_00000469	18	18	1	1	0.99639892688021	1.0	0.998196215660456	0.991735537190083	1.0	0.99639892688021
GC_00000470	18	18	1	1	0.994392656880603	1.0	0.997188445765656	0.967213114754098	1.0	0.993785492339012
GC_00000471	18	18	1	1	0.998725632017635	0.979492133372394	0.989015382505953	0.972136222910217	1.0	0.990590663509986
GC_00000472	18	18	1	1	0.995294117647059	1.0	0.997641509433962	0.99	1.0	0.995294117647059
GC_00000473	18	18	1	1	0.995810971181607	1.0	0.997901089392292	0.983739837398374	1.0	0.994819065837717
GC_00000474	18	18	1	1	0.996043679912319	1.0	0.998017919082886	0.98159509202454	1.0	0.995188259352821
GC_00000475	18	18	1	1	0.997104689829148	1.0	0.998550246171071	0.990131578947368	1.0	0.996861025111799
GC_00000476	18	18	1	1	0.998637085376866	1.0	0.999318077987692	0.992295839753467	1.0	0.998408813962154
GC_00000477	18	18	1	1	0.996565049377415	1.0	0.998279569892473	0.992700729927007	1.0	0.996565049377415
GC_00000478	18	18	1	1	0.995475113122172	1.0	0.997732426303855	0.990384615384615	1.0	0.995475113122172
GC_00000479	18	18	1	1	0.998869586411504	0.998933698355666	0.99890164135487	0.984585741811175	1.0	0.99725465009382
GC_00000480	18	18	1	1	0.992869875222816	1.0	0.996422182468694	0.984848484848485	1.0	0.992869875222816
GC_00000481	18	18	1	1	0.998005982053839	1.0	0.999001996007984	0.995762711864407	1.0	0.998005982053839
GC_00000482	18	18	1	1	0.997499289570901	1.0	0.99874807944005	0.991304347826087	1.0	0.997499289570901
GC_00000483	18	18	1	1	0.999017761530224	1.0	0.999508639448494	0.989830508474576	1.0	0.997806580259222
GC_00000484	18	18	1	1	0.993553585817889	1.0	0.996766370250606	0.986301369863014	1.0	0.993553585817889
GC_00000485	18	18	1	1	0.993247164336587	0.972434109798774	0.982730450527041	0.7109375	1.0	0.961345996732026
GC_00000486	18	18	1	1	0.991006738612758	0.848626373626374	0.91430671608712	0.771428571428571	1.0	0.971117335823218
GC_00000487	18	18	1	1	0.99092529573813	1.0	0.995441966465896	0.975206611570248	1.0	0.988332523091881
GC_00000488	18	18	1	1	0.998578283277057	1.0	0.999288635959452	0.996978851963746	1.0	0.998578283277057
GC_00000489	18	18	1	1	0.998628500931832	1.0	0.999313779890796	0.990963855421687	1.0	0.99789353492401
GC_00000490	18	18	1	1	0.997343838600889	1.0	0.998670153156518	0.990867579908676	1.0	0.997343838600889
GC_00000491	18	18	1	1	0.998705511103295	1.0	0.999352336354949	0.993273542600897	1.0	0.997757847533632
GC_00000492	18	18	1	1	0.997060387153266	1.0	0.998528030065769	0.990430622009569	1.0	0.997060387153266
GC_00000493	18	18	1	1	0.997749919639987	1.0	0.998873692679003	0.99344262295082	1.0	0.997749919639987
GC_00000494	18	18	1	1	0.995570079883805	1.0	0.997780123003021	0.983333333333333	1.0	0.995570079883805
GC_00000495	18	18	1	1	0.998892001244942	1.0	0.999445693537036	0.988571428571429	1.0	0.996676003734827
GC_00000496	18	18	1	1	0.999670734069339	0.986858834357088	0.993223469757883	0.973684210526316	1.0	0.988667201773497
GC_00000497	18	18	1	1	0.993625978920097	1.0	0.99680279994979	0.986486486486487	1.0	0.992139198021551
GC_00000498	18	18	1	1	0.993688025573677	1.0	0.99683402099759	0.981308411214953	1.0	0.991448292712724
GC_00000499	18	18	1	1	0.996040463211564	1.0	0.998016304347826	0.987551867219917	1.0	0.996040463211564
GC_00000500	18	18	1	1	0.998258385190404	1.0	0.999128433628752	0.994011976047904	1.0	0.998258385190404
GC_00000501	18	18	1	1	0.999049949761741	1.0	0.999524749124767	0.995433789954338	1.0	0.998492852239831
GC_00000502	18	18	1	1	0.995757745709211	1.0	0.99787436411062	0.983498349834984	1.0	0.994003321900817
GC_00000503	18	18	1	1	0.984952795933188	1.0	0.992419364280279	0.96	1.0	0.981699346405229
GC_00000504	18	18	1	1	0.9987242983641	0.989750445632799	0.99421712280165	0.977272727272727	1.0	0.993389780154486
GC_00000505	18	18	1	1	0.999198950982943	1.0	0.999599315007312	0.990632318501171	1.0	0.998117279698765
GC_00000506	18	18	1	1	0.998568170664819	0.977975118450584	0.988164367929399	0.974093264248705	1.0	0.98987436079786
GC_00000507	18	18	1	1	0.99875119609465	1.0	0.999375207925934	0.997518610421836	1.0	0.99875119609465
GC_00000508	18	18	1	1	0.996459694989107	1.0	0.998226708498158	0.981060606060606	1.0	0.992647058823529
GC_00000509	18	18	1	1	0.998275531711056	1.0	0.999137021766229	0.986970684039088	1.0	0.996274296906602
GC_00000510	18	18	1	1	0.996752841263894	1.0	0.998373780335251	0.984076433121019	1.0	0.995295782856667
GC_00000511	18	18	1	1	0.997860025009346	1.0	0.998928866405121	0.99112426035503	1.0	0.997138105735391
GC_00000512	18	18	1	1	0.998909507830761	1.0	0.999454456459901	0.996784565916399	1.0	0.998760061366454
GC_00000513	18	18	1	1	0.9938584629254	1.0	0.99691977279792	0.982758620689655	1.0	0.9938584629254
GC_00000514	18	18	1	1	0.987620020429009	0.957544822341357	0.972349917301179	0.916334661354582	1.0	0.968687342134729
GC_00000515	18	18	1	1	0.997516709131864	1.0	0.998756810965944	0.978813559322034	1.0	0.995264207377866
