query	subject	pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	evalue	bitscore	function	genome
00000342|gene_cluster:GC_00004468|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2974	sp|P9WNX8|GABD1_MYCTO	37.802	455	281	2	1	454	1	454	3.87e-102	315.0	sp|P9WNX8|GABD1_MYCTO Succinate-semialdehyde dehydrogenase [NADP(+)] 1 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=gabD1 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000350|gene_cluster:GC_00004911|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2898	sp|D9TQ02|LARA_THETC	33.097	423	259	12	13	419	4	418	1.2100000000000002e-59	203.0	sp|D9TQ02|LARA_THETC Lactate racemase OS=Thermoanaerobacterium thermosaccharolyticum (strain ATCC 7956 / DSM 571 / NCIMB 9385 / NCA 3814 / NCTC 13789 / WDCM 00135 / 2032) OX=580327 GN=larA PE=1 SV=1	P3337_BambaraGroudhut_BE
00000350|gene_cluster:GC_00004911|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2898	sp|F9USS9|LARA_LACPL	32.995	394	236	9	43	419	36	418	2.93e-51	181.0	sp|F9USS9|LARA_LACPL Lactate racemase OS=Lactiplantibacillus plantarum (strain ATCC BAA-793 / NCIMB 8826 / WCFS1) OX=220668 GN=larA PE=1 SV=1	P3337_BambaraGroudhut_BE
00000357|gene_cluster:GC_00004894|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2549	sp|Q06994|WAAB_SALTY	46.341	41	22	0	38	78	183	223	1.47e-06	47.8	sp|Q06994|WAAB_SALTY Lipopolysaccharide 1,6-galactosyltransferase OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=waaB PE=1 SV=2	P3337_BambaraGroudhut_BE
00000357|gene_cluster:GC_00004894|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2549	sp|P27127|WAAB_ECOLI	33.803	71	42	2	8	78	156	221	1.9e-06	47.4	sp|P27127|WAAB_ECOLI Lipopolysaccharide 1,6-galactosyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=waaB PE=1 SV=2	P3337_BambaraGroudhut_BE
00000378|gene_cluster:GC_00004097|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2561	sp|Q59002|Y1607_METJA	29.268	246	155	7	122	349	136	380	3.67e-15	79.3	sp|Q59002|Y1607_METJA Uncharacterized glycosyltransferase MJ1607 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1607 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000378|gene_cluster:GC_00004097|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2561	sp|B5T072|WCLR_ECOLX	27.076	277	162	8	71	318	84	349	3e-14	76.6	sp|B5T072|WCLR_ECOLX UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol alpha-1,3-galactosyltransferase OS=Escherichia coli OX=562 GN=wclR PE=1 SV=1	P3337_BambaraGroudhut_BE
00000378|gene_cluster:GC_00004097|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2561	sp|Q46638|AMSK_ERWAM	26.374	273	166	9	100	351	146	404	4e-14	76.3	sp|Q46638|AMSK_ERWAM Amylovoran biosynthesis glycosyltransferase AmsK OS=Erwinia amylovora OX=552 GN=amsK PE=3 SV=2	P3337_BambaraGroudhut_BE
00000378|gene_cluster:GC_00004097|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2561	sp|Q94BX4|PIGA_ARATH	25.161	310	196	12	12	295	20	319	2.51e-12	71.2	sp|Q94BX4|PIGA_ARATH Phosphatidylinositol N-acetylglucosaminyltransferase subunit A OS=Arabidopsis thaliana OX=3702 GN=PIGA PE=2 SV=1	P3337_BambaraGroudhut_BE
00000378|gene_cluster:GC_00004097|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2561	sp|O05083|Y1698_HAEIN	26.182	275	184	7	63	329	70	333	1.37e-11	68.6	sp|O05083|Y1698_HAEIN Uncharacterized glycosyltransferase HI_1698 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_1698 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000384|gene_cluster:GC_00004114|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2449	sp|P35878|T904_LACLA	35.443	79	43	3	14	87	129	204	1.33e-06	47.8	sp|P35878|T904_LACLA Transposase for insertion sequence element IS904 OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=nisX1 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000384|gene_cluster:GC_00004114|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2449	sp|P19769|INSK_ECOLI	36.364	55	35	0	38	92	182	236	8.13e-06	45.4	sp|P19769|INSK_ECOLI Putative transposase InsK for insertion sequence element IS150 OS=Escherichia coli (strain K12) OX=83333 GN=insK PE=2 SV=2	P3337_BambaraGroudhut_BE
00000384|gene_cluster:GC_00004114|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2449	sp|Q06715|ADPR_LACLL	42.222	45	26	0	43	87	93	137	2.35e-05	44.3	sp|Q06715|ADPR_LACLL ATP-dependent protease OS=Lactococcus lactis subsp. lactis OX=1360 PE=4 SV=1	P3337_BambaraGroudhut_BE
00000384|gene_cluster:GC_00004114|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2449	sp|Q79CE8|T1353_SHIFL	37.5	56	35	0	38	93	411	466	0.000172	42.0	sp|Q79CE8|T1353_SHIFL Probable transposase for insertion sequence element IS1353 OS=Shigella flexneri OX=623 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000384|gene_cluster:GC_00004114|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2449	sp|Q9JMS8|YUAL_ECOLI	35.0	40	26	0	40	79	1	40	0.000772	38.1	sp|Q9JMS8|YUAL_ECOLI Uncharacterized protein YuaL OS=Escherichia coli (strain K12) OX=83333 GN=yuaL PE=4 SV=1	P3337_BambaraGroudhut_BE
00000410|gene_cluster:GC_00004626|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3157	sp|P50179|MTL21_LACLC	60.284	282	112	0	1	282	1	282	1.45e-125	362.0	sp|P50179|MTL21_LACLC Type II methyltransferase M1.LlaDCHI OS=Lactococcus lactis subsp. cremoris OX=1359 GN=llaDCHIA PE=3 SV=2	P3337_BambaraGroudhut_BE
00000410|gene_cluster:GC_00004626|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3157	sp|P04043|MTD21_STREE	59.929	282	113	0	1	282	1	282	2.37e-121	351.0	sp|P04043|MTD21_STREE Type II methyltransferase M1.DpnII OS=Streptococcus pneumoniae OX=1313 GN=dpnM PE=1 SV=1	P3337_BambaraGroudhut_BE
00000410|gene_cluster:GC_00004626|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3157	sp|Q58015|MTM3_METJA	41.237	291	150	7	10	282	2	289	7.3e-59	192.0	sp|Q58015|MTM3_METJA Type II methyltransferase M.MjaIII OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=mjaIIIM PE=3 SV=1	P3337_BambaraGroudhut_BE
00000410|gene_cluster:GC_00004626|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3157	sp|P34720|MT1A_MORBO	38.095	294	157	8	11	281	1	292	2.19e-52	176.0	sp|P34720|MT1A_MORBO Type II methyltransferase M1.MboI OS=Moraxella bovis OX=476 GN=mboIAM PE=3 SV=1	P3337_BambaraGroudhut_BE
00000410|gene_cluster:GC_00004626|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3157	sp|P0C6Q8|DMA_VIBCH	36.803	269	153	6	16	278	9	266	4.2e-47	161.0	sp|P0C6Q8|DMA_VIBCH DNA adenine methylase OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=dam PE=3 SV=1	P3337_BambaraGroudhut_BE
00000412|gene_cluster:GC_00004112|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2455	sp|Q0TRT2|KDPC_CLOP1	47.938	194	99	2	3	195	1	193	6.02e-56	178.0	sp|Q0TRT2|KDPC_CLOP1 Potassium-transporting ATPase KdpC subunit OS=Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A) OX=195103 GN=kdpC PE=3 SV=1	P3337_BambaraGroudhut_BE
00000412|gene_cluster:GC_00004112|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2455	sp|B2TMJ3|KDPC_CLOBB	42.487	193	109	2	8	199	10	201	3.57e-50	164.0	sp|B2TMJ3|KDPC_CLOBB Potassium-transporting ATPase KdpC subunit OS=Clostridium botulinum (strain Eklund 17B / Type B) OX=935198 GN=kdpC PE=3 SV=1	P3337_BambaraGroudhut_BE
00000412|gene_cluster:GC_00004112|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2455	sp|B2V2P4|KDPC_CLOBA	43.017	179	101	1	21	199	24	201	8.46e-47	155.0	sp|B2V2P4|KDPC_CLOBA Potassium-transporting ATPase KdpC subunit OS=Clostridium botulinum (strain Alaska E43 / Type E3) OX=508767 GN=kdpC PE=3 SV=1	P3337_BambaraGroudhut_BE
00000412|gene_cluster:GC_00004112|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2455	sp|Q1QJ48|KDPC_NITHX	42.079	202	109	3	2	198	1	199	3.14e-46	154.0	sp|Q1QJ48|KDPC_NITHX Potassium-transporting ATPase KdpC subunit OS=Nitrobacter hamburgensis (strain DSM 10229 / NCIMB 13809 / X14) OX=323097 GN=kdpC PE=3 SV=1	P3337_BambaraGroudhut_BE
00000412|gene_cluster:GC_00004112|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2455	sp|A7IKC3|KDPC_XANP2	42.64	197	111	2	2	196	1	197	3.91e-45	151.0	sp|A7IKC3|KDPC_XANP2 Potassium-transporting ATPase KdpC subunit OS=Xanthobacter autotrophicus (strain ATCC BAA-1158 / Py2) OX=78245 GN=kdpC PE=3 SV=1	P3337_BambaraGroudhut_BE
00000418|gene_cluster:GC_00004932|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2947	sp|P77212|RCLA_ECOLI	34.286	105	69	0	29	133	333	437	2.3e-19	85.9	sp|P77212|RCLA_ECOLI Probable pyridine nucleotide-disulfide oxidoreductase RclA OS=Escherichia coli (strain K12) OX=83333 GN=rclA PE=1 SV=2	P3337_BambaraGroudhut_BE
00000418|gene_cluster:GC_00004932|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2947	sp|P9WHH9|DLDH_MYCTU	34.286	105	69	0	29	133	350	454	2.75e-14	71.2	sp|P9WHH9|DLDH_MYCTU Dihydrolipoyl dehydrogenase OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=lpdC PE=1 SV=1	P3337_BambaraGroudhut_BE
00000418|gene_cluster:GC_00004932|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2947	sp|P9WHH8|DLDH_MYCTO	34.286	105	69	0	29	133	350	454	2.75e-14	71.2	sp|P9WHH8|DLDH_MYCTO Dihydrolipoyl dehydrogenase OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=lpdC PE=3 SV=1	P3337_BambaraGroudhut_BE
00000418|gene_cluster:GC_00004932|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2947	sp|P66005|DLDH_MYCBO	34.286	105	69	0	29	133	350	454	2.75e-14	71.2	sp|P66005|DLDH_MYCBO Dihydrolipoyl dehydrogenase OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=lpd PE=3 SV=1	P3337_BambaraGroudhut_BE
00000418|gene_cluster:GC_00004932|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2947	sp|Q9M5K3|DLDH1_ARATH	33.981	103	68	0	29	131	393	495	1.47e-13	69.3	sp|Q9M5K3|DLDH1_ARATH Dihydrolipoyl dehydrogenase 1, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=LPD1 PE=1 SV=2	P3337_BambaraGroudhut_BE
00000426|gene_cluster:GC_00004862|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2550	sp|P27127|WAAB_ECOLI	38.272	81	48	2	1	80	270	349	5.79e-10	57.4	sp|P27127|WAAB_ECOLI Lipopolysaccharide 1,6-galactosyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=waaB PE=1 SV=2	P3337_BambaraGroudhut_BE
00000426|gene_cluster:GC_00004862|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2550	sp|Q06994|WAAB_SALTY	38.554	83	49	2	1	82	272	353	3.21e-09	55.1	sp|Q06994|WAAB_SALTY Lipopolysaccharide 1,6-galactosyltransferase OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=waaB PE=1 SV=2	P3337_BambaraGroudhut_BE
00000433|gene_cluster:GC_00004074|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2447	sp|P20384|BIN3_STAAU	64.407	59	21	0	3	61	29	87	2.16e-18	77.4	sp|P20384|BIN3_STAAU Putative transposon Tn552 DNA-invertase bin3 OS=Staphylococcus aureus OX=1280 GN=bin3 PE=1 SV=2	P3337_BambaraGroudhut_BE
00000433|gene_cluster:GC_00004074|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2447	sp|P06691|TNR5_PSEAI	40.984	61	35	1	1	61	27	86	3.01e-05	42.4	sp|P06691|TNR5_PSEAI Transposon Tn501 resolvase OS=Pseudomonas aeruginosa OX=287 GN=tnpR PE=3 SV=1	P3337_BambaraGroudhut_BE
00000433|gene_cluster:GC_00004074|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2447	sp|P0C1G3|TNR7_PSEPU	40.984	61	35	1	1	61	27	86	3.11e-05	42.4	sp|P0C1G3|TNR7_PSEPU Transposons Tn4653 resolvase OS=Pseudomonas putida OX=303 GN=tnpR PE=3 SV=1	P3337_BambaraGroudhut_BE
00000433|gene_cluster:GC_00004074|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2447	sp|P0C1G2|TNR7_ECOLX	40.984	61	35	1	1	61	27	86	3.11e-05	42.4	sp|P0C1G2|TNR7_ECOLX Transposons Tn1721 resolvase OS=Escherichia coli OX=562 GN=tnpR PE=3 SV=1	P3337_BambaraGroudhut_BE
00000433|gene_cluster:GC_00004074|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2447	sp|P18358|BINL_STAAU	39.13	46	28	0	16	61	41	86	0.001	38.5	sp|P18358|BINL_STAAU Transposon Tn552 resolvase OS=Staphylococcus aureus OX=1280 GN=tnpR PE=3 SV=1	P3337_BambaraGroudhut_BE
00000466|gene_cluster:GC_00004837|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:453	sp|Q04763|SCAF_BPLLH	33.036	112	62	3	1	110	1	101	1.17e-06	48.5	sp|Q04763|SCAF_BPLLH Capsid assembly scaffolding protein OS=Lactococcus phage LL-H OX=12348 GN=g20 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000466|gene_cluster:GC_00004837|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:453	sp|Q04764|SCAF_BPMV4	32.143	112	63	3	1	110	1	101	3.44e-05	44.3	sp|Q04764|SCAF_BPMV4 Capsid assembly scaffolding protein OS=Lactococcus phage mv4 OX=12392 GN=g20 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000466|gene_cluster:GC_00004837|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:453	sp|Q38580|SCAF_BPSPP	32.895	76	49	1	37	110	39	114	0.01	37.7	sp|Q38580|SCAF_BPSPP Capsid assembly scaffolding protein OS=Bacillus phage SPP1 OX=10724 GN=11 PE=1 SV=1	P3337_BambaraGroudhut_BE
00000467|gene_cluster:GC_00005196|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2087	sp|Q0H8X2|BI1_MYCMD	31.193	109	59	4	192	299	192	285	0.006	41.6	sp|Q0H8X2|BI1_MYCMD Probable intron-encoded endonuclease bI1 OS=Mycosarcoma maydis OX=5270 GN=bI1 PE=3 SV=2	P3337_BambaraGroudhut_BE
00000477|gene_cluster:GC_00004516|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2894	sp|Q06126|TNPA_BORPP	25.22	341	232	12	92	424	72	397	4.39e-12	70.9	sp|Q06126|TNPA_BORPP Transposase for insertion sequence element IS1001 OS=Bordetella parapertussis OX=519 GN=tnpA PE=3 SV=1	P3337_BambaraGroudhut_BE
00000477|gene_cluster:GC_00004516|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2894	sp|Q06715|ADPR_LACLL	32.52	123	83	0	304	426	179	301	9.12e-11	66.2	sp|Q06715|ADPR_LACLL ATP-dependent protease OS=Lactococcus lactis subsp. lactis OX=1360 PE=4 SV=1	P3337_BambaraGroudhut_BE
00000477|gene_cluster:GC_00004516|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2894	sp|P9WKH7|TS57_MYCTU	24.629	337	210	14	101	416	101	414	1.59e-07	57.0	sp|P9WKH7|TS57_MYCTU Transposase for insertion sequence element IS1557 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=Rv1313c PE=3 SV=1	P3337_BambaraGroudhut_BE
00000477|gene_cluster:GC_00004516|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2894	sp|P9WKH6|TS57_MYCTO	24.629	337	210	14	101	416	101	414	1.59e-07	57.0	sp|P9WKH6|TS57_MYCTO Transposase for insertion sequence element IS1557 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=MT1353 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000487|gene_cluster:GC_00004507|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2448	sp|O06012|ADHB_BACSU	59.211	380	152	2	1	379	1	378	1.77e-162	463.0	sp|O06012|ADHB_BACSU Uncharacterized zinc-type alcohol dehydrogenase-like protein AdhB OS=Bacillus subtilis (strain 168) OX=224308 GN=adhB PE=3 SV=2	P3337_BambaraGroudhut_BE
00000487|gene_cluster:GC_00004507|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2448	sp|P47734|FADH_METMR	44.133	392	204	5	1	379	1	390	2.11e-103	313.0	sp|P47734|FADH_METMR S-(hydroxymethyl)glutathione dehydrogenase OS=Methylobacter marinus OX=34058 GN=fdh PE=3 SV=2	P3337_BambaraGroudhut_BE
00000487|gene_cluster:GC_00004507|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2448	sp|P77316|YBDR_ECOLI	39.594	394	219	4	1	380	1	389	2.1299999999999998e-91	283.0	sp|P77316|YBDR_ECOLI Uncharacterized zinc-type alcohol dehydrogenase-like protein YbdR OS=Escherichia coli (strain K12) OX=83333 GN=ybdR PE=3 SV=1	P3337_BambaraGroudhut_BE
00000487|gene_cluster:GC_00004507|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2448	sp|Q9P6I8|YHG1_SCHPO	33.77	382	245	3	1	375	37	417	6.8000000000000004e-77	246.0	sp|Q9P6I8|YHG1_SCHPO Zinc-type alcohol dehydrogenase-like protein C1198.01 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC1198.01 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000487|gene_cluster:GC_00004507|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2448	sp|O07737|Y1895_MYCTU	32.105	380	218	7	1	379	1	341	1.5999999999999999e-52	182.0	sp|O07737|Y1895_MYCTU Probable zinc-binding alcohol dehydrogenase Rv1895 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=Rv1895 PE=1 SV=1	P3337_BambaraGroudhut_BE
00000488|gene_cluster:GC_00004132|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3074	sp|P96706|YDGH_BACSU	34.4	875	545	9	11	872	8	866	3.66e-160	493.0	sp|P96706|YDGH_BACSU Putative membrane protein YdgH OS=Bacillus subtilis (strain 168) OX=224308 GN=ydgH PE=1 SV=1	P3337_BambaraGroudhut_BE
00000488|gene_cluster:GC_00004132|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3074	sp|P9WJT7|MMPLC_MYCTU	23.61	953	607	22	34	881	50	986	5.31e-61	228.0	sp|P9WJT7|MMPLC_MYCTU Probable transport protein MmpL12 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=mmpL12 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000488|gene_cluster:GC_00004132|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3074	sp|P9WJT6|MMPLC_MYCTO	23.61	953	607	22	34	881	50	986	5.31e-61	228.0	sp|P9WJT6|MMPLC_MYCTO Probable transport protein MmpL12 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=mmpL12 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000488|gene_cluster:GC_00004132|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3074	sp|B2HQ48|MMPLC_MYCMM	23.085	1005	620	33	1	876	16	996	1.67e-42	172.0	sp|B2HQ48|MMPLC_MYCMM Lipooligosaccharide exporter MmpL12 OS=Mycobacterium marinum (strain ATCC BAA-535 / M) OX=216594 GN=mmpL12 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000488|gene_cluster:GC_00004132|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3074	sp|B2HQ48|MMPLC_MYCMM	22.043	186	114	6	183	352	846	1016	0.001	46.6	sp|B2HQ48|MMPLC_MYCMM Lipooligosaccharide exporter MmpL12 OS=Mycobacterium marinum (strain ATCC BAA-535 / M) OX=216594 GN=mmpL12 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000488|gene_cluster:GC_00004132|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3074	sp|P9WJV9|MMPL1_MYCTU	21.734	934	636	25	15	884	28	930	1.02e-39	162.0	sp|P9WJV9|MMPL1_MYCTU Probable transport protein MmpL1 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=mmpL1 PE=1 SV=1	P3337_BambaraGroudhut_BE
00000490|gene_cluster:GC_00004518|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2972	sp|Q8Y8G1|DPS_LISMO	44.586	157	78	2	6	158	5	156	7.859999999999999e-42	139.0	sp|Q8Y8G1|DPS_LISMO DNA protection during starvation protein OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=dps PE=1 SV=1	P3337_BambaraGroudhut_BE
00000490|gene_cluster:GC_00004518|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2972	sp|P80725|DPS_LISIN	43.949	157	79	2	6	158	5	156	3.35e-41	138.0	sp|P80725|DPS_LISIN DNA protection during starvation protein OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=dps PE=1 SV=1	P3337_BambaraGroudhut_BE
00000490|gene_cluster:GC_00004518|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2972	sp|P0CB53|DPS_STRSU	45.578	147	79	1	10	156	25	170	4.13e-39	133.0	sp|P0CB53|DPS_STRSU DNA protection during starvation protein OS=Streptococcus suis OX=1307 GN=dps PE=1 SV=1	P3337_BambaraGroudhut_BE
00000490|gene_cluster:GC_00004518|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2972	sp|C5VZF1|DPS_STRSE	45.578	147	79	1	10	156	25	170	4.13e-39	133.0	sp|C5VZF1|DPS_STRSE DNA protection during starvation protein OS=Streptococcus suis (strain P1/7) OX=218494 GN=dps PE=3 SV=1	P3337_BambaraGroudhut_BE
00000490|gene_cluster:GC_00004518|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2972	sp|Q9KWH3|DPS_STRMG	41.216	148	86	1	9	156	27	173	2.3600000000000002e-36	126.0	sp|Q9KWH3|DPS_STRMG DNA protection during starvation protein OS=Streptococcus mutans OX=1309 GN=dps PE=1 SV=3	P3337_BambaraGroudhut_BE
00000504|gene_cluster:GC_00004209|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3172	sp|Q07605|T4BA_HEYCO	45.6	250	129	5	2	249	203	447	4.9e-64	213.0	sp|Q07605|T4BA_HEYCO Type II restriction enzyme and methyltransferase RM.BcgI OS=Heyndrickxia coagulans OX=1398 GN=bcgIA PE=1 SV=1	P3337_BambaraGroudhut_BE
00000504|gene_cluster:GC_00004209|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3172	sp|Q89Z59|T1M_BACTN	28.571	140	92	3	105	241	128	262	2.51e-11	66.6	sp|Q89Z59|T1M_BACTN Type I restriction enzyme BthVORF4518P methylase subunit OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50) OX=226186 GN=hsdM PE=1 SV=1	P3337_BambaraGroudhut_BE
00000504|gene_cluster:GC_00004209|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3172	sp|Q47282|T1ME_ECOLX	26.351	148	104	4	96	241	132	276	8.93e-10	62.0	sp|Q47282|T1ME_ECOLX Type I restriction enzyme EcoEI methylase subunit OS=Escherichia coli OX=562 GN=hsdM PE=3 SV=1	P3337_BambaraGroudhut_BE
00000504|gene_cluster:GC_00004209|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3172	sp|Q60297|T1MH_METJA	27.778	126	79	5	85	207	184	300	3.01e-09	60.5	sp|Q60297|T1MH_METJA Type I restriction enzyme MjaIX methylase subunit OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJECL42 PE=3 SV=1	P3337_BambaraGroudhut_BE
00000504|gene_cluster:GC_00004209|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:3172	sp|Q57596|T1M1_METJA	25.658	152	100	4	93	242	217	357	6.04e-07	53.5	sp|Q57596|T1M1_METJA Type I restriction enzyme MjaVII methylase subunit OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ0132 PE=3 SV=2	P3337_BambaraGroudhut_BE
00000523|gene_cluster:GC_00005208|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2558	sp|C4Z1Z8|GLMM_LACE2	73.753	461	110	2	1	461	1	450	0.0	699.0	sp|C4Z1Z8|GLMM_LACE2 Phosphoglucosamine mutase OS=Lachnospira eligens (strain ATCC 27750 / DSM 3376 / VPI C15-48 / C15-B4) OX=515620 GN=glmM PE=3 SV=1	P3337_BambaraGroudhut_BE
00000523|gene_cluster:GC_00005208|genome_name:P3337_BambaraGroudhut_BE|gene_callers_id:2558	sp|A9KSW8|GLMM_LACP7	67.102	459	137	2	1	459	1	445	0.0	614.0	sp|A9KSW8|GLMM_LACP7 Phosphoglucosamine mutase OS=Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg) OX=357809 GN=glmM PE=3 SV=1	P3337_BambaraGroudhut_BE
