query	subject	pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	evalue	bitscore	function	genome
00001131|gene_cluster:GC_00004314|genome_name:P2811_SweetCherry_BE|gene_callers_id:438	sp|O34647|YOBD_BACSU	30.0	90	59	1	3	88	4	93	4.75e-07	50.1	sp|O34647|YOBD_BACSU Uncharacterized HTH-type transcriptional regulator YobD OS=Bacillus subtilis (strain 168) OX=224308 GN=yobD PE=4 SV=1	P2811_SweetCherry_BE
00001131|gene_cluster:GC_00004314|genome_name:P2811_SweetCherry_BE|gene_callers_id:438	sp|P23789|XRE_BACSU	31.25	80	50	2	1	80	2	76	5.51e-06	47.0	sp|P23789|XRE_BACSU HTH-type transcriptional regulator Xre OS=Bacillus subtilis (strain 168) OX=224308 GN=xre PE=1 SV=1	P2811_SweetCherry_BE
00001131|gene_cluster:GC_00004314|genome_name:P2811_SweetCherry_BE|gene_callers_id:438	sp|Q57720|Y272_METJA	33.929	56	37	0	1	56	1	56	0.000573	40.4	sp|Q57720|Y272_METJA Uncharacterized HTH-type transcriptional regulator MJ0272 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ0272 PE=4 SV=2	P2811_SweetCherry_BE
00001131|gene_cluster:GC_00004314|genome_name:P2811_SweetCherry_BE|gene_callers_id:438	sp|O32237|RGHRB_BACSU	36.923	65	33	2	8	64	11	75	0.002	40.4	sp|O32237|RGHRB_BACSU Uncharacterized HTH-type transcriptional regulator RghRB OS=Bacillus subtilis (strain 168) OX=224308 GN=rghRB PE=4 SV=1	P2811_SweetCherry_BE
00001131|gene_cluster:GC_00004314|genome_name:P2811_SweetCherry_BE|gene_callers_id:438	sp|P96631|IMMR_BACSU	28.395	81	56	1	1	81	3	81	0.003	39.7	sp|P96631|IMMR_BACSU HTH-type transcriptional regulator ImmR OS=Bacillus subtilis (strain 168) OX=224308 GN=immR PE=1 SV=1	P2811_SweetCherry_BE
00001153|gene_cluster:GC_00005201|genome_name:P2811_SweetCherry_BE|gene_callers_id:3068	sp|Q57022|Y868_HAEIN	36.735	245	153	2	4	247	7	250	1.6299999999999997e-42	148.0	sp|Q57022|Y868_HAEIN Uncharacterized glycosyltransferase HI_0868 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_0868 PE=3 SV=1	P2811_SweetCherry_BE
00001153|gene_cluster:GC_00005201|genome_name:P2811_SweetCherry_BE|gene_callers_id:3068	sp|B5L3F2|WFGD_ECOLX	36.916	214	130	4	4	216	7	216	6.82e-39	139.0	sp|B5L3F2|WFGD_ECOLX UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-glucosyltransferase WfgD OS=Escherichia coli OX=562 GN=wfgD PE=1 SV=1	P2811_SweetCherry_BE
00001153|gene_cluster:GC_00005201|genome_name:P2811_SweetCherry_BE|gene_callers_id:3068	sp|O32268|TUAG_BACSU	34.979	243	155	3	4	244	9	250	6.83e-35	128.0	sp|O32268|TUAG_BACSU Putative teichuronic acid biosynthesis glycosyltransferase TuaG OS=Bacillus subtilis (strain 168) OX=224308 GN=tuaG PE=2 SV=1	P2811_SweetCherry_BE
00001153|gene_cluster:GC_00005201|genome_name:P2811_SweetCherry_BE|gene_callers_id:3068	sp|Q077R2|WFAP_ECOLX	38.095	210	126	3	4	213	5	210	1.1200000000000001e-32	122.0	sp|Q077R2|WFAP_ECOLX UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-glucosyltransferase WfaP OS=Escherichia coli OX=562 GN=wfaP PE=1 SV=1	P2811_SweetCherry_BE
00001153|gene_cluster:GC_00005201|genome_name:P2811_SweetCherry_BE|gene_callers_id:3068	sp|Q46632|AMSB_ERWAM	29.187	209	136	5	3	199	6	214	1.61e-22	97.1	sp|Q46632|AMSB_ERWAM Amylovoran biosynthesis glycosyltransferase AmsB OS=Erwinia amylovora OX=552 GN=amsB PE=3 SV=1	P2811_SweetCherry_BE
