query	subject	pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	evalue	bitscore	function	genome
00000392|gene_cluster:GC_00005115|genome_name:P2505_Sourdough_Lib|gene_callers_id:3117	sp|P15293|P2P_LACLC	32.099	567	310	23	471	1000	576	1104	7.24e-51	202.0	sp|P15293|P2P_LACLC PII-type proteinase OS=Lactococcus lactis subsp. cremoris OX=1359 GN=prt PE=3 SV=1	P2505_Sourdough_Lib
00000392|gene_cluster:GC_00005115|genome_name:P2505_Sourdough_Lib|gene_callers_id:3117	sp|P15293|P2P_LACLC	41.176	238	123	6	231	463	196	421	3.91e-34	147.0	sp|P15293|P2P_LACLC PII-type proteinase OS=Lactococcus lactis subsp. cremoris OX=1359 GN=prt PE=3 SV=1	P2505_Sourdough_Lib
00000392|gene_cluster:GC_00005115|genome_name:P2505_Sourdough_Lib|gene_callers_id:3117	sp|P15293|P2P_LACLC	32.474	194	103	6	1204	1397	1324	1489	4.25e-09	65.5	sp|P15293|P2P_LACLC PII-type proteinase OS=Lactococcus lactis subsp. cremoris OX=1359 GN=prt PE=3 SV=1	P2505_Sourdough_Lib
00000392|gene_cluster:GC_00005115|genome_name:P2505_Sourdough_Lib|gene_callers_id:3117	sp|Q5X9R0|C5AP_STRP6	28.35	515	282	26	468	925	465	949	1.1599999999999999e-28	129.0	sp|Q5X9R0|C5AP_STRP6 C5a peptidase OS=Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394) OX=286636 GN=scpA PE=3 SV=1	P2505_Sourdough_Lib
00000392|gene_cluster:GC_00005115|genome_name:P2505_Sourdough_Lib|gene_callers_id:3117	sp|Q5X9R0|C5AP_STRP6	35.897	312	158	15	162	463	51	330	1.34e-23	112.0	sp|Q5X9R0|C5AP_STRP6 C5a peptidase OS=Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394) OX=286636 GN=scpA PE=3 SV=1	P2505_Sourdough_Lib
00000419|gene_cluster:GC_00004230|genome_name:P2505_Sourdough_Lib|gene_callers_id:3295	sp|P0DUF3|PGLX_BACCH	45.679	81	44	0	29	109	747	827	2.97e-16	76.6	sp|P0DUF3|PGLX_BACCH Adenine-specific methyltransferase PglX OS=Bacillus cereus (strain H3081.97) OX=451708 GN=pglX PE=1 SV=1	P2505_Sourdough_Lib
00000419|gene_cluster:GC_00004230|genome_name:P2505_Sourdough_Lib|gene_callers_id:3295	sp|P0DUF9|PGLX_ECOHS	41.772	79	44	2	29	105	756	834	2.19e-12	65.9	sp|P0DUF9|PGLX_ECOHS Adenine-specific methyltransferase BrxX OS=Escherichia coli O9:H4 (strain HS) OX=331112 GN=pglX PE=1 SV=1	P2505_Sourdough_Lib
00000419|gene_cluster:GC_00004230|genome_name:P2505_Sourdough_Lib|gene_callers_id:3295	sp|P0DQP1|PGLX_LACCZ	35.922	103	66	0	18	120	767	869	4.32e-12	64.7	sp|P0DQP1|PGLX_LACCZ Adenine-specific methyltransferase PglX OS=Lacticaseibacillus casei (strain Zhang) OX=498216 GN=pglX PE=3 SV=1	P2505_Sourdough_Lib
00000425|gene_cluster:GC_00004682|genome_name:P2505_Sourdough_Lib|gene_callers_id:1309	sp|P0A4G1|ALIB_STRR6	45.257	643	334	7	8	647	11	638	0.0	542.0	sp|P0A4G1|ALIB_STRR6 Oligopeptide-binding protein AliB OS=Streptococcus pneumoniae (strain ATCC BAA-255 / R6) OX=171101 GN=aliB PE=1 SV=1	P2505_Sourdough_Lib
00000425|gene_cluster:GC_00004682|genome_name:P2505_Sourdough_Lib|gene_callers_id:1309	sp|P0A4G0|ALIB_STRPN	45.257	643	334	7	8	647	11	638	0.0	542.0	sp|P0A4G0|ALIB_STRPN Oligopeptide-binding protein AliB OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=aliB PE=3 SV=1	P2505_Sourdough_Lib
00000425|gene_cluster:GC_00004682|genome_name:P2505_Sourdough_Lib|gene_callers_id:1309	sp|P35592|ALIA_STRPN	44.953	634	331	8	22	647	23	646	8.35e-180	528.0	sp|P35592|ALIA_STRPN Oligopeptide-binding protein AliA OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=aliA PE=3 SV=4	P2505_Sourdough_Lib
00000425|gene_cluster:GC_00004682|genome_name:P2505_Sourdough_Lib|gene_callers_id:1309	sp|P31306|SARA_STRGC	45.719	619	316	9	38	647	42	649	1.01e-177	523.0	sp|P31306|SARA_STRGC Oligopeptide-binding protein SarA OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=sarA PE=1 SV=2	P2505_Sourdough_Lib
00000425|gene_cluster:GC_00004682|genome_name:P2505_Sourdough_Lib|gene_callers_id:1309	sp|P18791|AMIA_STRPN	42.5	640	351	7	18	650	19	648	6.990000000000001e-164	488.0	sp|P18791|AMIA_STRPN Oligopeptide-binding protein AmiA OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=amiA PE=1 SV=3	P2505_Sourdough_Lib
00000540|gene_cluster:GC_00004921|genome_name:P2505_Sourdough_Lib|gene_callers_id:2824	sp|P0C0T9|CPSD_STRAG	31.902	163	102	6	36	195	48	204	1.03e-12	67.8	sp|P0C0T9|CPSD_STRAG Tyrosine-protein kinase CpsD OS=Streptococcus agalactiae OX=1311 GN=cpsD PE=3 SV=1	P2505_Sourdough_Lib
00000540|gene_cluster:GC_00004921|genome_name:P2505_Sourdough_Lib|gene_callers_id:2824	sp|Q9AFI1|CPSD_STRA5	31.902	163	102	6	36	195	48	204	1.93e-12	67.0	sp|Q9AFI1|CPSD_STRA5 Tyrosine-protein kinase CpsD OS=Streptococcus agalactiae serotype V (strain ATCC BAA-611 / 2603 V/R) OX=208435 GN=cpsD PE=3 SV=2	P2505_Sourdough_Lib
00000540|gene_cluster:GC_00004921|genome_name:P2505_Sourdough_Lib|gene_callers_id:2824	sp|Q04663|CPSD_STRA3	31.902	163	102	6	36	195	48	204	2.59e-12	66.6	sp|Q04663|CPSD_STRA3 Tyrosine-protein kinase CpsD OS=Streptococcus agalactiae serotype III (strain NEM316) OX=211110 GN=cpsD PE=3 SV=3	P2505_Sourdough_Lib
00000540|gene_cluster:GC_00004921|genome_name:P2505_Sourdough_Lib|gene_callers_id:2824	sp|Q3K0T0|CPSD_STRA1	31.902	163	102	6	36	195	48	204	2.81e-12	66.6	sp|Q3K0T0|CPSD_STRA1 Tyrosine-protein kinase CpsD OS=Streptococcus agalactiae serotype Ia (strain ATCC 27591 / A909 / CDC SS700) OX=205921 GN=cpsD PE=3 SV=1	P2505_Sourdough_Lib
00000540|gene_cluster:GC_00004921|genome_name:P2505_Sourdough_Lib|gene_callers_id:2824	sp|Q45409|EPSB_RALSL	31.098	164	99	6	25	185	547	699	2.09e-10	62.8	sp|Q45409|EPSB_RALSL Putative tyrosine-protein kinase EpsB OS=Ralstonia solanacearum OX=305 GN=epsB PE=3 SV=1	P2505_Sourdough_Lib
00000548|gene_cluster:GC_00004963|genome_name:P2505_Sourdough_Lib|gene_callers_id:3311	sp|C0H3S6|YWZG_BACSU	29.87	77	47	2	16	85	12	88	0.000327	40.0	sp|C0H3S6|YWZG_BACSU Putative DNA-binding protein YwzG OS=Bacillus subtilis (strain 168) OX=224308 GN=ywzG PE=4 SV=1	P2505_Sourdough_Lib
00000552|gene_cluster:GC_00004520|genome_name:P2505_Sourdough_Lib|gene_callers_id:2825	sp|Q6GDE0|CAPA_STAAR	25.243	206	143	2	15	210	13	217	8.02e-08	54.3	sp|Q6GDE0|CAPA_STAAR Capsular polysaccharide biosynthesis protein CapA OS=Staphylococcus aureus (strain MRSA252) OX=282458 GN=capA PE=3 SV=1	P2505_Sourdough_Lib
00000552|gene_cluster:GC_00004520|genome_name:P2505_Sourdough_Lib|gene_callers_id:2825	sp|Q9RQQ1|CAPA_STAAW	25.243	206	143	2	15	210	13	217	8.67e-08	54.3	sp|Q9RQQ1|CAPA_STAAW Capsular polysaccharide biosynthesis protein CapA OS=Staphylococcus aureus (strain MW2) OX=196620 GN=capA PE=3 SV=1	P2505_Sourdough_Lib
00000552|gene_cluster:GC_00004520|genome_name:P2505_Sourdough_Lib|gene_callers_id:2825	sp|Q6G610|CAPA_STAAS	25.243	206	143	2	15	210	13	217	8.67e-08	54.3	sp|Q6G610|CAPA_STAAS Capsular polysaccharide biosynthesis protein CapA OS=Staphylococcus aureus (strain MSSA476) OX=282459 GN=capA PE=3 SV=1	P2505_Sourdough_Lib
00000552|gene_cluster:GC_00004520|genome_name:P2505_Sourdough_Lib|gene_callers_id:2825	sp|Q5HCN3|CAPA_STAAC	25.243	206	143	2	15	210	13	217	8.67e-08	54.3	sp|Q5HCN3|CAPA_STAAC Capsular polysaccharide biosynthesis protein CapA OS=Staphylococcus aureus (strain COL) OX=93062 GN=capA PE=3 SV=1	P2505_Sourdough_Lib
00000552|gene_cluster:GC_00004520|genome_name:P2505_Sourdough_Lib|gene_callers_id:2825	sp|P63859|CAPA_STAAN	25.243	206	143	2	15	210	13	217	1.73e-07	53.5	sp|P63859|CAPA_STAAN Capsular polysaccharide biosynthesis protein CapA OS=Staphylococcus aureus (strain N315) OX=158879 GN=capA PE=3 SV=1	P2505_Sourdough_Lib
00000563|gene_cluster:GC_00004208|genome_name:P2505_Sourdough_Lib|gene_callers_id:1308	sp|P0A4M8|AMIC_STRR6	49.451	455	224	4	3	453	44	496	1.9400000000000002e-156	455.0	sp|P0A4M8|AMIC_STRR6 Oligopeptide transport system permease protein AmiC OS=Streptococcus pneumoniae (strain ATCC BAA-255 / R6) OX=171101 GN=amiC PE=3 SV=1	P2505_Sourdough_Lib
00000563|gene_cluster:GC_00004208|genome_name:P2505_Sourdough_Lib|gene_callers_id:1308	sp|P0A4M7|AMIC_STRPN	49.451	455	224	4	3	453	44	496	1.9400000000000002e-156	455.0	sp|P0A4M7|AMIC_STRPN Oligopeptide transport system permease protein AmiC OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=amiC PE=3 SV=1	P2505_Sourdough_Lib
00000563|gene_cluster:GC_00004208|genome_name:P2505_Sourdough_Lib|gene_callers_id:1308	sp|P0A4N8|OPPB_LACLS	32.127	221	140	2	239	449	98	318	1.04e-26	112.0	sp|P0A4N8|OPPB_LACLS Oligopeptide transport system permease protein OppB OS=Lactococcus lactis subsp. cremoris (strain SK11) OX=272622 GN=oppB PE=3 SV=1	P2505_Sourdough_Lib
00000563|gene_cluster:GC_00004208|genome_name:P2505_Sourdough_Lib|gene_callers_id:1308	sp|P0A4N7|OPPB_LACLA	32.127	221	140	2	239	449	98	318	1.04e-26	112.0	sp|P0A4N7|OPPB_LACLA Oligopeptide transport system permease protein OppB OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=oppB PE=1 SV=1	P2505_Sourdough_Lib
00000563|gene_cluster:GC_00004208|genome_name:P2505_Sourdough_Lib|gene_callers_id:1308	sp|A2RI75|DPPB_LACLM	31.308	214	140	5	238	449	95	303	1.9599999999999997e-23	103.0	sp|A2RI75|DPPB_LACLM Dipeptide transport system permease protein DppB OS=Lactococcus lactis subsp. cremoris (strain MG1363) OX=416870 GN=dppB PE=1 SV=1	P2505_Sourdough_Lib
00000566|gene_cluster:GC_00005223|genome_name:P2505_Sourdough_Lib|gene_callers_id:1625	sp|P37494|YYBJ_BACSU	47.087	206	108	1	3	208	2	206	1.61e-57	184.0	sp|P37494|YYBJ_BACSU Uncharacterized ABC transporter ATP-binding protein YybJ OS=Bacillus subtilis (strain 168) OX=224308 GN=yybJ PE=3 SV=1	P2505_Sourdough_Lib
00000566|gene_cluster:GC_00005223|genome_name:P2505_Sourdough_Lib|gene_callers_id:1625	sp|P54592|YHCH_BACSU	34.45	209	134	3	3	209	5	212	6.630000000000001e-35	128.0	sp|P54592|YHCH_BACSU Uncharacterized ABC transporter ATP-binding protein YhcH OS=Bacillus subtilis (strain 168) OX=224308 GN=yhcH PE=3 SV=1	P2505_Sourdough_Lib
00000566|gene_cluster:GC_00005223|genome_name:P2505_Sourdough_Lib|gene_callers_id:1625	sp|P96605|YDBJ_BACSU	35.468	203	124	4	10	208	13	212	9.96e-31	117.0	sp|P96605|YDBJ_BACSU Uncharacterized ABC transporter ATP-binding protein YdbJ OS=Bacillus subtilis (strain 168) OX=224308 GN=ydbJ PE=3 SV=1	P2505_Sourdough_Lib
00000566|gene_cluster:GC_00005223|genome_name:P2505_Sourdough_Lib|gene_callers_id:1625	sp|P42332|BCRA_BACLI	36.019	211	130	4	3	210	5	213	2.7600000000000004e-27	108.0	sp|P42332|BCRA_BACLI Bacitracin transport ATP-binding protein BcrA OS=Bacillus licheniformis OX=1402 GN=bcrA PE=3 SV=1	P2505_Sourdough_Lib
00000566|gene_cluster:GC_00005223|genome_name:P2505_Sourdough_Lib|gene_callers_id:1625	sp|P42246|YCBN_BACSU	31.905	210	140	3	3	210	5	213	3.2900000000000004e-27	108.0	sp|P42246|YCBN_BACSU Uncharacterized ABC transporter ATP-binding protein YcbN OS=Bacillus subtilis (strain 168) OX=224308 GN=ycbN PE=3 SV=4	P2505_Sourdough_Lib
00000631|gene_cluster:GC_00004810|genome_name:P2505_Sourdough_Lib|gene_callers_id:848	sp|P44181|Y1406_HAEIN	29.6	125	80	3	1	124	1	118	7.28e-10	55.8	sp|P44181|Y1406_HAEIN Uncharacterized protein HI_1406 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_1406 PE=4 SV=1	P2505_Sourdough_Lib
00000670|gene_cluster:GC_00004825|genome_name:P2505_Sourdough_Lib|gene_callers_id:2803	sp|O31491|YDDB_BACSU	19.033	331	220	10	17	312	36	353	3.4e-06	51.6	sp|O31491|YDDB_BACSU Uncharacterized protein YddB OS=Bacillus subtilis (strain 168) OX=224308 GN=yddB PE=4 SV=1	P2505_Sourdough_Lib
00000679|gene_cluster:GC_00004562|genome_name:P2505_Sourdough_Lib|gene_callers_id:1628	sp|P37491|YYBM_BACSU	31.053	190	128	2	48	236	38	225	1.8600000000000002e-26	106.0	sp|P37491|YYBM_BACSU Uncharacterized protein YybM OS=Bacillus subtilis (strain 168) OX=224308 GN=yybM PE=4 SV=1	P2505_Sourdough_Lib
00000692|gene_cluster:GC_00004200|genome_name:P2505_Sourdough_Lib|gene_callers_id:2537	sp|A8E283|VPN7_BPPHE	29.114	158	90	7	61	201	690	842	0.007	40.4	sp|A8E283|VPN7_BPPHE Tail fiber protein OS=Enterococcus phage phiEF24C OX=442493 GN=EFP_031 PE=1 SV=1	P2505_Sourdough_Lib
00000704|gene_cluster:GC_00003923|genome_name:P2505_Sourdough_Lib|gene_callers_id:3193	sp|P03865|RLX2_STAAU	34.225	187	106	8	65	247	36	209	2.79e-20	91.3	sp|P03865|RLX2_STAAU Protein rlx OS=Staphylococcus aureus OX=1280 GN=rlx PE=4 SV=1	P2505_Sourdough_Lib
00000704|gene_cluster:GC_00003923|genome_name:P2505_Sourdough_Lib|gene_callers_id:3193	sp|P14491|RLX3_STAAU	29.885	261	136	12	6	264	5	220	1.92e-19	89.4	sp|P14491|RLX3_STAAU Protein rlx OS=Staphylococcus aureus OX=1280 GN=rlx PE=4 SV=1	P2505_Sourdough_Lib
00000704|gene_cluster:GC_00003923|genome_name:P2505_Sourdough_Lib|gene_callers_id:3193	sp|P12054|RLX1_STAAU	31.683	202	121	9	65	264	36	222	2.21e-18	86.3	sp|P12054|RLX1_STAAU Protein rlx OS=Staphylococcus aureus OX=1280 GN=rlx PE=4 SV=1	P2505_Sourdough_Lib
00000704|gene_cluster:GC_00003923|genome_name:P2505_Sourdough_Lib|gene_callers_id:3193	sp|Q48665|LTRB_LACLM	25.907	193	112	11	88	264	114	291	1.03e-05	50.1	sp|Q48665|LTRB_LACLM Group II intron-interrupted relaxase LtrB OS=Lactococcus lactis subsp. cremoris (strain MG1363) OX=416870 GN=ltrBE1 PE=3 SV=2	P2505_Sourdough_Lib
00000704|gene_cluster:GC_00003923|genome_name:P2505_Sourdough_Lib|gene_callers_id:3193	sp|Q48722|LTRB_LACLC	25.907	193	112	11	88	264	114	291	1.03e-05	50.1	sp|Q48722|LTRB_LACLC Group II intron-interrupted relaxase LtrB OS=Lactococcus lactis subsp. cremoris OX=1359 GN=ltrBE1 PE=3 SV=2	P2505_Sourdough_Lib
00000705|gene_cluster:GC_00003923|genome_name:P2505_Sourdough_Lib|gene_callers_id:3140	sp|P14491|RLX3_STAAU	33.333	216	100	10	1	213	1	175	2.7e-19	87.8	sp|P14491|RLX3_STAAU Protein rlx OS=Staphylococcus aureus OX=1280 GN=rlx PE=4 SV=1	P2505_Sourdough_Lib
00000705|gene_cluster:GC_00003923|genome_name:P2505_Sourdough_Lib|gene_callers_id:3140	sp|P12054|RLX1_STAAU	33.178	214	103	9	1	213	1	175	2.77e-19	87.4	sp|P12054|RLX1_STAAU Protein rlx OS=Staphylococcus aureus OX=1280 GN=rlx PE=4 SV=1	P2505_Sourdough_Lib
00000705|gene_cluster:GC_00003923|genome_name:P2505_Sourdough_Lib|gene_callers_id:3140	sp|P03865|RLX2_STAAU	33.778	225	103	11	1	220	1	184	1.19e-17	83.2	sp|P03865|RLX2_STAAU Protein rlx OS=Staphylococcus aureus OX=1280 GN=rlx PE=4 SV=1	P2505_Sourdough_Lib
00000705|gene_cluster:GC_00003923|genome_name:P2505_Sourdough_Lib|gene_callers_id:3140	sp|Q48665|LTRB_LACLM	26.702	191	103	10	47	213	76	253	0.000101	46.2	sp|Q48665|LTRB_LACLM Group II intron-interrupted relaxase LtrB OS=Lactococcus lactis subsp. cremoris (strain MG1363) OX=416870 GN=ltrBE1 PE=3 SV=2	P2505_Sourdough_Lib
00000705|gene_cluster:GC_00003923|genome_name:P2505_Sourdough_Lib|gene_callers_id:3140	sp|Q48722|LTRB_LACLC	26.702	191	103	10	47	213	76	253	0.000101	46.2	sp|Q48722|LTRB_LACLC Group II intron-interrupted relaxase LtrB OS=Lactococcus lactis subsp. cremoris OX=1359 GN=ltrBE1 PE=3 SV=2	P2505_Sourdough_Lib
00000718|gene_cluster:GC_00004226|genome_name:P2505_Sourdough_Lib|gene_callers_id:2806	sp|P96642|YDDE_BACSU	36.829	782	480	8	4	775	54	831	0.0	550.0	sp|P96642|YDDE_BACSU Uncharacterized protein YddE OS=Bacillus subtilis (strain 168) OX=224308 GN=yddE PE=4 SV=1	P2505_Sourdough_Lib
00000730|gene_cluster:GC_00004184|genome_name:P2505_Sourdough_Lib|gene_callers_id:3331	sp|Q06715|ADPR_LACLL	35.238	105	68	0	9	113	197	301	7.28e-13	66.6	sp|Q06715|ADPR_LACLL ATP-dependent protease OS=Lactococcus lactis subsp. lactis OX=1360 PE=4 SV=1	P2505_Sourdough_Lib
00000890|gene_cluster:GC_00004925|genome_name:P2505_Sourdough_Lib|gene_callers_id:1307	sp|P0A4N0|AMID_STRR6	56.352	307	134	0	16	322	2	308	2.63e-128	371.0	sp|P0A4N0|AMID_STRR6 Oligopeptide transport system permease protein AmiD OS=Streptococcus pneumoniae (strain ATCC BAA-255 / R6) OX=171101 GN=amiD PE=3 SV=1	P2505_Sourdough_Lib
00000890|gene_cluster:GC_00004925|genome_name:P2505_Sourdough_Lib|gene_callers_id:1307	sp|P0A4M9|AMID_STRPN	56.352	307	134	0	16	322	2	308	2.63e-128	371.0	sp|P0A4M9|AMID_STRPN Oligopeptide transport system permease protein AmiD OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=amiD PE=3 SV=1	P2505_Sourdough_Lib
00000890|gene_cluster:GC_00004925|genome_name:P2505_Sourdough_Lib|gene_callers_id:1307	sp|P24139|OPPC_BACSU	33.441	311	197	4	15	322	2	305	1.74e-49	170.0	sp|P24139|OPPC_BACSU Oligopeptide transport system permease protein OppC OS=Bacillus subtilis (strain 168) OX=224308 GN=oppC PE=1 SV=1	P2505_Sourdough_Lib
00000890|gene_cluster:GC_00004925|genome_name:P2505_Sourdough_Lib|gene_callers_id:1307	sp|P26904|DPPC_BACSU	32.602	319	207	4	6	322	8	320	5.52e-45	159.0	sp|P26904|DPPC_BACSU Dipeptide transport system permease protein DppC OS=Bacillus subtilis (strain 168) OX=224308 GN=dppC PE=2 SV=2	P2505_Sourdough_Lib
00000890|gene_cluster:GC_00004925|genome_name:P2505_Sourdough_Lib|gene_callers_id:1307	sp|P08006|OPPC_SALTY	29.897	291	195	4	33	319	15	300	3e-38	140.0	sp|P08006|OPPC_SALTY Oligopeptide transport system permease protein OppC OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=oppC PE=1 SV=1	P2505_Sourdough_Lib
00000901|gene_cluster:GC_00005148|genome_name:P2505_Sourdough_Lib|gene_callers_id:2827	sp|B1VEI4|MSHA_CORU7	31.304	115	77	2	240	353	289	402	3.73e-07	55.1	sp|B1VEI4|MSHA_CORU7 D-inositol 3-phosphate glycosyltransferase OS=Corynebacterium urealyticum (strain ATCC 43042 / DSM 7109) OX=504474 GN=mshA PE=3 SV=1	P2505_Sourdough_Lib
00000901|gene_cluster:GC_00005148|genome_name:P2505_Sourdough_Lib|gene_callers_id:2827	sp|D6Z995|MSHA_SEGRD	24.713	174	118	2	190	350	255	428	1.4e-06	53.5	sp|D6Z995|MSHA_SEGRD D-inositol 3-phosphate glycosyltransferase OS=Segniliparus rotundus (strain ATCC BAA-972 / CDC 1076 / CIP 108378 / DSM 44985 / JCM 13578) OX=640132 GN=mshA PE=3 SV=1	P2505_Sourdough_Lib
00000901|gene_cluster:GC_00005148|genome_name:P2505_Sourdough_Lib|gene_callers_id:2827	sp|Q8S4F6|SQD2_ARATH	30.464	151	95	3	209	350	323	472	3.65e-06	52.4	sp|Q8S4F6|SQD2_ARATH Sulfoquinovosyl transferase SQD2 OS=Arabidopsis thaliana OX=3702 GN=SQD2 PE=1 SV=1	P2505_Sourdough_Lib
00000901|gene_cluster:GC_00005148|genome_name:P2505_Sourdough_Lib|gene_callers_id:2827	sp|C4LLD6|MSHA_CORK4	22.634	243	162	7	134	353	191	430	8.01e-06	51.2	sp|C4LLD6|MSHA_CORK4 D-inositol 3-phosphate glycosyltransferase OS=Corynebacterium kroppenstedtii (strain DSM 44385 / JCM 11950 / CIP 105744 / CCUG 35717) OX=645127 GN=mshA PE=3 SV=1	P2505_Sourdough_Lib
00000901|gene_cluster:GC_00005148|genome_name:P2505_Sourdough_Lib|gene_callers_id:2827	sp|Q8FSH1|MSHA_COREF	25.833	120	87	2	240	358	288	406	9.35e-06	50.8	sp|Q8FSH1|MSHA_COREF D-inositol 3-phosphate glycosyltransferase OS=Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189 / NBRC 100395) OX=196164 GN=mshA PE=3 SV=1	P2505_Sourdough_Lib
00000915|gene_cluster:GC_00004924|genome_name:P2505_Sourdough_Lib|gene_callers_id:2532	sp|Q37893|FIB12_BPB03	25.592	211	113	8	243	421	91	289	6.29e-07	57.0	sp|Q37893|FIB12_BPB03 Pre-neck appendage protein OS=Bacillus phage B103 OX=2994042 GN=12 PE=3 SV=1	P2505_Sourdough_Lib
00000915|gene_cluster:GC_00004924|genome_name:P2505_Sourdough_Lib|gene_callers_id:2532	sp|P07537|FIB12_BPPZA	36.765	68	39	1	243	310	92	155	0.001	46.6	sp|P07537|FIB12_BPPZA Preneck appendage protein OS=Bacillus phage PZA OX=10757 GN=12 PE=3 SV=1	P2505_Sourdough_Lib
00000915|gene_cluster:GC_00004924|genome_name:P2505_Sourdough_Lib|gene_callers_id:2532	sp|P20345|FIB12_BPPH2	36.765	68	39	1	243	310	92	155	0.001	46.6	sp|P20345|FIB12_BPPH2 Pre-neck appendage protein OS=Bacillus phage phi29 OX=2884424 GN=12 PE=1 SV=1	P2505_Sourdough_Lib
00000915|gene_cluster:GC_00004924|genome_name:P2505_Sourdough_Lib|gene_callers_id:2532	sp|Q8CYC9|PFBA_STRR6	24.39	246	143	6	245	460	140	372	0.003	45.1	sp|Q8CYC9|PFBA_STRR6 Plasmin and fibronectin-binding protein A OS=Streptococcus pneumoniae (strain ATCC BAA-255 / R6) OX=171101 GN=pfbA PE=1 SV=1	P2505_Sourdough_Lib
00000915|gene_cluster:GC_00004924|genome_name:P2505_Sourdough_Lib|gene_callers_id:2532	sp|A0A0A2JQ23|LYS19_PENEN	28.221	163	80	6	257	393	288	439	0.007	43.9	sp|A0A0A2JQ23|LYS19_PENEN Non-secreted LysM effector LysM19 OS=Penicillium expansum OX=27334 GN=LysM19 PE=3 SV=1	P2505_Sourdough_Lib
00000915|gene_cluster:GC_00004924|genome_name:P2505_Sourdough_Lib|gene_callers_id:2532	sp|A0A0A2JQ23|LYS19_PENEN	42.553	47	27	0	256	302	644	690	0.009	43.9	sp|A0A0A2JQ23|LYS19_PENEN Non-secreted LysM effector LysM19 OS=Penicillium expansum OX=27334 GN=LysM19 PE=3 SV=1	P2505_Sourdough_Lib
00000948|gene_cluster:GC_00005145|genome_name:P2505_Sourdough_Lib|gene_callers_id:2809	sp|P96644|YDDG_BACSU	27.789	475	287	12	1	449	4	448	8.14e-45	174.0	sp|P96644|YDDG_BACSU Uncharacterized membrane protein YddG OS=Bacillus subtilis (strain 168) OX=224308 GN=yddG PE=3 SV=1	P2505_Sourdough_Lib
00000948|gene_cluster:GC_00005145|genome_name:P2505_Sourdough_Lib|gene_callers_id:2809	sp|Q9H2D6|TARA_HUMAN	23.502	217	145	6	454	650	570	785	2.09e-09	65.1	sp|Q9H2D6|TARA_HUMAN TRIO and F-actin-binding protein OS=Homo sapiens OX=9606 GN=TRIOBP PE=1 SV=3	P2505_Sourdough_Lib
00000948|gene_cluster:GC_00005145|genome_name:P2505_Sourdough_Lib|gene_callers_id:2809	sp|Q9H2D6|TARA_HUMAN	21.429	210	146	7	454	645	423	631	8.93e-05	49.7	sp|Q9H2D6|TARA_HUMAN TRIO and F-actin-binding protein OS=Homo sapiens OX=9606 GN=TRIOBP PE=1 SV=3	P2505_Sourdough_Lib
00000948|gene_cluster:GC_00005145|genome_name:P2505_Sourdough_Lib|gene_callers_id:2809	sp|Q9H2D6|TARA_HUMAN	20.248	242	171	6	430	651	238	477	0.000293	48.1	sp|Q9H2D6|TARA_HUMAN TRIO and F-actin-binding protein OS=Homo sapiens OX=9606 GN=TRIOBP PE=1 SV=3	P2505_Sourdough_Lib
00000948|gene_cluster:GC_00005145|genome_name:P2505_Sourdough_Lib|gene_callers_id:2809	sp|S8G033|CP530_TOXGM	27.66	141	92	3	465	604	4667	4798	1.94e-05	52.0	sp|S8G033|CP530_TOXGM Centrosome-associated protein CEP530 OS=Toxoplasma gondii (strain ATCC 50611 / Me49) OX=508771 GN=CEP530 PE=4 SV=1	P2505_Sourdough_Lib
00000948|gene_cluster:GC_00005145|genome_name:P2505_Sourdough_Lib|gene_callers_id:2809	sp|S8G033|CP530_TOXGM	23.316	193	132	6	445	628	4613	4798	0.000593	47.4	sp|S8G033|CP530_TOXGM Centrosome-associated protein CEP530 OS=Toxoplasma gondii (strain ATCC 50611 / Me49) OX=508771 GN=CEP530 PE=4 SV=1	P2505_Sourdough_Lib
00000948|gene_cluster:GC_00005145|genome_name:P2505_Sourdough_Lib|gene_callers_id:2809	sp|S8G033|CP530_TOXGM	22.414	174	125	4	477	645	4626	4794	0.002	45.8	sp|S8G033|CP530_TOXGM Centrosome-associated protein CEP530 OS=Toxoplasma gondii (strain ATCC 50611 / Me49) OX=508771 GN=CEP530 PE=4 SV=1	P2505_Sourdough_Lib
