query	subject	pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	evalue	bitscore	function	genome
00000838|gene_cluster:GC_00004815|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2705	sp|Q83PX4|FRLR_SHIFL	30.802	237	163	1	3	239	5	240	3.75e-38	136.0	sp|Q83PX4|FRLR_SHIFL Probable fructoselysine utilization operon transcriptional repressor OS=Shigella flexneri OX=623 GN=frlR PE=3 SV=2	P3338_BambaraGroudhut_BE
00000838|gene_cluster:GC_00004815|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2705	sp|O34817|NAGR_BACSU	28.936	235	166	1	2	236	3	236	3e-25	102.0	sp|O34817|NAGR_BACSU HTH-type transcriptional repressor NagR OS=Bacillus subtilis (strain 168) OX=224308 GN=nagR PE=1 SV=1	P3338_BambaraGroudhut_BE
00000849|gene_cluster:GC_00004712|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2626	sp|Q86WJ1|CHD1L_HUMAN	22.881	472	299	19	381	836	74	496	5.41e-12	73.6	sp|Q86WJ1|CHD1L_HUMAN ATP-dependent chromatin remodeler CHD1L OS=Homo sapiens OX=9606 GN=CHD1L PE=1 SV=3	P3338_BambaraGroudhut_BE
00000849|gene_cluster:GC_00004712|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2626	sp|Q7ZU90|CHD1L_DANRE	22.481	516	297	19	357	835	35	484	1.35e-11	72.4	sp|Q7ZU90|CHD1L_DANRE ATP-dependent chromatin remodeler CHD1l OS=Danio rerio OX=7955 GN=chd1l PE=2 SV=1	P3338_BambaraGroudhut_BE
00000849|gene_cluster:GC_00004712|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2626	sp|Q9CXF7|CHD1L_MOUSE	22.013	477	307	19	381	841	68	495	3.84e-11	70.9	sp|Q9CXF7|CHD1L_MOUSE ATP-dependent chromatin remodeler CHD1L OS=Mus musculus OX=10090 GN=Chd1l PE=1 SV=1	P3338_BambaraGroudhut_BE
00000849|gene_cluster:GC_00004712|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2626	sp|Q8RWY3|ISW2_ARATH	21.087	460	302	14	381	823	217	632	5.33e-10	67.0	sp|Q8RWY3|ISW2_ARATH ISWI chromatin-remodeling complex ATPase CHR11 OS=Arabidopsis thaliana OX=3702 GN=CHR11 PE=1 SV=4	P3338_BambaraGroudhut_BE
00000849|gene_cluster:GC_00004712|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2626	sp|Q7G8Y3|ISW2_ORYSJ	20.652	460	304	14	381	823	259	674	7.55e-10	66.6	sp|Q7G8Y3|ISW2_ORYSJ Probable chromatin-remodeling complex ATPase chain OS=Oryza sativa subsp. japonica OX=39947 GN=Os01g0367900 PE=2 SV=2	P3338_BambaraGroudhut_BE
00000883|gene_cluster:GC_00005122|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2703	sp|O32157|FRLB_BACSU	35.866	329	189	5	12	330	11	327	3.25e-66	214.0	sp|O32157|FRLB_BACSU Fructosamine deglycase FrlB OS=Bacillus subtilis (strain 168) OX=224308 GN=frlB PE=1 SV=1	P3338_BambaraGroudhut_BE
00000883|gene_cluster:GC_00005122|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2703	sp|Q8X844|FRLB_ECO57	23.765	324	228	7	13	332	32	340	1.12e-19	91.7	sp|Q8X844|FRLB_ECO57 Fructoselysine 6-phosphate deglycase OS=Escherichia coli O157:H7 OX=83334 GN=frlB PE=3 SV=2	P3338_BambaraGroudhut_BE
00000883|gene_cluster:GC_00005122|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2703	sp|P0AC01|FRLB_SHIFL	23.457	324	229	7	13	332	32	340	1.95e-19	90.9	sp|P0AC01|FRLB_SHIFL Fructoselysine 6-phosphate deglycase OS=Shigella flexneri OX=623 GN=frlB PE=3 SV=1	P3338_BambaraGroudhut_BE
00000883|gene_cluster:GC_00005122|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2703	sp|P0AC00|FRLB_ECOLI	23.457	324	229	7	13	332	32	340	1.95e-19	90.9	sp|P0AC00|FRLB_ECOLI Fructoselysine 6-phosphate deglycase OS=Escherichia coli (strain K12) OX=83333 GN=frlB PE=1 SV=1	P3338_BambaraGroudhut_BE
00000883|gene_cluster:GC_00005122|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2703	sp|Q6NG33|GLMS_CORDI	22.601	323	228	11	24	328	302	620	5.65e-11	67.0	sp|Q6NG33|GLMS_CORDI Glutamine--fructose-6-phosphate aminotransferase [isomerizing] OS=Corynebacterium diphtheriae (strain ATCC 700971 / NCTC 13129 / Biotype gravis) OX=257309 GN=glmS PE=3 SV=3	P3338_BambaraGroudhut_BE
00000966|gene_cluster:GC_00004773|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2627	sp|P16667|T2S3_STAAU	35.115	262	145	6	5	247	234	489	4.430000000000001e-43	155.0	sp|P16667|T2S3_STAAU Type II restriction enzyme Sau3AI OS=Staphylococcus aureus OX=1280 GN=sau3AIR PE=1 SV=1	P3338_BambaraGroudhut_BE
00000966|gene_cluster:GC_00004773|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2627	sp|Q9CLY2|MUTH_PASMU	24.138	116	84	2	7	120	4	117	0.006	40.4	sp|Q9CLY2|MUTH_PASMU DNA mismatch repair protein MutH OS=Pasteurella multocida (strain Pm70) OX=272843 GN=mutH PE=3 SV=1	P3338_BambaraGroudhut_BE
00000976|gene_cluster:GC_00005214|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2723	sp|P37746|RFBX_ECOLI	23.457	405	296	5	7	402	11	410	2.6300000000000002e-21	99.4	sp|P37746|RFBX_ECOLI Putative O-antigen transporter OS=Escherichia coli (strain K12) OX=83333 GN=rfbX PE=1 SV=4	P3338_BambaraGroudhut_BE
00000976|gene_cluster:GC_00005214|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2723	sp|Q03583|RFBX_SHIDY	22.166	397	276	8	20	400	17	396	9.42e-17	85.5	sp|Q03583|RFBX_SHIDY Putative O-antigen transporter OS=Shigella dysenteriae OX=622 GN=rfbX PE=3 SV=1	P3338_BambaraGroudhut_BE
00000976|gene_cluster:GC_00005214|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2723	sp|D4GU68|AGL15_HALVD	21.698	212	163	3	213	423	210	419	5.41e-06	52.4	sp|D4GU68|AGL15_HALVD Probable low-salt glycan biosynthesis flippase Agl15 OS=Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) OX=309800 GN=agl15 PE=3 SV=1	P3338_BambaraGroudhut_BE
00000976|gene_cluster:GC_00005214|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2723	sp|P37781|RFBE_SHIFL	32.143	112	56	4	6	107	1	102	0.003	43.9	sp|P37781|RFBE_SHIFL Putative O-antigen transporter OS=Shigella flexneri OX=623 GN=rfbE PE=3 SV=2	P3338_BambaraGroudhut_BE
00001021|gene_cluster:GC_00004363|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2716	sp|Q9AFI1|CPSD_STRA5	26.984	189	135	3	6	193	18	204	4.33e-12	65.9	sp|Q9AFI1|CPSD_STRA5 Tyrosine-protein kinase CpsD OS=Streptococcus agalactiae serotype V (strain ATCC BAA-611 / 2603 V/R) OX=208435 GN=cpsD PE=3 SV=2	P3338_BambaraGroudhut_BE
00001021|gene_cluster:GC_00004363|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2716	sp|Q04663|CPSD_STRA3	26.984	189	135	3	6	193	18	204	4.77e-12	65.9	sp|Q04663|CPSD_STRA3 Tyrosine-protein kinase CpsD OS=Streptococcus agalactiae serotype III (strain NEM316) OX=211110 GN=cpsD PE=3 SV=3	P3338_BambaraGroudhut_BE
00001021|gene_cluster:GC_00004363|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2716	sp|Q3K0T0|CPSD_STRA1	26.984	189	135	3	6	193	18	204	4.97e-12	65.9	sp|Q3K0T0|CPSD_STRA1 Tyrosine-protein kinase CpsD OS=Streptococcus agalactiae serotype Ia (strain ATCC 27591 / A909 / CDC SS700) OX=205921 GN=cpsD PE=3 SV=1	P3338_BambaraGroudhut_BE
00001021|gene_cluster:GC_00004363|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2716	sp|P0C0T9|CPSD_STRAG	26.455	189	136	3	6	193	18	204	6.68e-12	65.5	sp|P0C0T9|CPSD_STRAG Tyrosine-protein kinase CpsD OS=Streptococcus agalactiae OX=1311 GN=cpsD PE=3 SV=1	P3338_BambaraGroudhut_BE
00001021|gene_cluster:GC_00004363|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2716	sp|P96716|YWQD_BACSU	26.289	194	129	6	7	193	27	213	1.57e-08	56.2	sp|P96716|YWQD_BACSU Tyrosine-protein kinase YwqD OS=Bacillus subtilis (strain 168) OX=224308 GN=ywqD PE=1 SV=1	P3338_BambaraGroudhut_BE
00001071|gene_cluster:GC_00004608|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2494	sp|P71242|WCAK_ECOLI	26.4	250	172	6	158	399	140	385	3.43e-15	80.9	sp|P71242|WCAK_ECOLI Colanic acid biosynthesis protein WcaK OS=Escherichia coli (strain K12) OX=83333 GN=wcaK PE=3 SV=2	P3338_BambaraGroudhut_BE
00001071|gene_cluster:GC_00004608|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2494	sp|Q46637|AMSJ_ERWAM	24.834	302	191	11	158	444	133	413	1.62e-12	72.4	sp|Q46637|AMSJ_ERWAM Amylovoran biosynthesis protein AmsJ OS=Erwinia amylovora OX=552 GN=amsJ PE=3 SV=2	P3338_BambaraGroudhut_BE
00001151|gene_cluster:GC_00004193|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2637	sp|O32138|PUCR_BACSU	40.323	62	35	2	442	503	464	523	5.61e-05	49.3	sp|O32138|PUCR_BACSU Purine catabolism regulatory protein OS=Bacillus subtilis (strain 168) OX=224308 GN=pucR PE=2 SV=1	P3338_BambaraGroudhut_BE
00001151|gene_cluster:GC_00004193|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2637	sp|O32138|PUCR_BACSU	21.244	193	139	5	3	195	1	180	0.000892	45.8	sp|O32138|PUCR_BACSU Purine catabolism regulatory protein OS=Bacillus subtilis (strain 168) OX=224308 GN=pucR PE=2 SV=1	P3338_BambaraGroudhut_BE
00001151|gene_cluster:GC_00004193|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2637	sp|P44509|Y093_HAEIN	36.364	66	41	1	435	500	297	361	0.000473	46.2	sp|P44509|Y093_HAEIN Uncharacterized protein HI_0093 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_0093 PE=3 SV=1	P3338_BambaraGroudhut_BE
00001151|gene_cluster:GC_00004193|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2637	sp|P94393|PUTR_BACSU	33.333	57	37	1	444	500	347	402	0.002	44.7	sp|P94393|PUTR_BACSU Proline-responsive transcriptional activator PutR OS=Bacillus subtilis (strain 168) OX=224308 GN=putR PE=1 SV=2	P3338_BambaraGroudhut_BE
00001151|gene_cluster:GC_00004193|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2637	sp|P71073|ADER_BACSU	25.472	106	62	2	411	500	308	412	0.003	43.5	sp|P71073|ADER_BACSU DNA-binding transcriptional activator AdeR OS=Bacillus subtilis (strain 168) OX=224308 GN=adeR PE=1 SV=2	P3338_BambaraGroudhut_BE
00001151|gene_cluster:GC_00004193|genome_name:P3338_BambaraGroudhut_BE|gene_callers_id:2637	sp|P37047|CDAR_ECOLI	40.541	37	22	0	464	500	340	376	0.004	43.1	sp|P37047|CDAR_ECOLI Carbohydrate diacid regulator OS=Escherichia coli (strain K12) OX=83333 GN=cdaR PE=1 SV=2	P3338_BambaraGroudhut_BE
