query	subject	%pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	e-value	bitscore	function	genome
00000633|gene_cluster_GC_00003322|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2095	sp|D6Z995|MSHA_SEGRD	23.832	214	139	6	156	347	214	425	9.19e-08	57.4	sp|D6Z995|MSHA_SEGRD D-inositol 3-phosphate glycosyltransferase OS=Segniliparus rotundus (strain ATCC BAA-972 / CDC 1076 / CIP 108378 / DSM 44985 / JCM 13578) OX=640132 GN=mshA PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000633|gene_cluster_GC_00003322|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2095	sp|P39862|CAPM_STAAU	22.566	226	149	6	132	338	135	353	1.34e-07	56.6	sp|P39862|CAPM_STAAU Capsular polysaccharide biosynthesis glycosyltransferase CapM OS=Staphylococcus aureus OX=1280 GN=capM PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000633|gene_cluster_GC_00003322|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2095	sp|P54490|YQGM_BACSU	26.818	220	128	9	138	338	127	332	2.32e-07	55.8	sp|P54490|YQGM_BACSU Uncharacterized glycosyltransferase YqgM OS=Bacillus subtilis (strain 168) OX=224308 GN=yqgM PE=3 SV=2	P2928_Oganic_Rye_SD_BE
00000633|gene_cluster_GC_00003322|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2095	sp|D1A4Q3|MSHA_THECD	27.368	95	69	0	242	336	302	396	1.02e-06	53.9	sp|D1A4Q3|MSHA_THECD D-inositol 3-phosphate glycosyltransferase OS=Thermomonospora curvata (strain ATCC 19995 / DSM 43183 / JCM 3096 / KCTC 9072 / NBRC 15933 / NCIMB 10081 / Henssen B9) OX=471852 GN=mshA PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000657|gene_cluster_GC_00003718|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1505	sp|P07949|RET_HUMAN	31.356	118	69	3	208	322	569	677	4.44e-07	55.8	sp|P07949|RET_HUMAN Proto-oncogene tyrosine-protein kinase receptor Ret OS=Homo sapiens OX=9606 GN=RET PE=1 SV=3	P2928_Oganic_Rye_SD_BE
00000657|gene_cluster_GC_00003718|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1505	sp|G3V9H8|RET_RAT	34.066	91	56	2	208	295	570	659	0.000396	46.6	sp|G3V9H8|RET_RAT Proto-oncogene tyrosine-protein kinase receptor Ret OS=Rattus norvegicus OX=10116 GN=Ret PE=1 SV=1	P2928_Oganic_Rye_SD_BE
00000683|gene_cluster_GC_00004091|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2097	sp|P14184|LICD_HAEIN	21.223	278	183	9	5	268	6	261	9.79e-11	63.9	sp|P14184|LICD_HAEIN Lipopolysaccharide cholinephosphotransferase LicD OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=licD PE=3 SV=2	P2928_Oganic_Rye_SD_BE
00000683|gene_cluster_GC_00004091|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2097	sp|Q9ZCN4|Y689_RICPR	36.735	49	31	0	13	61	59	107	1.64e-05	48.9	sp|Q9ZCN4|Y689_RICPR Uncharacterized protein RP689 OS=Rickettsia prowazekii (strain Madrid E) OX=272947 GN=RP689 PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000683|gene_cluster_GC_00004091|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2097	sp|Q68W49|Y683_RICTY	36.735	49	31	0	13	61	108	156	1.65e-05	48.9	sp|Q68W49|Y683_RICTY Uncharacterized protein RT0683 OS=Rickettsia typhi (strain ATCC VR-144 / Wilmington) OX=257363 GN=RT0683 PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000683|gene_cluster_GC_00004091|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2097	sp|Q9ZCN5|Y688_RICPR	36.735	49	31	0	13	61	108	156	1.67e-05	48.9	sp|Q9ZCN5|Y688_RICPR Uncharacterized protein RP688 OS=Rickettsia prowazekii (strain Madrid E) OX=272947 GN=RP688 PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000683|gene_cluster_GC_00004091|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2097	sp|Q8CG64|FKRP_MOUSE	38.636	44	27	0	14	57	324	367	0.000152	46.2	sp|Q8CG64|FKRP_MOUSE Ribitol 5-phosphate transferase FKRP OS=Mus musculus OX=10090 GN=Fkrp PE=1 SV=1	P2928_Oganic_Rye_SD_BE
00000700|gene_cluster_GC_00003594|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2231	sp|A0A2K4Z9K4|BSRH_BACSU	58.621	29	12	0	13	41	1	29	0.000127	37.4	sp|A0A2K4Z9K4|BSRH_BACSU Probable small toxic protein BsrH OS=Bacillus subtilis (strain 168) OX=224308 GN=bsrH PE=2 SV=1	P2928_Oganic_Rye_SD_BE
00000700|gene_cluster_GC_00003594|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2231	sp|A0A2K4Z9J5|BSRE_BACSU	59.259	27	11	0	16	42	2	28	0.002	34.3	sp|A0A2K4Z9J5|BSRE_BACSU Small toxic protein BsrE OS=Bacillus subtilis (strain 168) OX=224308 GN=bsrE PE=1 SV=1	P2928_Oganic_Rye_SD_BE
00000760|gene_cluster_GC_00004052|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2254	sp|Q7DF80|DRA2B_DEIRA	34.527	391	211	13	4	376	5	368	5.29e-62	207.0	sp|Q7DF80|DRA2B_DEIRA RNA-guided DNA endonuclease TnpB OS=Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / CCUG 27074 / LMG 4051 / NBRC 15346 / NCIMB 9279 / VKM B-1422 / R1) OX=243230 GN=tnpB PE=1 SV=1	P2928_Oganic_Rye_SD_BE
00000760|gene_cluster_GC_00004052|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2254	sp|P54992|YSNA_STRPR	32.283	381	229	7	4	379	7	363	4.58e-59	199.0	sp|P54992|YSNA_STRPR Putative RNA-guided DNA endonuclease OS=Streptomyces pristinaespiralis OX=38300 PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000760|gene_cluster_GC_00004052|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2254	sp|P76102|INSQ_ECOLI	30.1	402	224	11	3	379	4	373	4.51e-47	168.0	sp|P76102|INSQ_ECOLI Putative RNA-guided DNA endonuclease InsQ OS=Escherichia coli (strain K12) OX=83333 GN=insQ PE=3 SV=3	P2928_Oganic_Rye_SD_BE
00000760|gene_cluster_GC_00004052|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2254	sp|Q3V4S9|Y409_ATV	35.319	235	127	4	146	377	158	370	7.59e-35	135.0	sp|Q3V4S9|Y409_ATV TnpB-like protein ORF409 OS=Acidianus two-tailed virus OX=315953 PE=3 SV=1	P2928_Oganic_Rye_SD_BE
00000760|gene_cluster_GC_00004052|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2254	sp|Q5UPF5|YL079_MIMIV	26.236	263	161	7	125	377	270	509	1.23e-10	66.6	sp|Q5UPF5|YL079_MIMIV TnpB-like protein L79 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_L79 PE=1 SV=1	P2928_Oganic_Rye_SD_BE
00000872|gene_cluster_GC_00003497|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_765	sp|F2XG53|CAS3_STRTR	40.701	941	491	22	10	915	8	916	0.0	687.0	sp|F2XG53|CAS3_STRTR CRISPR-associated nuclease/helicase Cas3 OS=Streptococcus thermophilus OX=1308 GN=cas3 PE=1 SV=1	P2928_Oganic_Rye_SD_BE
00000872|gene_cluster_GC_00003497|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_765	sp|Q53VY2|CAS3_THET8	29.877	810	432	28	1	745	1	739	9.770000000000001e-77	272.0	sp|Q53VY2|CAS3_THET8 CRISPR-associated endonuclease/helicase Cas3 OS=Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8) OX=300852 GN=cas3 PE=1 SV=1	P2928_Oganic_Rye_SD_BE
00000872|gene_cluster_GC_00003497|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_765	sp|P38036|CAS3_ECOLI	26.749	886	543	29	1	845	1	821	4.1e-56	213.0	sp|P38036|CAS3_ECOLI CRISPR-associated endonuclease/helicase Cas3 OS=Escherichia coli (strain K12) OX=83333 GN=ygcB PE=1 SV=2	P2928_Oganic_Rye_SD_BE
00000872|gene_cluster_GC_00003497|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_765	sp|Q57821|CAS3_METJA	27.368	380	212	11	308	681	221	542	8.43e-24	111.0	sp|Q57821|CAS3_METJA Putative CRISPR-associated nuclease/helicase Cas3 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=cas3 PE=3 SV=2	P2928_Oganic_Rye_SD_BE
00000872|gene_cluster_GC_00003497|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_765	sp|Q1CW46|CAS3_MYXXD	26.45	431	240	19	271	697	252	609	5.18e-18	92.8	sp|Q1CW46|CAS3_MYXXD Putative CRISPR-associated nuclease/helicase Cas3 OS=Myxococcus xanthus (strain DK1622) OX=246197 GN=cas3 PE=2 SV=1	P2928_Oganic_Rye_SD_BE
