query	subject	%pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	e-value	bitscore	function	genome
00000446|gene_cluster_GC_00003948|genome_name_Reference|gene_callers_id_2039	sp|Q7V6G4|CSOSE_PROMM	46.053	76	40	1	5	79	111	186	1.01e-11	64.3	sp|Q7V6G4|CSOSE_PROMM Probable carboxysome shell protein CsoS1E OS=Prochlorococcus marinus (strain MIT 9313) OX=74547 GN=csoS1E PE=3 SV=1	Reference
00000462|gene_cluster_GC_00003597|genome_name_Reference|gene_callers_id_2045	sp|P9WGM3|PDTAR_MYCTU	38.251	183	112	1	4	186	15	196	4.7999999999999994e-42	143.0	sp|P9WGM3|PDTAR_MYCTU Transcriptional regulatory protein PdtaR OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=pdtaR PE=1 SV=1	Reference
00000462|gene_cluster_GC_00003597|genome_name_Reference|gene_callers_id_2045	sp|P9WGM2|PDTAR_MYCTO	38.251	183	112	1	4	186	15	196	4.7999999999999994e-42	143.0	sp|P9WGM2|PDTAR_MYCTO Transcriptional regulatory protein PdtaR OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=pdtaR PE=3 SV=1	Reference
00000462|gene_cluster_GC_00003597|genome_name_Reference|gene_callers_id_2045	sp|Q56312|CHEY_THEMA	41.509	106	62	0	1	106	1	106	3.37e-19	82.0	sp|Q56312|CHEY_THEMA Chemotaxis protein CheY OS=Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8) OX=243274 GN=cheY PE=1 SV=1	Reference
00000462|gene_cluster_GC_00003597|genome_name_Reference|gene_callers_id_2045	sp|P45709|CCDB_BACSU	35.714	112	72	0	4	115	3	114	6.8e-18	78.6	sp|P45709|CCDB_BACSU Protein CcdB OS=Bacillus subtilis (strain 168) OX=224308 GN=ccdB PE=3 SV=1	Reference
00000462|gene_cluster_GC_00003597|genome_name_Reference|gene_callers_id_2045	sp|O07528|YHCZ_BACSU	33.505	194	120	4	4	188	2	195	9.61e-18	80.5	sp|O07528|YHCZ_BACSU Uncharacterized transcriptional regulatory protein YhcZ OS=Bacillus subtilis (strain 168) OX=224308 GN=yhcZ PE=3 SV=1	Reference
00000544|gene_cluster_GC_00004092|genome_name_Reference|gene_callers_id_425	sp|A8YUY2|CITD_LACH4	69.072	97	30	0	1	97	1	97	1.4e-41	134.0	sp|A8YUY2|CITD_LACH4 Citrate lyase acyl carrier protein OS=Lactobacillus helveticus (strain DPC 4571) OX=405566 GN=citD PE=3 SV=1	Reference
00000544|gene_cluster_GC_00004092|genome_name_Reference|gene_callers_id_425	sp|Q5FKK2|CITD_LACAC	65.979	97	33	0	1	97	1	97	1.83e-39	129.0	sp|Q5FKK2|CITD_LACAC Citrate lyase acyl carrier protein OS=Lactobacillus acidophilus (strain ATCC 700396 / NCK56 / N2 / NCFM) OX=272621 GN=citD PE=3 SV=1	Reference
00000544|gene_cluster_GC_00004092|genome_name_Reference|gene_callers_id_425	sp|Q88XS8|CITD_LACPL	69.072	97	29	1	1	97	1	96	1.2300000000000001e-37	124.0	sp|Q88XS8|CITD_LACPL Citrate lyase acyl carrier protein OS=Lactiplantibacillus plantarum (strain ATCC BAA-793 / NCIMB 8826 / WCFS1) OX=220668 GN=citD PE=3 SV=1	Reference
00000544|gene_cluster_GC_00004092|genome_name_Reference|gene_callers_id_425	sp|Q04GP2|CITD_OENOB	65.979	97	33	0	1	97	1	97	9.88e-37	122.0	sp|Q04GP2|CITD_OENOB Citrate lyase acyl carrier protein OS=Oenococcus oeni (strain ATCC BAA-331 / PSU-1) OX=203123 GN=citD PE=3 SV=1	Reference
00000544|gene_cluster_GC_00004092|genome_name_Reference|gene_callers_id_425	sp|O53077|CITD_LEUMC	62.887	97	36	0	1	97	1	97	4.0100000000000003e-35	118.0	sp|O53077|CITD_LEUMC Citrate lyase acyl carrier protein OS=Leuconostoc mesenteroides subsp. cremoris OX=33965 GN=citD PE=3 SV=1	Reference
00000557|gene_cluster_GC_00003990|genome_name_Reference|gene_callers_id_2042	sp|P0AEJ6|EUTB_ECOLI	61.589	453	174	0	1	453	1	453	0.0	583.0	sp|P0AEJ6|EUTB_ECOLI Ethanolamine ammonia-lyase large subunit OS=Escherichia coli (strain K12) OX=83333 GN=eutB PE=1 SV=1	Reference
00000557|gene_cluster_GC_00003990|genome_name_Reference|gene_callers_id_2042	sp|P0AEJ7|EUTB_ECO57	61.589	453	174	0	1	453	1	453	0.0	583.0	sp|P0AEJ7|EUTB_ECO57 Ethanolamine ammonia-lyase large subunit OS=Escherichia coli O157:H7 OX=83334 GN=eutB PE=3 SV=1	Reference
00000557|gene_cluster_GC_00003990|genome_name_Reference|gene_callers_id_2042	sp|P19264|EUTB_SALTY	60.486	453	179	0	1	453	1	453	0.0	574.0	sp|P19264|EUTB_SALTY Ethanolamine ammonia-lyase large subunit OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=eutB PE=1 SV=2	Reference
00000574|gene_cluster_GC_00004152|genome_name_Reference|gene_callers_id_424	sp|O53076|CITC_LEUMC	42.006	319	175	5	4	317	25	338	4.7100000000000005e-73	231.0	sp|O53076|CITC_LEUMC [Citrate [pro-3S]-lyase] ligase OS=Leuconostoc mesenteroides subsp. cremoris OX=33965 GN=citC PE=1 SV=2	Reference
00000574|gene_cluster_GC_00004152|genome_name_Reference|gene_callers_id_424	sp|P77390|CITC_ECOLI	35.906	298	177	6	16	302	47	341	3.9e-58	193.0	sp|P77390|CITC_ECOLI [Citrate [pro-3S]-lyase] ligase OS=Escherichia coli (strain K12) OX=83333 GN=citC PE=1 SV=2	Reference
00000574|gene_cluster_GC_00004152|genome_name_Reference|gene_callers_id_424	sp|P44462|CITC_HAEIN	34.528	307	192	3	3	302	30	334	2.94e-53	180.0	sp|P44462|CITC_HAEIN [Citrate [pro-3S]-lyase] ligase OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=citC PE=4 SV=1	Reference
00000574|gene_cluster_GC_00004152|genome_name_Reference|gene_callers_id_424	sp|P45410|CITC_KLEPN	33.559	295	182	5	14	299	44	333	2.32e-46	162.0	sp|P45410|CITC_KLEPN [Citrate [pro-3S]-lyase] ligase OS=Klebsiella pneumoniae OX=573 GN=citC PE=4 SV=1	Reference
00000574|gene_cluster_GC_00004152|genome_name_Reference|gene_callers_id_424	sp|A8FCW1|COAD_BACP2	40.909	66	37	1	125	188	12	77	4.06e-07	52.4	sp|A8FCW1|COAD_BACP2 Phosphopantetheine adenylyltransferase OS=Bacillus pumilus (strain SAFR-032) OX=315750 GN=coaD PE=3 SV=1	Reference
00000587|gene_cluster_GC_00003947|genome_name_Reference|gene_callers_id_2044	sp|P9WGL5|PDTAS_MYCTU	32.727	220	143	4	253	469	270	487	2.85e-26	114.0	sp|P9WGL5|PDTAS_MYCTU Sensor histidine kinase PdtaS OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=pdtaS PE=1 SV=1	Reference
00000587|gene_cluster_GC_00003947|genome_name_Reference|gene_callers_id_2044	sp|P9WGL4|PDTAS_MYCTO	32.727	220	143	4	253	469	270	487	2.85e-26	114.0	sp|P9WGL4|PDTAS_MYCTO Sensor histidine kinase PdtaS OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=pdtaS PE=3 SV=1	Reference
00000587|gene_cluster_GC_00003947|genome_name_Reference|gene_callers_id_2044	sp|A0QTP6|PDTAS_MYCS2	27.66	329	198	10	165	469	173	485	2.1899999999999998e-25	112.0	sp|A0QTP6|PDTAS_MYCS2 Sensor histidine kinase PdtaS OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=pdtaS PE=3 SV=1	Reference
00000587|gene_cluster_GC_00003947|genome_name_Reference|gene_callers_id_2044	sp|Q2NB77|LVHK2_ERYLH	24.419	258	167	11	241	477	87	337	1.53e-08	60.1	sp|Q2NB77|LVHK2_ERYLH Blue-light-activated histidine kinase 2 OS=Erythrobacter litoralis (strain HTCC2594) OX=314225 GN=ELI_04860 PE=1 SV=1	Reference
00000587|gene_cluster_GC_00003947|genome_name_Reference|gene_callers_id_2044	sp|P27896|NARQ_ECOLI	25.366	205	124	8	284	473	365	555	0.004	43.5	sp|P27896|NARQ_ECOLI Nitrate/nitrite sensor protein NarQ OS=Escherichia coli (strain K12) OX=83333 GN=narQ PE=1 SV=1	Reference
00000603|gene_cluster_GC_00003648|genome_name_Reference|gene_callers_id_2027	sp|I6WXK4|PTPB_MYCTU	28.522	291	141	12	14	262	11	276	4.87e-17	81.6	sp|I6WXK4|PTPB_MYCTU Triple specificity protein phosphatase PtpB OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=ptpB PE=1 SV=1	Reference
00000603|gene_cluster_GC_00003648|genome_name_Reference|gene_callers_id_2027	sp|Q05918|IPHP_NOSCO	29.167	240	139	9	28	257	69	287	1.43e-13	72.4	sp|Q05918|IPHP_NOSCO Tyrosine-protein phosphatase OS=Nostoc commune OX=1178 GN=iphP PE=1 SV=1	Reference
00000603|gene_cluster_GC_00003648|genome_name_Reference|gene_callers_id_2027	sp|P40289|Y669_CUPNH	27.984	243	157	7	14	253	39	266	3.17e-11	65.5	sp|P40289|Y669_CUPNH Putative tyrosine-protein phosphatase H16_A0669 OS=Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) OX=381666 GN=H16_A0669 PE=3 SV=2	Reference
00000625|gene_cluster_GC_00003284|genome_name_Reference|gene_callers_id_2043	sp|Q9ZFV2|EUTA_SALTY	38.046	481	277	9	1	476	1	465	5.09e-94	295.0	sp|Q9ZFV2|EUTA_SALTY Ethanolamine ammonia-lyase reactivase EutA OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=eutA PE=2 SV=1	Reference
00000625|gene_cluster_GC_00003284|genome_name_Reference|gene_callers_id_2043	sp|P76551|EUTA_ECOLI	37.395	476	287	6	1	476	1	465	5.11e-92	290.0	sp|P76551|EUTA_ECOLI Ethanolamine ammonia-lyase reactivase EutA OS=Escherichia coli (strain K12) OX=83333 GN=eutA PE=1 SV=1	Reference
00000656|gene_cluster_GC_00003647|genome_name_Reference|gene_callers_id_1680	sp|Q8RKJ0|TARJ_BACSH	47.214	341	180	0	1	341	1	341	7.86e-118	347.0	sp|Q8RKJ0|TARJ_BACSH Ribulose-5-phosphate reductase OS=Bacillus spizizenii (strain ATCC 23059 / NRRL B-14472 / W23) OX=655816 GN=tarJ PE=3 SV=1	Reference
00000656|gene_cluster_GC_00003647|genome_name_Reference|gene_callers_id_1680	sp|Q2G1B9|TARJ1_STAA8	46.608	339	181	0	1	339	1	339	1.83e-114	338.0	sp|Q2G1B9|TARJ1_STAA8 Ribulose-5-phosphate reductase 1 OS=Staphylococcus aureus (strain NCTC 8325 / PS 47) OX=93061 GN=tarJ PE=1 SV=1	Reference
00000656|gene_cluster_GC_00003647|genome_name_Reference|gene_callers_id_1680	sp|Q2G1C4|TARJ2_STAA8	45.133	339	186	0	1	339	1	339	3.7400000000000005e-110	327.0	sp|Q2G1C4|TARJ2_STAA8 Ribulose-5-phosphate reductase 2 OS=Staphylococcus aureus (strain NCTC 8325 / PS 47) OX=93061 GN=tarJ' PE=1 SV=1	Reference
00000656|gene_cluster_GC_00003647|genome_name_Reference|gene_callers_id_1680	sp|Q8DPI3|TARJ_STRR6	37.971	345	205	6	1	341	7	346	4.54e-78	245.0	sp|Q8DPI3|TARJ_STRR6 Ribulose-5-phosphate reductase OS=Streptococcus pneumoniae (strain ATCC BAA-255 / R6) OX=171101 GN=tarJ PE=1 SV=1	Reference
00000656|gene_cluster_GC_00003647|genome_name_Reference|gene_callers_id_1680	sp|A1D9C9|XYL2_NEOFI	23.743	358	236	11	2	337	11	353	4.34e-11	67.0	sp|A1D9C9|XYL2_NEOFI Probable D-xylulose reductase A OS=Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181) OX=331117 GN=xdhA PE=3 SV=1	Reference
00000660|gene_cluster_GC_00003712|genome_name_Reference|gene_callers_id_423	sp|O27435|Y1382_METTH	22.393	326	214	10	3	319	2	297	3.83e-09	60.5	sp|O27435|Y1382_METTH Uncharacterized transporter MTH_1382 OS=Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) OX=187420 GN=MTH_1382 PE=3 SV=1	Reference
00000660|gene_cluster_GC_00003712|genome_name_Reference|gene_callers_id_423	sp|P45869|YWKB_BACSU	24.179	335	214	12	10	323	2	317	3.94e-07	54.3	sp|P45869|YWKB_BACSU Uncharacterized transporter YwkB OS=Bacillus subtilis (strain 168) OX=224308 GN=ywkB PE=3 SV=1	Reference
00000660|gene_cluster_GC_00003712|genome_name_Reference|gene_callers_id_423	sp|Q58437|Y1031_METJA	22.785	316	197	12	18	316	14	299	1.03e-06	53.1	sp|Q58437|Y1031_METJA Uncharacterized transporter MJ1031 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1031 PE=3 SV=1	Reference
00000663|gene_cluster_GC_00003335|genome_name_Reference|gene_callers_id_1521	sp|E7DNB6|TMP_BPDP1	23.443	273	182	7	159	429	39	286	2.29e-05	53.5	sp|E7DNB6|TMP_BPDP1 Tape measure protein OS=Pneumococcus phage Dp-1 OX=59241 GN=TMP PE=4 SV=1	Reference
00000663|gene_cluster_GC_00003335|genome_name_Reference|gene_callers_id_1521	sp|P45931|YQBO_BACSU	43.066	137	67	4	608	736	673	806	3.16e-05	53.1	sp|P45931|YQBO_BACSU Phage tape measure protein-like protein YqbO OS=Bacillus subtilis (strain 168) OX=224308 GN=yqbO PE=1 SV=2	Reference
00000664|gene_cluster_GC_00004053|genome_name_Reference|gene_callers_id_1125	sp|P42962|YCSE_BACSU	50.0	30	15	0	3	32	10	39	0.002	37.0	sp|P42962|YCSE_BACSU 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YcsE OS=Bacillus subtilis (strain 168) OX=224308 GN=ycsE PE=1 SV=2	Reference
00000668|gene_cluster_GC_00003568|genome_name_Reference|gene_callers_id_2093	sp|Q71VU0|INLJ_LISMF	43.721	215	109	5	517	728	511	716	8.05e-35	146.0	sp|Q71VU0|INLJ_LISMF Internalin J OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=inlJ PE=3 SV=1	Reference
00000668|gene_cluster_GC_00003568|genome_name_Reference|gene_callers_id_2093	sp|Q71VU0|INLJ_LISMF	38.372	258	138	7	508	760	642	883	1.97e-32	139.0	sp|Q71VU0|INLJ_LISMF Internalin J OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=inlJ PE=3 SV=1	Reference
00000668|gene_cluster_GC_00003568|genome_name_Reference|gene_callers_id_2093	sp|Q8Y3L4|INLJ_LISMO	40.789	228	120	6	508	730	572	789	1.81e-32	139.0	sp|Q8Y3L4|INLJ_LISMO Internalin J OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=inlJ PE=1 SV=1	Reference
00000668|gene_cluster_GC_00003568|genome_name_Reference|gene_callers_id_2093	sp|Q8Y3L4|INLJ_LISMO	41.589	214	114	5	517	727	511	716	6.93e-31	134.0	sp|Q8Y3L4|INLJ_LISMO Internalin J OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=inlJ PE=1 SV=1	Reference
00000668|gene_cluster_GC_00003568|genome_name_Reference|gene_callers_id_2093	sp|Q8YA32|INLI_LISMO	29.787	235	149	7	513	746	1511	1730	2.73e-18	94.4	sp|Q8YA32|INLI_LISMO Internalin I OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=inlI PE=2 SV=1	Reference
00000668|gene_cluster_GC_00003568|genome_name_Reference|gene_callers_id_2093	sp|Q723X5|INLI_LISMF	29.289	239	154	6	513	750	1508	1732	7.3e-15	83.2	sp|Q723X5|INLI_LISMF Internalin I OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=inlI PE=3 SV=1	Reference
00000668|gene_cluster_GC_00003568|genome_name_Reference|gene_callers_id_2093	sp|Q723X5|INLI_LISMF	31.132	106	57	3	259	364	655	744	0.000885	47.0	sp|Q723X5|INLI_LISMF Internalin I OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=inlI PE=3 SV=1	Reference
00000668|gene_cluster_GC_00003568|genome_name_Reference|gene_callers_id_2093	sp|Q723X5|INLI_LISMF	32.609	92	41	3	279	366	171	245	0.009	43.9	sp|Q723X5|INLI_LISMF Internalin I OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=inlI PE=3 SV=1	Reference
00000668|gene_cluster_GC_00003568|genome_name_Reference|gene_callers_id_2093	sp|Q723X5|INLI_LISMF	33.036	112	60	4	254	358	406	509	0.009	43.5	sp|Q723X5|INLI_LISMF Internalin I OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=inlI PE=3 SV=1	Reference
00000668|gene_cluster_GC_00003568|genome_name_Reference|gene_callers_id_2093	sp|G2K3G6|INLA_LISM4	33.058	121	60	2	279	385	90	203	1.24e-07	59.3	sp|G2K3G6|INLA_LISM4 Internalin A OS=Listeria monocytogenes serotype 1/2a (strain 10403S) OX=393133 GN=inlA PE=3 SV=1	Reference
00000668|gene_cluster_GC_00003568|genome_name_Reference|gene_callers_id_2093	sp|G2K3G6|INLA_LISM4	34.545	110	68	1	280	385	313	422	1.84e-07	58.9	sp|G2K3G6|INLA_LISM4 Internalin A OS=Listeria monocytogenes serotype 1/2a (strain 10403S) OX=393133 GN=inlA PE=3 SV=1	Reference
00000668|gene_cluster_GC_00003568|genome_name_Reference|gene_callers_id_2093	sp|G2K3G6|INLA_LISM4	38.824	85	36	1	280	364	179	247	2.04e-05	52.0	sp|G2K3G6|INLA_LISM4 Internalin A OS=Listeria monocytogenes serotype 1/2a (strain 10403S) OX=393133 GN=inlA PE=3 SV=1	Reference
00000668|gene_cluster_GC_00003568|genome_name_Reference|gene_callers_id_2093	sp|G2K3G6|INLA_LISM4	31.304	115	63	2	272	385	258	357	0.000598	47.4	sp|G2K3G6|INLA_LISM4 Internalin A OS=Listeria monocytogenes serotype 1/2a (strain 10403S) OX=393133 GN=inlA PE=3 SV=1	Reference
00000668|gene_cluster_GC_00003568|genome_name_Reference|gene_callers_id_2093	sp|G2K3G6|INLA_LISM4	30.682	88	57	1	314	401	88	171	0.004	44.7	sp|G2K3G6|INLA_LISM4 Internalin A OS=Listeria monocytogenes serotype 1/2a (strain 10403S) OX=393133 GN=inlA PE=3 SV=1	Reference
00000717|gene_cluster_GC_00003630|genome_name_Reference|gene_callers_id_1530	sp|A0A0H3C9Q9|DIPM_CAUVN	43.182	44	25	0	13	56	173	216	6.02e-05	41.6	sp|A0A0H3C9Q9|DIPM_CAUVN Cell division protein DipM OS=Caulobacter vibrioides (strain NA1000 / CB15N) OX=565050 GN=dipM PE=1 SV=1	Reference
00000717|gene_cluster_GC_00003630|genome_name_Reference|gene_callers_id_1530	sp|A0A0H3C9Q9|DIPM_CAUVN	50.0	44	22	0	13	56	347	390	0.000186	40.0	sp|A0A0H3C9Q9|DIPM_CAUVN Cell division protein DipM OS=Caulobacter vibrioides (strain NA1000 / CB15N) OX=565050 GN=dipM PE=1 SV=1	Reference
00000717|gene_cluster_GC_00003630|genome_name_Reference|gene_callers_id_1530	sp|P0DPJ9|SLEL_BACAN	34.694	49	32	0	8	56	49	97	0.004	36.6	sp|P0DPJ9|SLEL_BACAN Cortical fragment-lytic enzyme OS=Bacillus anthracis OX=1392 GN=sleL PE=2 SV=1	Reference
00000717|gene_cluster_GC_00003630|genome_name_Reference|gene_callers_id_1530	sp|Q9K3E4|SLEL_BACCE	34.694	49	32	0	8	56	49	97	0.006	35.8	sp|Q9K3E4|SLEL_BACCE Cortical fragment-lytic enzyme OS=Bacillus cereus OX=1396 GN=sleL PE=1 SV=1	Reference
00000717|gene_cluster_GC_00003630|genome_name_Reference|gene_callers_id_1530	sp|G4N906|LYSM1_PYRO7	38.298	47	29	0	13	59	115	161	0.007	35.4	sp|G4N906|LYSM1_PYRO7 Secreted LysM effector slp1 OS=Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) OX=242507 GN=slp1 PE=1 SV=1	Reference
00000780|gene_cluster_GC_00003482|genome_name_Reference|gene_callers_id_422	sp|P16468|MAOX_GEOSE	46.995	366	191	2	15	378	94	458	5.93e-110	333.0	sp|P16468|MAOX_GEOSE NAD-dependent malic enzyme OS=Geobacillus stearothermophilus OX=1422 PE=1 SV=1	Reference
00000780|gene_cluster_GC_00003482|genome_name_Reference|gene_callers_id_422	sp|O34962|MAO4_BACSU	46.322	367	190	3	3	364	4	368	1.2e-98	301.0	sp|O34962|MAO4_BACSU Bifunctional malic/malolactic enzyme OS=Bacillus subtilis (strain 168) OX=224308 GN=ytsJ PE=1 SV=1	Reference
00000780|gene_cluster_GC_00003482|genome_name_Reference|gene_callers_id_422	sp|Q9ZFV8|MAO2_SALTY	40.263	380	206	5	15	375	19	396	8.19e-84	273.0	sp|Q9ZFV8|MAO2_SALTY NADP-dependent malic enzyme OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=maeB PE=3 SV=2	Reference
00000780|gene_cluster_GC_00003482|genome_name_Reference|gene_callers_id_422	sp|P76558|MAO2_ECOLI	40.0	380	207	5	15	375	19	396	1.49e-83	272.0	sp|P76558|MAO2_ECOLI NADP-dependent malic enzyme OS=Escherichia coli (strain K12) OX=83333 GN=maeB PE=1 SV=1	Reference
00000780|gene_cluster_GC_00003482|genome_name_Reference|gene_callers_id_422	sp|E1V8J1|MAEB_HALED	40.541	333	191	3	30	359	34	362	1.61e-80	256.0	sp|E1V8J1|MAEB_HALED NADP-dependent malic enzyme OS=Halomonas elongata (strain ATCC 33173 / DSM 2581 / NBRC 15536 / NCIMB 2198 / 1H9) OX=768066 GN=maeB PE=1 SV=1	Reference
00000791|gene_cluster_GC_00003288|genome_name_Reference|gene_callers_id_1138	sp|P96726|YWQN_BACSU	37.888	161	97	2	16	173	14	174	7.210000000000001e-35	124.0	sp|P96726|YWQN_BACSU Putative NAD(P)H-dependent FMN-containing oxidoreductase YwqN OS=Bacillus subtilis (strain 168) OX=224308 GN=ywqN PE=1 SV=1	Reference
00000791|gene_cluster_GC_00003288|genome_name_Reference|gene_callers_id_1138	sp|Q58483|ISF2_METJA	23.858	197	115	8	7	180	3	187	1.53e-08	55.1	sp|Q58483|ISF2_METJA Iron-sulfur flavoprotein MJ1083 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1083 PE=1 SV=1	Reference
00000791|gene_cluster_GC_00003288|genome_name_Reference|gene_callers_id_1138	sp|Q39M92|AZOR7_BURL3	33.766	77	43	1	28	96	34	110	8.07e-05	45.1	sp|Q39M92|AZOR7_BURL3 FMN-dependent NADH:quinone oxidoreductase 7 OS=Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383) OX=482957 GN=azoR7 PE=3 SV=1	Reference
00000791|gene_cluster_GC_00003288|genome_name_Reference|gene_callers_id_1138	sp|B7KYE7|AZOR_METC4	26.214	103	67	2	61	154	76	178	0.000634	42.4	sp|B7KYE7|AZOR_METC4 FMN-dependent NADH:quinone oxidoreductase OS=Methylorubrum extorquens (strain CM4 / NCIMB 13688) OX=440085 GN=azoR PE=3 SV=1	Reference
00000791|gene_cluster_GC_00003288|genome_name_Reference|gene_callers_id_1138	sp|A9W4C5|AZOR_METEP	25.243	103	68	2	61	154	76	178	0.001	42.0	sp|A9W4C5|AZOR_METEP FMN-dependent NADH:quinone oxidoreductase OS=Methylorubrum extorquens (strain PA1) OX=419610 GN=azoR PE=3 SV=1	Reference
00000801|gene_cluster_GC_00003626|genome_name_Reference|gene_callers_id_1684	sp|P37783|RFBG_SHIFL	31.799	239	137	10	9	236	1	224	4.45e-15	77.4	sp|P37783|RFBG_SHIFL dTDP-rhamnosyl transferase RfbG OS=Shigella flexneri OX=623 GN=rfbG PE=3 SV=1	Reference
00000801|gene_cluster_GC_00003626|genome_name_Reference|gene_callers_id_1684	sp|P71054|EPSE_BACSU	33.333	132	79	3	4	134	6	129	1.3e-11	67.4	sp|P71054|EPSE_BACSU Putative glycosyltransferase EpsE OS=Bacillus subtilis (strain 168) OX=224308 GN=epsE PE=2 SV=2	Reference
00000801|gene_cluster_GC_00003626|genome_name_Reference|gene_callers_id_1684	sp|Q57287|Y1578_HAEIN	26.522	230	148	6	7	228	9	225	8.11e-10	62.4	sp|Q57287|Y1578_HAEIN Uncharacterized glycosyltransferase HI_1578 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_1578 PE=3 SV=1	Reference
00000801|gene_cluster_GC_00003626|genome_name_Reference|gene_callers_id_1684	sp|Q57022|Y868_HAEIN	31.111	135	84	3	5	139	6	131	2.22e-09	60.5	sp|Q57022|Y868_HAEIN Uncharacterized glycosyltransferase HI_0868 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_0868 PE=3 SV=1	Reference
00000801|gene_cluster_GC_00003626|genome_name_Reference|gene_callers_id_1684	sp|Q1RIM7|Y706_RICBR	26.136	176	117	4	3	176	291	455	4.11e-09	61.2	sp|Q1RIM7|Y706_RICBR Uncharacterized glycosyltransferase RBE_0706 OS=Rickettsia bellii (strain RML369-C) OX=336407 GN=RBE_0706 PE=3 SV=1	Reference
00000805|gene_cluster_GC_00003336|genome_name_Reference|gene_callers_id_1538	sp|P45915|YQAS_BACSU	31.915	141	71	5	11	147	18	137	7.54e-10	61.2	sp|P45915|YQAS_BACSU Uncharacterized protein YqaS OS=Bacillus subtilis (strain 168) OX=224308 GN=yqaS PE=4 SV=2	Reference
00000805|gene_cluster_GC_00003336|genome_name_Reference|gene_callers_id_1538	sp|O31640|YJCR_BACSU	36.047	86	38	2	11	96	18	86	8.8e-07	51.2	sp|O31640|YJCR_BACSU Uncharacterized protein YjcR OS=Bacillus subtilis (strain 168) OX=224308 GN=yjcR PE=4 SV=1	Reference
00000811|gene_cluster_GC_00004103|genome_name_Reference|gene_callers_id_428	sp|Q9RLT3|CITXG_WEIPA	37.222	180	98	3	5	177	2	173	1.8900000000000002e-32	124.0	sp|Q9RLT3|CITXG_WEIPA Protein CitXG OS=Weissella paramesenteroides OX=1249 GN=citXG PE=3 SV=1	Reference
00000811|gene_cluster_GC_00004103|genome_name_Reference|gene_callers_id_428	sp|O53080|CITXG_LEUMC	32.353	170	112	2	7	175	4	171	2.6399999999999998e-28	112.0	sp|O53080|CITXG_LEUMC Protein CitXG OS=Leuconostoc mesenteroides subsp. cremoris OX=33965 GN=citXG PE=3 SV=1	Reference
00000811|gene_cluster_GC_00004103|genome_name_Reference|gene_callers_id_428	sp|Q8P0Z2|CITX_STRP8	30.939	181	111	4	2	175	1	174	1.3399999999999999e-25	100.0	sp|Q8P0Z2|CITX_STRP8 Probable apo-citrate lyase phosphoribosyl-dephospho-CoA transferase OS=Streptococcus pyogenes serotype M18 (strain MGAS8232) OX=186103 GN=citX PE=3 SV=1	Reference
