query	subject	%pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	e-value	bitscore	function	genome
00000559|gene_cluster_GC_00003599|genome_name_P2500_SD_IT|gene_callers_id_1343	sp|O27383|Y1328_METTH	37.255	51	31	1	39	88	5	55	0.009	37.0	sp|O27383|Y1328_METTH Uncharacterized HTH-type transcriptional regulator MTH_1328 OS=Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) OX=187420 GN=MTH_1328 PE=4 SV=1	P2500_SD_IT
00000559|gene_cluster_GC_00003599|genome_name_P2500_SD_IT|gene_callers_id_1343	sp|P44030|Y659_HAEIN	39.655	58	30	2	37	89	31	88	0.009	37.7	sp|P44030|Y659_HAEIN Uncharacterized HTH-type transcriptional regulator HI_0659 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_0659 PE=4 SV=1	P2500_SD_IT
00000606|gene_cluster_GC_00003774|genome_name_P2500_SD_IT|gene_callers_id_2591	sp|Q10418|MESD_LEUME	59.091	66	27	0	11	76	656	721	1.1e-19	84.3	sp|Q10418|MESD_LEUME Mesentericin-Y105 transport/processing ATP-binding protein MesD OS=Leuconostoc mesenteroides OX=1245 GN=mesD PE=3 SV=1	P2500_SD_IT
00000606|gene_cluster_GC_00003774|genome_name_P2500_SD_IT|gene_callers_id_2591	sp|Q9CJB8|LCNCL_LACLA	53.846	65	29	1	11	75	650	713	1.8e-16	75.1	sp|Q9CJB8|LCNCL_LACLA Lactococcin transport/processing ATP-binding protein LcnC-like OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=lcnC PE=3 SV=1	P2500_SD_IT
00000606|gene_cluster_GC_00003774|genome_name_P2500_SD_IT|gene_callers_id_2591	sp|Q00564|LCNC_LACLL	53.846	65	29	1	11	75	650	713	7.76e-16	73.6	sp|Q00564|LCNC_LACLL Lactococcin-A transport/processing ATP-binding protein LcnC OS=Lactococcus lactis subsp. lactis OX=1360 GN=lcnC PE=3 SV=1	P2500_SD_IT
00000606|gene_cluster_GC_00003774|genome_name_P2500_SD_IT|gene_callers_id_2591	sp|P36497|PEDD_PEDAC	46.875	64	34	0	11	74	656	719	3.8e-15	71.2	sp|P36497|PEDD_PEDAC Pediocin PA-1 transport/processing ATP-binding protein PedD OS=Pediococcus acidilactici OX=1254 GN=pedD PE=3 SV=1	P2500_SD_IT
00000606|gene_cluster_GC_00003774|genome_name_P2500_SD_IT|gene_callers_id_2591	sp|Q03727|COMA_STRPN	51.562	64	30	1	11	74	652	714	4.19e-15	71.2	sp|Q03727|COMA_STRPN Transport/processing ATP-binding protein ComA OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=comA PE=3 SV=3	P2500_SD_IT
00000624|gene_cluster_GC_00004063|genome_name_P2500_SD_IT|gene_callers_id_1486	sp|P37571|CLPC_BACSU	24.561	684	374	19	28	622	180	810	1e-32	138.0	sp|P37571|CLPC_BACSU Negative regulator of genetic competence ClpC/MecB OS=Bacillus subtilis (strain 168) OX=224308 GN=clpC PE=1 SV=1	P2500_SD_IT
00000624|gene_cluster_GC_00004063|genome_name_P2500_SD_IT|gene_callers_id_1486	sp|Q9FI56|CLPC1_ARATH	26.224	572	310	15	28	513	274	819	2.0100000000000002e-32	137.0	sp|Q9FI56|CLPC1_ARATH Chaperone protein ClpC1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=CLPC1 PE=1 SV=1	P2500_SD_IT
00000624|gene_cluster_GC_00004063|genome_name_P2500_SD_IT|gene_callers_id_1486	sp|Q7F9I1|CLPC1_ORYSJ	25.744	571	314	13	28	513	268	813	3.16e-32	137.0	sp|Q7F9I1|CLPC1_ORYSJ Chaperone protein ClpC1, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=CLPC1 PE=2 SV=2	P2500_SD_IT
00000624|gene_cluster_GC_00004063|genome_name_P2500_SD_IT|gene_callers_id_1486	sp|O78410|CLPC_GUITH	25.408	551	305	14	51	520	202	727	4.3000000000000004e-32	136.0	sp|O78410|CLPC_GUITH ATP-dependent Clp protease ATP-binding subunit ClpA homolog OS=Guillardia theta OX=55529 GN=clpC PE=3 SV=1	P2500_SD_IT
00000624|gene_cluster_GC_00004063|genome_name_P2500_SD_IT|gene_callers_id_1486	sp|Q2FDV8|CLPL_STAA3	24.779	565	293	14	30	513	100	613	7.51e-32	135.0	sp|Q2FDV8|CLPL_STAA3 ATP-dependent Clp protease ATP-binding subunit ClpL OS=Staphylococcus aureus (strain USA300) OX=367830 GN=clpL PE=3 SV=1	P2500_SD_IT
00000629|gene_cluster_GC_00003581|genome_name_P2500_SD_IT|gene_callers_id_1322	sp|Q9CI63|P2IN_LACLA	25.897	390	253	11	19	402	15	374	3.35e-28	117.0	sp|Q9CI63|P2IN_LACLA Prophage ps2 probable integrase OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=ps201 PE=3 SV=1	P2500_SD_IT
00000629|gene_cluster_GC_00003581|genome_name_P2500_SD_IT|gene_callers_id_1322	sp|P20709|VINT_BPL54	28.736	174	107	4	220	392	179	336	2.61e-11	68.2	sp|P20709|VINT_BPL54 Integrase OS=Staphylococcus phage L54a OX=10727 GN=int PE=3 SV=1	P2500_SD_IT
00000629|gene_cluster_GC_00003581|genome_name_P2500_SD_IT|gene_callers_id_1322	sp|P22886|TNR6_ENTFL	28.016	257	164	10	135	390	142	378	3.36e-09	62.0	sp|P22886|TNR6_ENTFL Transposase from transposon Tn916 OS=Enterococcus faecalis OX=1351 GN=Int-Tn PE=1 SV=1	P2500_SD_IT
00000629|gene_cluster_GC_00003581|genome_name_P2500_SD_IT|gene_callers_id_1322	sp|P62905|TNR5_STREE	28.405	257	163	11	135	390	142	378	3.36e-09	62.0	sp|P62905|TNR5_STREE Transposase from transposon Tn1545 OS=Streptococcus pneumoniae OX=1313 GN=int PE=3 SV=1	P2500_SD_IT
00000629|gene_cluster_GC_00003581|genome_name_P2500_SD_IT|gene_callers_id_1322	sp|P62904|TNR5_STRA5	28.405	257	163	11	135	390	142	378	3.36e-09	62.0	sp|P62904|TNR5_STRA5 Transposase from transposon Tn1545 OS=Streptococcus agalactiae serotype V (strain ATCC BAA-611 / 2603 V/R) OX=208435 GN=int PE=3 SV=1	P2500_SD_IT
00000745|gene_cluster_GC_00003344|genome_name_P2500_SD_IT|gene_callers_id_1320	sp|Q9CE03|YVDC_LACLA	31.25	144	77	5	88	224	128	256	1.39e-06	51.2	sp|Q9CE03|YVDC_LACLA UPF0177 protein YvdC OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=yvdC PE=3 SV=1	P2500_SD_IT
00000745|gene_cluster_GC_00003344|genome_name_P2500_SD_IT|gene_callers_id_1320	sp|A0A0H2XEK8|MROQ_STAA3	30.769	117	72	4	108	220	108	219	0.000204	44.7	sp|A0A0H2XEK8|MROQ_STAA3 Membrane-embedded CAAX protease MroQ OS=Staphylococcus aureus (strain USA300) OX=367830 GN=mroQ PE=1 SV=1	P2500_SD_IT
00000745|gene_cluster_GC_00003344|genome_name_P2500_SD_IT|gene_callers_id_1320	sp|O05525|YDIL_BACSU	24.107	112	73	2	110	220	115	215	0.000365	43.9	sp|O05525|YDIL_BACSU Putative membrane peptidase YdiL OS=Bacillus subtilis (strain 168) OX=224308 GN=ydiL PE=3 SV=1	P2500_SD_IT
00000775|gene_cluster_GC_00004110|genome_name_P2500_SD_IT|gene_callers_id_860	sp|Q9HWH9|NMO_PSEAE	30.996	271	133	7	1	230	1	258	1.69e-24	105.0	sp|Q9HWH9|NMO_PSEAE Nitronate monooxygenase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=nmoA PE=1 SV=1	P2500_SD_IT
00000775|gene_cluster_GC_00004110|genome_name_P2500_SD_IT|gene_callers_id_860	sp|A8Z1H7|NMO_STAAT	31.01	287	128	9	5	243	7	271	3.13e-24	104.0	sp|A8Z1H7|NMO_STAAT Probable nitronate monooxygenase OS=Staphylococcus aureus (strain USA300 / TCH1516) OX=451516 GN=USA300HOU_0879 PE=3 SV=1	P2500_SD_IT
00000775|gene_cluster_GC_00004110|genome_name_P2500_SD_IT|gene_callers_id_860	sp|A6QFD2|NMO_STAAE	31.01	287	128	9	5	243	7	271	3.13e-24	104.0	sp|A6QFD2|NMO_STAAE Probable nitronate monooxygenase OS=Staphylococcus aureus (strain Newman) OX=426430 GN=NWMN_0792 PE=3 SV=1	P2500_SD_IT
00000775|gene_cluster_GC_00004110|genome_name_P2500_SD_IT|gene_callers_id_860	sp|Q5HHG4|NMO_STAAC	31.01	287	128	9	5	243	7	271	3.13e-24	104.0	sp|Q5HHG4|NMO_STAAC Probable nitronate monooxygenase OS=Staphylococcus aureus (strain COL) OX=93062 GN=SACOL0922 PE=3 SV=1	P2500_SD_IT
00000775|gene_cluster_GC_00004110|genome_name_P2500_SD_IT|gene_callers_id_860	sp|Q2FZX9|NMO_STAA8	31.01	287	128	9	5	243	7	271	3.13e-24	104.0	sp|Q2FZX9|NMO_STAA8 Probable nitronate monooxygenase OS=Staphylococcus aureus (strain NCTC 8325 / PS 47) OX=93061 GN=SAOUHSC_00855 PE=3 SV=1	P2500_SD_IT
00000813|gene_cluster_GC_00003518|genome_name_P2500_SD_IT|gene_callers_id_2336	sp|P96605|YDBJ_BACSU	33.929	280	177	4	17	290	18	295	5.13e-50	170.0	sp|P96605|YDBJ_BACSU Uncharacterized ABC transporter ATP-binding protein YdbJ OS=Bacillus subtilis (strain 168) OX=224308 GN=ydbJ PE=3 SV=1	P2500_SD_IT
00000813|gene_cluster_GC_00003518|genome_name_P2500_SD_IT|gene_callers_id_2336	sp|P54592|YHCH_BACSU	30.769	299	200	3	1	294	1	297	1.4e-48	166.0	sp|P54592|YHCH_BACSU Uncharacterized ABC transporter ATP-binding protein YhcH OS=Bacillus subtilis (strain 168) OX=224308 GN=yhcH PE=3 SV=1	P2500_SD_IT
00000813|gene_cluster_GC_00003518|genome_name_P2500_SD_IT|gene_callers_id_2336	sp|P42246|YCBN_BACSU	33.882	304	185	5	1	292	1	300	1.9500000000000001e-47	164.0	sp|P42246|YCBN_BACSU Uncharacterized ABC transporter ATP-binding protein YcbN OS=Bacillus subtilis (strain 168) OX=224308 GN=ycbN PE=3 SV=4	P2500_SD_IT
00000813|gene_cluster_GC_00003518|genome_name_P2500_SD_IT|gene_callers_id_2336	sp|P42332|BCRA_BACLI	30.164	305	197	5	1	293	1	301	7.26e-44	154.0	sp|P42332|BCRA_BACLI Bacitracin transport ATP-binding protein BcrA OS=Bacillus licheniformis OX=1402 GN=bcrA PE=3 SV=1	P2500_SD_IT
00000813|gene_cluster_GC_00003518|genome_name_P2500_SD_IT|gene_callers_id_2336	sp|Q5WNX0|BCRA_ENTFL	31.148	305	193	5	1	293	4	303	1.38e-40	146.0	sp|Q5WNX0|BCRA_ENTFL Bacitracin transport ATP-binding protein BcrA OS=Enterococcus faecalis OX=1351 GN=bcrA PE=2 SV=1	P2500_SD_IT
00000814|gene_cluster_GC_00003377|genome_name_P2500_SD_IT|gene_callers_id_2344	sp|J8H9C1|GAJA_BACC6	22.46	561	374	22	3	532	25	555	1.43e-05	51.6	sp|J8H9C1|GAJA_BACC6 Endonuclease GajA OS=Bacillus cereus (strain VD045) OX=1053225 GN=gajA PE=1 SV=1	P2500_SD_IT
00000818|gene_cluster_GC_00003571|genome_name_P2500_SD_IT|gene_callers_id_1569	sp|Q9PRB3|Y032_UREPA	29.078	141	76	6	9	141	41	165	3.14e-09	55.8	sp|Q9PRB3|Y032_UREPA Uncharacterized protein UU032 OS=Ureaplasma parvum serovar 3 (strain ATCC 700970) OX=273119 GN=UU032 PE=4 SV=1	P2500_SD_IT
00000831|gene_cluster_GC_00004118|genome_name_P2500_SD_IT|gene_callers_id_1314	sp|Q9RN22|Y6509_BACAN	24.06	133	92	3	87	214	96	224	1.35e-05	47.8	sp|Q9RN22|Y6509_BACAN Uncharacterized protein pXO2-10/BXB0009/GBAA_pXO2_0009 OS=Bacillus anthracis OX=1392 GN=pXO2-10 PE=4 SV=2	P2500_SD_IT
00000845|gene_cluster_GC_00003670|genome_name_P2500_SD_IT|gene_callers_id_1839	sp|C4ZEV9|DEF_AGARV	30.682	88	60	1	21	108	47	133	0.004	38.5	sp|C4ZEV9|DEF_AGARV Peptide deformylase OS=Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990) OX=515619 GN=def PE=3 SV=1	P2500_SD_IT
00000848|gene_cluster_GC_00003403|genome_name_P2500_SD_IT|gene_callers_id_1826	sp|Q38582|CAPSD_BPSPP	32.822	326	206	7	6	324	3	322	1.02e-46	164.0	sp|Q38582|CAPSD_BPSPP Major capsid protein OS=Bacillus phage SPP1 OX=10724 GN=13 PE=1 SV=1	P2500_SD_IT
00000888|gene_cluster_GC_00003299|genome_name_P2500_SD_IT|gene_callers_id_2339	sp|O34322|YVLA_BACSU	40.0	50	28	1	35	82	1	50	0.000595	40.4	sp|O34322|YVLA_BACSU Uncharacterized protein YvlA OS=Bacillus subtilis (strain 168) OX=224308 GN=yvlA PE=4 SV=1	P2500_SD_IT
00000895|gene_cluster_GC_00003881|genome_name_P2500_SD_IT|gene_callers_id_1494	sp|A7MMK1|SYY_CROS8	25.18	139	73	6	56	172	299	428	0.008	40.4	sp|A7MMK1|SYY_CROS8 Tyrosine--tRNA ligase OS=Cronobacter sakazakii (strain ATCC BAA-894) OX=290339 GN=tyrS PE=3 SV=1	P2500_SD_IT
