query	subject	%pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	e-value	bitscore	function	genome
00000851|gene_cluster_GC_00003445|genome_name_P3354_OFSP_BE|gene_callers_id_1897	sp|P9WMD1|Y1556_MYCTU	24.176	182	119	5	14	184	22	195	1.57e-06	50.1	sp|P9WMD1|Y1556_MYCTU Uncharacterized HTH-type transcriptional regulator Rv1556 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=Rv1556 PE=1 SV=1	P3354_OFSP_BE
00000851|gene_cluster_GC_00003445|genome_name_P3354_OFSP_BE|gene_callers_id_1897	sp|P9WMD0|Y1556_MYCTO	24.176	182	119	5	14	184	22	195	1.57e-06	50.1	sp|P9WMD0|Y1556_MYCTO Uncharacterized HTH-type transcriptional regulator MT1607 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=MT1607 PE=4 SV=1	P3354_OFSP_BE
00000913|gene_cluster_GC_00004003|genome_name_P3354_OFSP_BE|gene_callers_id_1895	sp|P42332|BCRA_BACLI	37.5	304	180	5	4	304	5	301	2.09e-58	192.0	sp|P42332|BCRA_BACLI Bacitracin transport ATP-binding protein BcrA OS=Bacillus licheniformis OX=1402 GN=bcrA PE=3 SV=1	P3354_OFSP_BE
00000913|gene_cluster_GC_00004003|genome_name_P3354_OFSP_BE|gene_callers_id_1895	sp|Q5WNX0|BCRA_ENTFL	31.788	302	201	2	3	304	7	303	9.65e-51	172.0	sp|Q5WNX0|BCRA_ENTFL Bacitracin transport ATP-binding protein BcrA OS=Enterococcus faecalis OX=1351 GN=bcrA PE=2 SV=1	P3354_OFSP_BE
00000913|gene_cluster_GC_00004003|genome_name_P3354_OFSP_BE|gene_callers_id_1895	sp|P42246|YCBN_BACSU	36.735	245	147	3	4	247	5	242	6.15e-47	162.0	sp|P42246|YCBN_BACSU Uncharacterized ABC transporter ATP-binding protein YcbN OS=Bacillus subtilis (strain 168) OX=224308 GN=ycbN PE=3 SV=4	P3354_OFSP_BE
00000913|gene_cluster_GC_00004003|genome_name_P3354_OFSP_BE|gene_callers_id_1895	sp|P22040|Y415_SYNY3	33.013	312	189	8	4	306	48	348	8.89e-41	148.0	sp|P22040|Y415_SYNY3 Uncharacterized ABC transporter ATP-binding protein sll0415 OS=Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa) OX=1111708 GN=sll0415 PE=3 SV=2	P3354_OFSP_BE
00000913|gene_cluster_GC_00004003|genome_name_P3354_OFSP_BE|gene_callers_id_1895	sp|P96605|YDBJ_BACSU	30.952	294	193	4	9	301	11	295	1.06e-39	144.0	sp|P96605|YDBJ_BACSU Uncharacterized ABC transporter ATP-binding protein YdbJ OS=Bacillus subtilis (strain 168) OX=224308 GN=ydbJ PE=3 SV=1	P3354_OFSP_BE
00000924|gene_cluster_GC_00003672|genome_name_P3354_OFSP_BE|gene_callers_id_112	sp|A0A0H3JPC6|TARS_STAAM	28.507	221	132	6	1	213	2	204	6.79e-17	84.7	sp|A0A0H3JPC6|TARS_STAAM Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarS OS=Staphylococcus aureus (strain Mu50 / ATCC 700699) OX=158878 GN=tarS PE=1 SV=1	P3354_OFSP_BE
00000924|gene_cluster_GC_00003672|genome_name_P3354_OFSP_BE|gene_callers_id_112	sp|A0A0H3JVA1|TARS_STAAW	28.507	221	132	6	1	213	2	204	7.12e-17	84.7	sp|A0A0H3JVA1|TARS_STAAW Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarS OS=Staphylococcus aureus (strain MW2) OX=196620 GN=tarS PE=1 SV=1	P3354_OFSP_BE
00000924|gene_cluster_GC_00003672|genome_name_P3354_OFSP_BE|gene_callers_id_112	sp|E0U4V7|TARQ_BACSH	30.303	198	119	7	1	193	1	184	5.76e-16	82.0	sp|E0U4V7|TARQ_BACSH Poly(ribitol-phosphate) beta-glucosyltransferase OS=Bacillus spizizenii (strain ATCC 23059 / NRRL B-14472 / W23) OX=655816 GN=tarQ PE=1 SV=1	P3354_OFSP_BE
00000924|gene_cluster_GC_00003672|genome_name_P3354_OFSP_BE|gene_callers_id_112	sp|Q57022|Y868_HAEIN	33.333	162	92	6	4	163	7	154	5.66e-14	73.9	sp|Q57022|Y868_HAEIN Uncharacterized glycosyltransferase HI_0868 OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_0868 PE=3 SV=1	P3354_OFSP_BE
00000924|gene_cluster_GC_00003672|genome_name_P3354_OFSP_BE|gene_callers_id_112	sp|A0A0H2URH7|GLYAT_STRPN	27.948	229	134	9	4	216	8	221	6.25e-13	72.8	sp|A0A0H2URH7|GLYAT_STRPN Glycosyltransferase GlyA OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=glyA PE=3 SV=1	P3354_OFSP_BE
00000929|gene_cluster_GC_00004097|genome_name_P3354_OFSP_BE|gene_callers_id_2327	sp|A0A0H3JNB0|TARP_STAAN	31.897	116	73	4	18	131	12	123	0.000311	45.4	sp|A0A0H3JNB0|TARP_STAAN Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarP OS=Staphylococcus aureus (strain N315) OX=158879 GN=tarP PE=1 SV=1	P3354_OFSP_BE
