query	subject	%pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	e-value	bitscore	function	genome
00000317|gene_cluster_GC_00003989|genome_name_P3351_Finger_millet_BE|gene_callers_id_1438	sp|P94530|ARAQ_BACSU	31.274	259	165	3	23	273	27	280	4.26e-43	151.0	sp|P94530|ARAQ_BACSU Arabinooligosaccharides transport system permease protein AraQ OS=Bacillus subtilis (strain 168) OX=224308 GN=araQ PE=1 SV=2	P3351_Finger_millet_BE
00000368|gene_cluster_GC_00003261|genome_name_P3351_Finger_millet_BE|gene_callers_id_2278	sp|B2G9H2|GSA_LIMRJ	75.485	412	101	0	6	417	8	419	0.0	659.0	sp|B2G9H2|GSA_LIMRJ Glutamate-1-semialdehyde 2,1-aminomutase OS=Limosilactobacillus reuteri subsp. reuteri (strain JCM 1112) OX=557433 GN=hemL PE=3 SV=1	P3351_Finger_millet_BE
00000368|gene_cluster_GC_00003261|genome_name_P3351_Finger_millet_BE|gene_callers_id_2278	sp|A5VM65|GSA_LIMRD	75.485	412	101	0	6	417	8	419	0.0	659.0	sp|A5VM65|GSA_LIMRD Glutamate-1-semialdehyde 2,1-aminomutase OS=Limosilactobacillus reuteri (strain DSM 20016) OX=557436 GN=hemL PE=3 SV=1	P3351_Finger_millet_BE
00000368|gene_cluster_GC_00003261|genome_name_P3351_Finger_millet_BE|gene_callers_id_2278	sp|Q65GK4|GSA2_BACLD	59.485	427	173	0	1	427	1	427	0.0	535.0	sp|Q65GK4|GSA2_BACLD Glutamate-1-semialdehyde 2,1-aminomutase 2 OS=Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / CCUG 7422 / NBRC 12200 / NCIMB 9375 / NCTC 10341 / NRRL NRS-1264 / Gibson 46) OX=279010 GN=hemL2 PE=3 SV=1	P3351_Finger_millet_BE
00000368|gene_cluster_GC_00003261|genome_name_P3351_Finger_millet_BE|gene_callers_id_2278	sp|Q9K8G3|GSA2_HALH5	59.67	424	171	0	1	424	1	424	0.0	525.0	sp|Q9K8G3|GSA2_HALH5 Glutamate-1-semialdehyde 2,1-aminomutase 2 OS=Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=hemL2 PE=3 SV=1	P3351_Finger_millet_BE
00000368|gene_cluster_GC_00003261|genome_name_P3351_Finger_millet_BE|gene_callers_id_2278	sp|Q6HD65|GSA2_BACHK	59.709	412	166	0	1	412	1	412	0.0	521.0	sp|Q6HD65|GSA2_BACHK Glutamate-1-semialdehyde 2,1-aminomutase 2 OS=Bacillus thuringiensis subsp. konkukian (strain 97-27) OX=281309 GN=hemL2 PE=3 SV=1	P3351_Finger_millet_BE
00000396|gene_cluster_GC_00003736|genome_name_P3351_Finger_millet_BE|gene_callers_id_2295	sp|Q05632|CBIT_SALTY	45.455	187	100	2	1	186	1	186	4.94e-53	170.0	sp|Q05632|CBIT_SALTY Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating) OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=cbiT PE=1 SV=1	P3351_Finger_millet_BE
00000396|gene_cluster_GC_00003736|genome_name_P3351_Finger_millet_BE|gene_callers_id_2295	sp|Q8Z5M9|CBIT_SALTI	45.455	187	100	2	1	186	1	186	6.3499999999999995e-53	170.0	sp|Q8Z5M9|CBIT_SALTI Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating) OS=Salmonella typhi OX=90370 GN=cbiT PE=3 SV=1	P3351_Finger_millet_BE
00000396|gene_cluster_GC_00003736|genome_name_P3351_Finger_millet_BE|gene_callers_id_2295	sp|Q96ZL5|CBIT_SULTO	39.011	182	105	5	3	180	8	187	7.01e-35	124.0	sp|Q96ZL5|CBIT_SULTO Probable cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating) OS=Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7) OX=273063 GN=cbiT PE=3 SV=1	P3351_Finger_millet_BE
00000396|gene_cluster_GC_00003736|genome_name_P3351_Finger_millet_BE|gene_callers_id_2295	sp|Q4JBL7|CBIT_SULAC	37.912	182	107	5	3	180	8	187	1.93e-33	120.0	sp|Q4JBL7|CBIT_SULAC Probable cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating) OS=Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770) OX=330779 GN=cbiT PE=3 SV=1	P3351_Finger_millet_BE
00000396|gene_cluster_GC_00003736|genome_name_P3351_Finger_millet_BE|gene_callers_id_2295	sp|Q97WC7|CBIT_SACS2	34.783	184	111	4	2	181	17	195	1.9100000000000002e-29	110.0	sp|Q97WC7|CBIT_SACS2 Probable cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating) OS=Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) OX=273057 GN=cbiT PE=3 SV=1	P3351_Finger_millet_BE
00000423|gene_cluster_GC_00003607|genome_name_P3351_Finger_millet_BE|gene_callers_id_2299	sp|Q92CL6|COBD_LISIN	49.677	310	154	2	9	318	8	315	1.26e-100	301.0	sp|Q92CL6|COBD_LISIN Cobalamin biosynthesis protein CobD OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=cobD PE=3 SV=1	P3351_Finger_millet_BE
00000423|gene_cluster_GC_00003607|genome_name_P3351_Finger_millet_BE|gene_callers_id_2299	sp|Q720N7|COBD_LISMF	51.536	293	140	2	11	303	10	300	4.77e-97	292.0	sp|Q720N7|COBD_LISMF Cobalamin biosynthesis protein CobD OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=cobD PE=3 SV=1	P3351_Finger_millet_BE
00000423|gene_cluster_GC_00003607|genome_name_P3351_Finger_millet_BE|gene_callers_id_2299	sp|Q8Y7S9|COBD_LISMO	51.536	293	140	2	11	303	10	300	6.400000000000001e-97	291.0	sp|Q8Y7S9|COBD_LISMO Cobalamin biosynthesis protein CobD OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=cobD PE=3 SV=1	P3351_Finger_millet_BE
00000423|gene_cluster_GC_00003607|genome_name_P3351_Finger_millet_BE|gene_callers_id_2299	sp|A3CL57|COBD_STRSV	47.973	296	150	2	7	302	6	297	2.44e-88	270.0	sp|A3CL57|COBD_STRSV Cobalamin biosynthesis protein CobD OS=Streptococcus sanguinis (strain SK36) OX=388919 GN=cobD PE=3 SV=1	P3351_Finger_millet_BE
00000423|gene_cluster_GC_00003607|genome_name_P3351_Finger_millet_BE|gene_callers_id_2299	sp|A8AEP3|COBD_CITK8	43.042	309	175	1	9	317	8	315	5.68e-84	259.0	sp|A8AEP3|COBD_CITK8 Cobalamin biosynthesis protein CobD OS=Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696) OX=290338 GN=cobD PE=3 SV=1	P3351_Finger_millet_BE
00000428|gene_cluster_GC_00003418|genome_name_P3351_Finger_millet_BE|gene_callers_id_2281	sp|B2G9H5|HEM1_LIMRJ	55.609	419	177	3	1	419	1	410	1.23e-180	513.0	sp|B2G9H5|HEM1_LIMRJ Glutamyl-tRNA reductase OS=Limosilactobacillus reuteri subsp. reuteri (strain JCM 1112) OX=557433 GN=hemA PE=3 SV=1	P3351_Finger_millet_BE
00000428|gene_cluster_GC_00003418|genome_name_P3351_Finger_millet_BE|gene_callers_id_2281	sp|A5VM68|HEM1_LIMRD	55.609	419	177	3	1	419	1	410	1.23e-180	513.0	sp|A5VM68|HEM1_LIMRD Glutamyl-tRNA reductase OS=Limosilactobacillus reuteri (strain DSM 20016) OX=557436 GN=hemA PE=3 SV=1	P3351_Finger_millet_BE
00000428|gene_cluster_GC_00003418|genome_name_P3351_Finger_millet_BE|gene_callers_id_2281	sp|C1KVK4|HEM1_LISMC	43.662	426	234	3	1	423	1	423	4.76e-118	354.0	sp|C1KVK4|HEM1_LISMC Glutamyl-tRNA reductase OS=Listeria monocytogenes serotype 4b (strain CLIP80459) OX=568819 GN=hemA PE=3 SV=1	P3351_Finger_millet_BE
00000428|gene_cluster_GC_00003418|genome_name_P3351_Finger_millet_BE|gene_callers_id_2281	sp|Q71ZB1|HEM1_LISMF	43.662	426	234	3	1	423	1	423	7.12e-118	353.0	sp|Q71ZB1|HEM1_LISMF Glutamyl-tRNA reductase OS=Listeria monocytogenes serotype 4b (strain F2365) OX=265669 GN=hemA PE=3 SV=1	P3351_Finger_millet_BE
00000428|gene_cluster_GC_00003418|genome_name_P3351_Finger_millet_BE|gene_callers_id_2281	sp|Q92BF7|HEM1_LISIN	43.692	428	233	4	1	424	1	424	2.56e-117	352.0	sp|Q92BF7|HEM1_LISIN Glutamyl-tRNA reductase OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=hemA PE=3 SV=1	P3351_Finger_millet_BE
00000434|gene_cluster_GC_00003903|genome_name_P3351_Finger_millet_BE|gene_callers_id_2303	sp|O34899|PDUO_BACSU	49.738	191	89	4	1	189	1	186	2.76e-56	179.0	sp|O34899|PDUO_BACSU Corrinoid adenosyltransferase OS=Bacillus subtilis (strain 168) OX=224308 GN=yvqK PE=1 SV=2	P3351_Finger_millet_BE
00000434|gene_cluster_GC_00003903|genome_name_P3351_Finger_millet_BE|gene_callers_id_2303	sp|Q9D273|MMAB_MOUSE	41.304	184	106	1	2	183	51	234	5.53e-40	139.0	sp|Q9D273|MMAB_MOUSE Corrinoid adenosyltransferase MMAB OS=Mus musculus OX=10090 GN=Mmab PE=1 SV=1	P3351_Finger_millet_BE
00000434|gene_cluster_GC_00003903|genome_name_P3351_Finger_millet_BE|gene_callers_id_2303	sp|Q58D49|MMAB_BOVIN	40.761	184	107	1	2	183	51	234	5.22e-38	134.0	sp|Q58D49|MMAB_BOVIN Corrinoid adenosyltransferase MMAB OS=Bos taurus OX=9913 GN=MMAB PE=1 SV=1	P3351_Finger_millet_BE
00000434|gene_cluster_GC_00003903|genome_name_P3351_Finger_millet_BE|gene_callers_id_2303	sp|Q96EY8|MMAB_HUMAN	40.642	187	109	1	2	186	57	243	1.07e-36	130.0	sp|Q96EY8|MMAB_HUMAN Corrinoid adenosyltransferase MMAB OS=Homo sapiens OX=9606 GN=MMAB PE=1 SV=1	P3351_Finger_millet_BE
00000434|gene_cluster_GC_00003903|genome_name_P3351_Finger_millet_BE|gene_callers_id_2303	sp|B1VB74|PDUO_CITFR	40.541	185	101	4	1	182	1	179	3.2500000000000004e-33	124.0	sp|B1VB74|PDUO_CITFR Corrinoid adenosyltransferase PduO OS=Citrobacter freundii OX=546 GN=pduO PE=1 SV=1	P3351_Finger_millet_BE
00000441|gene_cluster_GC_00003802|genome_name_P3351_Finger_millet_BE|gene_callers_id_2271	sp|P52086|COBC_ECOLI	28.205	156	106	3	4	156	3	155	2.94e-14	71.6	sp|P52086|COBC_ECOLI Adenosylcobalamin/alpha-ribazole phosphatase OS=Escherichia coli (strain K12) OX=83333 GN=cobC PE=1 SV=1	P3351_Finger_millet_BE
00000441|gene_cluster_GC_00003802|genome_name_P3351_Finger_millet_BE|gene_callers_id_2271	sp|D3DFP8|PSPB_HYDTT	29.703	202	130	8	1	197	1	195	5.02e-14	70.9	sp|D3DFP8|PSPB_HYDTT Putative phosphoserine phosphatase 2 OS=Hydrogenobacter thermophilus (strain DSM 6534 / IAM 12695 / TK-6) OX=608538 GN=pspB PE=1 SV=1	P3351_Finger_millet_BE
00000441|gene_cluster_GC_00003802|genome_name_P3351_Finger_millet_BE|gene_callers_id_2271	sp|D3DFG8|PSPA_HYDTT	26.797	153	106	3	1	150	1	150	6.49e-14	70.9	sp|D3DFG8|PSPA_HYDTT Phosphoserine phosphatase 1 OS=Hydrogenobacter thermophilus (strain DSM 6534 / IAM 12695 / TK-6) OX=608538 GN=pspA PE=1 SV=1	P3351_Finger_millet_BE
00000441|gene_cluster_GC_00003802|genome_name_P3351_Finger_millet_BE|gene_callers_id_2271	sp|O07617|PHOE_BACSU	30.357	168	103	4	1	167	1	155	1.23e-13	69.7	sp|O07617|PHOE_BACSU Uncharacterized phosphatase PhoE OS=Bacillus subtilis (strain 168) OX=224308 GN=phoE PE=3 SV=1	P3351_Finger_millet_BE
00000441|gene_cluster_GC_00003802|genome_name_P3351_Finger_millet_BE|gene_callers_id_2271	sp|P39701|COBC_SALTY	26.282	156	109	3	4	156	3	155	1.3e-10	61.6	sp|P39701|COBC_SALTY Adenosylcobalamin/alpha-ribazole phosphatase OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=cobC PE=1 SV=3	P3351_Finger_millet_BE
00000457|gene_cluster_GC_00003376|genome_name_P3351_Finger_millet_BE|gene_callers_id_2286	sp|B5RBL2|CBIN_SALG2	51.724	87	42	0	6	92	2	88	2.1200000000000003e-27	99.4	sp|B5RBL2|CBIN_SALG2 Cobalt transport protein CbiN OS=Salmonella gallinarum (strain 287/91 / NCTC 13346) OX=550538 GN=cbiN PE=3 SV=1	P3351_Finger_millet_BE
00000457|gene_cluster_GC_00003376|genome_name_P3351_Finger_millet_BE|gene_callers_id_2286	sp|A9MT98|CBIN_SALPB	51.724	87	42	0	6	92	2	88	3.7900000000000005e-27	98.6	sp|A9MT98|CBIN_SALPB Cobalt transport protein CbiN OS=Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7) OX=1016998 GN=cbiN PE=3 SV=1	P3351_Finger_millet_BE
00000457|gene_cluster_GC_00003376|genome_name_P3351_Finger_millet_BE|gene_callers_id_2286	sp|B5XUV2|CBIN_KLEV3	52.874	87	41	0	6	92	2	88	5.380000000000001e-27	98.2	sp|B5XUV2|CBIN_KLEV3 Cobalt transport protein CbiN OS=Klebsiella variicola (strain 342) OX=507522 GN=cbiN PE=3 SV=1	P3351_Finger_millet_BE
00000457|gene_cluster_GC_00003376|genome_name_P3351_Finger_millet_BE|gene_callers_id_2286	sp|Q8Z5N3|CBIN_SALTI	51.724	87	42	0	6	92	2	88	7.470000000000001e-27	97.8	sp|Q8Z5N3|CBIN_SALTI Cobalt transport protein CbiN OS=Salmonella typhi OX=90370 GN=cbiN PE=3 SV=1	P3351_Finger_millet_BE
00000457|gene_cluster_GC_00003376|genome_name_P3351_Finger_millet_BE|gene_callers_id_2286	sp|B5BG54|CBIN_SALPK	51.724	87	42	0	6	92	2	88	7.470000000000001e-27	97.8	sp|B5BG54|CBIN_SALPK Cobalt transport protein CbiN OS=Salmonella paratyphi A (strain AKU_12601) OX=554290 GN=cbiN PE=3 SV=1	P3351_Finger_millet_BE
00000466|gene_cluster_GC_00003851|genome_name_P3351_Finger_millet_BE|gene_callers_id_2292	sp|Q05590|CBIH_SALTY	58.506	241	100	0	1	241	1	241	2.11e-98	290.0	sp|Q05590|CBIH_SALTY Probable cobalt-factor III C(17)-methyltransferase OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=cbiH PE=1 SV=1	P3351_Finger_millet_BE
00000466|gene_cluster_GC_00003851|genome_name_P3351_Finger_millet_BE|gene_callers_id_2292	sp|O87689|CBIH_PRIMG	48.347	242	121	1	2	239	5	246	1.2700000000000002e-72	233.0	sp|O87689|CBIH_PRIMG Cobalt-factor III methyltransferase OS=Priestia megaterium OX=1404 GN=cbiH60 PE=1 SV=1	P3351_Finger_millet_BE
00000466|gene_cluster_GC_00003851|genome_name_P3351_Finger_millet_BE|gene_callers_id_2292	sp|O27454|CBIH_METTH	44.398	241	130	4	1	241	1	237	8.97e-62	200.0	sp|O27454|CBIH_METTH Probable cobalt-factor III C(17)-methyltransferase OS=Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) OX=187420 GN=cbiH PE=3 SV=1	P3351_Finger_millet_BE
00000466|gene_cluster_GC_00003851|genome_name_P3351_Finger_millet_BE|gene_callers_id_2292	sp|Q58223|CBIH_METJA	43.496	246	129	4	1	239	1	243	9.93e-61	194.0	sp|Q58223|CBIH_METJA Probable cobalt-factor III C(17)-methyltransferase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=cbiH PE=3 SV=1	P3351_Finger_millet_BE
00000466|gene_cluster_GC_00003851|genome_name_P3351_Finger_millet_BE|gene_callers_id_2292	sp|O29534|CBIHC_ARCFU	43.515	239	131	3	2	240	10	244	9.019999999999999e-60	197.0	sp|O29534|CBIHC_ARCFU Cobalamin biosynthesis protein CbiHC OS=Archaeoglobus fulgidus (strain ATCC 49558 / DSM 4304 / JCM 9628 / NBRC 100126 / VC-16) OX=224325 GN=cbiHC PE=3 SV=1	P3351_Finger_millet_BE
00000469|gene_cluster_GC_00003385|genome_name_P3351_Finger_millet_BE|gene_callers_id_2293	sp|Q05631|CBIG_SALTY	37.429	350	209	5	2	346	4	348	2.42e-60	200.0	sp|Q05631|CBIG_SALTY Cobalt-precorrin-5A hydrolase OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=cbiG PE=3 SV=1	P3351_Finger_millet_BE
00000469|gene_cluster_GC_00003385|genome_name_P3351_Finger_millet_BE|gene_callers_id_2293	sp|O87697|CBIG_PRIMG	29.07	344	225	7	1	329	12	351	1.0600000000000001e-35	136.0	sp|O87697|CBIG_PRIMG Cobalt-precorrin-5A hydrolase OS=Priestia megaterium OX=1404 GN=cbiG PE=1 SV=1	P3351_Finger_millet_BE
00000469|gene_cluster_GC_00003385|genome_name_P3351_Finger_millet_BE|gene_callers_id_2293	sp|Q58544|CBIG_METJA	24.507	355	213	12	7	345	3	318	2.04e-14	76.6	sp|Q58544|CBIG_METJA Probable cobalt-precorrin-5A hydrolase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=cbiG PE=3 SV=1	P3351_Finger_millet_BE
00000513|gene_cluster_GC_00004140|genome_name_P3351_Finger_millet_BE|gene_callers_id_2287	sp|A5VM74|CBIM_LIMRD	79.918	244	47	1	6	249	6	247	1.49e-141	399.0	sp|A5VM74|CBIM_LIMRD Cobalt transport protein CbiM OS=Limosilactobacillus reuteri (strain DSM 20016) OX=557436 GN=cbiM PE=3 SV=1	P3351_Finger_millet_BE
00000513|gene_cluster_GC_00004140|genome_name_P3351_Finger_millet_BE|gene_callers_id_2287	sp|D3UMA1|CBIM_LISSS	63.09	233	83	3	17	248	11	241	5.030000000000001e-103	301.0	sp|D3UMA1|CBIM_LISSS Cobalt transport protein CbiM OS=Listeria seeligeri serovar 1/2b (strain ATCC 35967 / DSM 20751 / CCM 3970 / CCUG 15530 / CIP 100100 / LMG 11386 / NCTC 11856 / SLCC 3954 / 1120) OX=683837 GN=cbiM PE=3 SV=1	P3351_Finger_millet_BE
00000513|gene_cluster_GC_00004140|genome_name_P3351_Finger_millet_BE|gene_callers_id_2287	sp|A3CL70|CBIM_STRSV	60.643	249	91	3	1	249	1	242	6.12e-101	296.0	sp|A3CL70|CBIM_STRSV Cobalt transport protein CbiM OS=Streptococcus sanguinis (strain SK36) OX=388919 GN=cbiM PE=3 SV=2	P3351_Finger_millet_BE
00000513|gene_cluster_GC_00004140|genome_name_P3351_Finger_millet_BE|gene_callers_id_2287	sp|Q05594|CBIM_SALTY	58.824	238	90	5	1	236	1	232	1.28e-93	278.0	sp|Q05594|CBIM_SALTY Cobalt transport protein CbiM OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=cbiM PE=1 SV=1	P3351_Finger_millet_BE
00000513|gene_cluster_GC_00004140|genome_name_P3351_Finger_millet_BE|gene_callers_id_2287	sp|C9YID6|CBIM_CLODR	59.722	216	86	1	26	241	18	232	1.89e-88	265.0	sp|C9YID6|CBIM_CLODR Cobalt transport protein CbiM OS=Clostridioides difficile (strain R20291) OX=645463 GN=cbiM PE=3 SV=1	P3351_Finger_millet_BE
00000523|gene_cluster_GC_00004016|genome_name_P3351_Finger_millet_BE|gene_callers_id_2296	sp|P0A2H1|CBIE_SALTY	41.294	201	112	4	1	197	1	199	1.2400000000000001e-43	147.0	sp|P0A2H1|CBIE_SALTY Cobalt-precorrin-7 C(5)-methyltransferase OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=cbiE PE=1 SV=1	P3351_Finger_millet_BE
00000523|gene_cluster_GC_00004016|genome_name_P3351_Finger_millet_BE|gene_callers_id_2296	sp|P0A2H2|CBIE_SALTI	41.294	201	112	4	1	197	1	199	1.2400000000000001e-43	147.0	sp|P0A2H2|CBIE_SALTI Cobalt-precorrin-7 C(5)-methyltransferase OS=Salmonella typhi OX=90370 GN=cbiE PE=3 SV=1	P3351_Finger_millet_BE
00000523|gene_cluster_GC_00004016|genome_name_P3351_Finger_millet_BE|gene_callers_id_2296	sp|Q58917|CBIE_METJA	31.658	199	125	5	1	189	1	198	4.19e-18	81.6	sp|Q58917|CBIE_METJA Probable cobalt-precorrin-7 C(5)-methyltransferase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=cbiE PE=3 SV=1	P3351_Finger_millet_BE
00000523|gene_cluster_GC_00004016|genome_name_P3351_Finger_millet_BE|gene_callers_id_2296	sp|O87694|CBIET_PRIMG	32.5	200	125	7	2	195	3	198	7.19e-16	78.2	sp|O87694|CBIET_PRIMG Cobalamin biosynthesis bifunctional protein CbiET OS=Priestia megaterium OX=1404 GN=cbiET PE=1 SV=1	P3351_Finger_millet_BE
00000523|gene_cluster_GC_00004016|genome_name_P3351_Finger_millet_BE|gene_callers_id_2296	sp|P21921|COBL_SINSX	34.848	132	77	4	2	127	16	144	2.31e-10	62.4	sp|P21921|COBL_SINSX Precorrin-6Y C(5,15)-methyltransferase [decarboxylating] OS=Sinorhizobium sp. OX=42445 GN=cobL PE=1 SV=1	P3351_Finger_millet_BE
00000529|gene_cluster_GC_00003359|genome_name_P3351_Finger_millet_BE|gene_callers_id_37	sp|P39785|XTMA_BACSU	32.456	228	119	8	16	229	20	226	2.5600000000000002e-26	106.0	sp|P39785|XTMA_BACSU PBSX phage terminase small subunit OS=Bacillus subtilis (strain 168) OX=224308 GN=xtmA PE=4 SV=2	P3351_Finger_millet_BE
00000529|gene_cluster_GC_00003359|genome_name_P3351_Finger_millet_BE|gene_callers_id_37	sp|O31640|YJCR_BACSU	33.846	65	35	1	1	65	1	57	3.41e-05	46.6	sp|O31640|YJCR_BACSU Uncharacterized protein YjcR OS=Bacillus subtilis (strain 168) OX=224308 GN=yjcR PE=4 SV=1	P3351_Finger_millet_BE
00000529|gene_cluster_GC_00003359|genome_name_P3351_Finger_millet_BE|gene_callers_id_37	sp|P45915|YQAS_BACSU	40.0	45	27	0	1	45	1	45	0.000409	44.3	sp|P45915|YQAS_BACSU Uncharacterized protein YqaS OS=Bacillus subtilis (strain 168) OX=224308 GN=yqaS PE=4 SV=2	P3351_Finger_millet_BE
00000581|gene_cluster_GC_00003628|genome_name_P3351_Finger_millet_BE|gene_callers_id_2285	sp|Q05598|CBIQ_SALTY	34.211	228	144	4	1	225	1	225	1.7e-37	133.0	sp|Q05598|CBIQ_SALTY Cobalt transport protein CbiQ OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=cbiQ PE=1 SV=2	P3351_Finger_millet_BE
00000581|gene_cluster_GC_00003628|genome_name_P3351_Finger_millet_BE|gene_callers_id_2285	sp|A2SSD6|CBIMQ_METLZ	26.087	230	166	4	4	231	345	572	1.85e-13	72.4	sp|A2SSD6|CBIMQ_METLZ Putative fused cobalt transport protein CbiMQ OS=Methanocorpusculum labreanum (strain ATCC 43576 / DSM 4855 / Z) OX=410358 GN=cbiMQ PE=3 SV=1	P3351_Finger_millet_BE
00000581|gene_cluster_GC_00003628|genome_name_P3351_Finger_millet_BE|gene_callers_id_2285	sp|Q58489|Y1089_METJA	23.348	227	156	4	4	222	9	225	1.13e-12	68.9	sp|Q58489|Y1089_METJA Uncharacterized protein MJ1089 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1089 PE=3 SV=1	P3351_Finger_millet_BE
00000581|gene_cluster_GC_00003628|genome_name_P3351_Finger_millet_BE|gene_callers_id_2285	sp|D5AUZ7|CBIQ_RHOCB	27.523	109	79	0	117	225	107	215	3.53e-08	55.8	sp|D5AUZ7|CBIQ_RHOCB Cobalt transport protein CbiQ OS=Rhodobacter capsulatus (strain ATCC BAA-309 / NBRC 16581 / SB1003) OX=272942 GN=cbiQ PE=1 SV=1	P3351_Finger_millet_BE
00000589|gene_cluster_GC_00003454|genome_name_P3351_Finger_millet_BE|gene_callers_id_2294	sp|P0A2G9|CBIF_SALTY	66.802	247	82	0	4	250	10	256	8.3e-121	348.0	sp|P0A2G9|CBIF_SALTY Cobalt-precorrin-4 C(11)-methyltransferase OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=cbiF PE=1 SV=1	P3351_Finger_millet_BE
00000589|gene_cluster_GC_00003454|genome_name_P3351_Finger_millet_BE|gene_callers_id_2294	sp|P0A2H0|CBIF_SALTI	66.802	247	82	0	4	250	10	256	8.3e-121	348.0	sp|P0A2H0|CBIF_SALTI Cobalt-precorrin-4 C(11)-methyltransferase OS=Salmonella typhi OX=90370 GN=cbiF PE=3 SV=1	P3351_Finger_millet_BE
00000589|gene_cluster_GC_00003454|genome_name_P3351_Finger_millet_BE|gene_callers_id_2294	sp|Q58973|CBIF_METJA	57.258	248	105	1	4	250	7	254	4.19e-98	290.0	sp|Q58973|CBIF_METJA Cobalt-precorrin-4 C(11)-methyltransferase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=cbiF PE=3 SV=1	P3351_Finger_millet_BE
00000589|gene_cluster_GC_00003454|genome_name_P3351_Finger_millet_BE|gene_callers_id_2294	sp|Q9HZP9|COBM_PSEAE	43.725	247	136	3	4	249	3	247	2.8e-66	209.0	sp|Q9HZP9|COBM_PSEAE Precorrin-4 C(11)-methyltransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=cobM PE=3 SV=1	P3351_Finger_millet_BE
00000589|gene_cluster_GC_00003454|genome_name_P3351_Finger_millet_BE|gene_callers_id_2294	sp|P21922|COBM_SINSX	40.8	250	145	3	4	251	3	251	1.6e-63	202.0	sp|P21922|COBM_SINSX Precorrin-4 C(11)-methyltransferase OS=Sinorhizobium sp. OX=42445 GN=cobM PE=1 SV=1	P3351_Finger_millet_BE
00000600|gene_cluster_GC_00003656|genome_name_P3351_Finger_millet_BE|gene_callers_id_39	sp|P54309|PORTL_BPSPP	22.597	385	254	12	101	475	79	429	6.56e-10	65.5	sp|P54309|PORTL_BPSPP Portal protein OS=Bacillus phage SPP1 OX=10724 GN=6 PE=1 SV=1	P3351_Finger_millet_BE
00000600|gene_cluster_GC_00003656|genome_name_P3351_Finger_millet_BE|gene_callers_id_39	sp|Q24LJ4|PORTL_BPPCD	22.254	355	248	13	91	442	40	369	0.000137	48.1	sp|Q24LJ4|PORTL_BPPCD Portal protein OS=Clostridium phage phiCD119 (strain Clostridium difficile/United States/Govind/2006) OX=2883936 PE=3 SV=1	P3351_Finger_millet_BE
