query	subject	%pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	e-value	bitscore	function	genome
00000756|gene_cluster_GC_00003874|genome_name_P2496_SD_IT|gene_callers_id_2237	sp|Q94K98|Y1720_ARATH	29.114	158	102	3	58	205	286	443	4.71e-10	63.9	sp|Q94K98|Y1720_ARATH Glycosyltransferase family 92 protein At1g27200 OS=Arabidopsis thaliana OX=3702 GN=At1g27200 PE=2 SV=2	P2496_SD_IT
00000756|gene_cluster_GC_00003874|genome_name_P2496_SD_IT|gene_callers_id_2237	sp|B9S2H4|Y232_RICCO	33.981	103	63	2	62	161	294	394	3.4e-09	61.2	sp|B9S2H4|Y232_RICCO Glycosyltransferase family 92 protein RCOM_0530710 OS=Ricinus communis OX=3988 GN=RCOM_0699480 PE=3 SV=1	P2496_SD_IT
00000756|gene_cluster_GC_00003874|genome_name_P2496_SD_IT|gene_callers_id_2237	sp|B9SLR1|Y231_RICCO	27.723	101	62	2	63	156	279	375	5.66e-06	51.6	sp|B9SLR1|Y231_RICCO Glycosyltransferase family 92 protein RCOM_0530710 OS=Ricinus communis OX=3988 GN=RCOM_0530710 PE=3 SV=1	P2496_SD_IT
00000793|gene_cluster_GC_00003438|genome_name_P2496_SD_IT|gene_callers_id_2243	sp|P55504|Y4JD_SINFN	29.423	520	314	15	8	497	10	506	4.84e-56	198.0	sp|P55504|Y4JD_SINFN Uncharacterized protein y4jD OS=Sinorhizobium fredii (strain NBRC 101917 / NGR234) OX=394 GN=NGR_a03120 PE=3 SV=1	P2496_SD_IT
00000793|gene_cluster_GC_00003438|genome_name_P2496_SD_IT|gene_callers_id_2243	sp|P55630|Y4QI_SINFN	27.345	501	321	15	17	494	54	534	1.06e-36	145.0	sp|P55630|Y4QI_SINFN Uncharacterized protein y4qI OS=Sinorhizobium fredii (strain NBRC 101917 / NGR234) OX=394 GN=NGR_a01890 PE=3 SV=1	P2496_SD_IT
00000793|gene_cluster_GC_00003438|genome_name_P2496_SD_IT|gene_callers_id_2243	sp|P50360|Y4HP_SINFN	26.282	468	301	13	55	495	92	542	2.88e-36	145.0	sp|P50360|Y4HP_SINFN Uncharacterized protein y4hP OS=Sinorhizobium fredii (strain NBRC 101917 / NGR234) OX=394 GN=NGR_a03340 PE=3 SV=2	P2496_SD_IT
00000793|gene_cluster_GC_00003438|genome_name_P2496_SD_IT|gene_callers_id_2243	sp|P55364|Y4AQ_SINFN	28.148	135	91	4	10	141	5	136	0.000109	46.6	sp|P55364|Y4AQ_SINFN Uncharacterized protein y4aQ OS=Sinorhizobium fredii (strain NBRC 101917 / NGR234) OX=394 GN=NGR_a00310 PE=3 SV=1	P2496_SD_IT
00000849|gene_cluster_GC_00004019|genome_name_P2496_SD_IT|gene_callers_id_2033	sp|Q04797|DHAS_BACSU	54.885	348	152	2	2	348	3	346	3.08e-134	389.0	sp|Q04797|DHAS_BACSU Aspartate-semialdehyde dehydrogenase OS=Bacillus subtilis (strain 168) OX=224308 GN=asd PE=1 SV=1	P2496_SD_IT
00000849|gene_cluster_GC_00004019|genome_name_P2496_SD_IT|gene_callers_id_2033	sp|P10539|DHAS_STRMU	56.286	350	145	3	4	349	3	348	9.150000000000001e-132	383.0	sp|P10539|DHAS_STRMU Aspartate-semialdehyde dehydrogenase OS=Streptococcus mutans serotype c (strain ATCC 700610 / UA159) OX=210007 GN=asd PE=3 SV=2	P2496_SD_IT
00000849|gene_cluster_GC_00004019|genome_name_P2496_SD_IT|gene_callers_id_2033	sp|O67716|DHAS_AQUAE	50.862	348	158	5	4	348	3	340	3.14e-112	333.0	sp|O67716|DHAS_AQUAE Aspartate-semialdehyde dehydrogenase OS=Aquifex aeolicus (strain VF5) OX=224324 GN=asd PE=3 SV=1	P2496_SD_IT
00000849|gene_cluster_GC_00004019|genome_name_P2496_SD_IT|gene_callers_id_2033	sp|P49420|DHAS_PROMA	44.444	342	179	2	4	345	12	342	1.67e-98	298.0	sp|P49420|DHAS_PROMA Aspartate-semialdehyde dehydrogenase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=asd PE=3 SV=2	P2496_SD_IT
00000849|gene_cluster_GC_00004019|genome_name_P2496_SD_IT|gene_callers_id_2033	sp|Q59291|DHAS_CAMJE	46.264	348	163	6	6	344	7	339	1e-95	291.0	sp|Q59291|DHAS_CAMJE Aspartate-semialdehyde dehydrogenase OS=Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168) OX=192222 GN=asd PE=3 SV=2	P2496_SD_IT
00000914|gene_cluster_GC_00003870|genome_name_P2496_SD_IT|gene_callers_id_2236	sp|P37746|RFBX_ECOLI	23.892	406	303	4	1	401	6	410	8.69e-18	89.0	sp|P37746|RFBX_ECOLI Putative O-antigen transporter OS=Escherichia coli (strain K12) OX=83333 GN=rfbX PE=1 SV=4	P2496_SD_IT
00000914|gene_cluster_GC_00003870|genome_name_P2496_SD_IT|gene_callers_id_2236	sp|Q03583|RFBX_SHIDY	22.251	391	287	8	17	399	15	396	1.1e-12	73.2	sp|Q03583|RFBX_SHIDY Putative O-antigen transporter OS=Shigella dysenteriae OX=622 GN=rfbX PE=3 SV=1	P2496_SD_IT
00000914|gene_cluster_GC_00003870|genome_name_P2496_SD_IT|gene_callers_id_2236	sp|O34674|MURJ_BACSU	25.731	171	115	6	240	404	293	457	5.24e-05	49.3	sp|O34674|MURJ_BACSU Lipid II flippase MurJ OS=Bacillus subtilis (strain 168) OX=224308 GN=murJ PE=1 SV=1	P2496_SD_IT
00000914|gene_cluster_GC_00003870|genome_name_P2496_SD_IT|gene_callers_id_2236	sp|D4GU68|AGL15_HALVD	19.767	258	193	3	220	470	218	468	0.008	42.4	sp|D4GU68|AGL15_HALVD Probable low-salt glycan biosynthesis flippase Agl15 OS=Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) OX=309800 GN=agl15 PE=3 SV=1	P2496_SD_IT
