gene_callers_id	source	accession	function	e_value
533	KOfam	K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	4e-16
534	KOfam	K22103	DeoR family transcriptional regulator, carbon catabolite repression regulator	8e-75
536	KOfam	K03972	phage shock protein E	3.5e-28
537	KOfam	K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	6.1e-85
538	KOfam	K18909	MarR family transcriptional regulator, repressor for mepA	1.1e-29
539	KOfam	K08168	MFS transporter, DHA2 family, metal-tetracycline-proton antiporter	4e-64
540	KOfam	K01689	enolase 1/2/3 [EC:4.2.1.11]	8.9e-187
541	KOfam	K01535	H+-transporting ATPase [EC:7.1.2.1]	2.6e-173
545	KOfam	K15974	MarR family transcriptional regulator, negative regulator of the multidrug operon emrRAB	2.7e-43
547	KOfam	K01007	pyruvate, water dikinase [EC:2.7.9.2]	6.6e-287
549	KOfam	K01990	ABC-2 type transport system ATP-binding protein	4.2e-103
550	KOfam	K25140	daunorubicin/doxorubicin transport system permease protein	1.2e-92
552	KOfam	K06967	tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]	4.8e-80
554	KOfam	K01258	tripeptide aminopeptidase [EC:3.4.11.4]	7.1e-144
555	KOfam	K03695	ATP-dependent Clp protease ATP-binding subunit ClpB	0
557	KOfam	K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	0
559	KOfam	K00873	pyruvate kinase [EC:2.7.1.40]	3.6e-187
561	KOfam	K00243	uncharacterized protein	2e-77
562	KOfam	K04763	integrase/recombinase XerD	5.7e-100
563	KOfam	K02859	riboflavin biosynthesis RibT protein	9.6e-48
564	KOfam	K05896	segregation and condensation protein A	1.8e-72
565	KOfam	K06024	segregation and condensation protein B	5.4e-60
566	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	2.1e-96
567	KOfam	K23675	riboflavin transporter	1.2e-50
569	KOfam	K03654	ATP-dependent DNA helicase RecQ [EC:5.6.2.4]	7e-151
571	KOfam	K00945	CMP/dCMP kinase [EC:2.7.4.25]	7.2e-95
572	KOfam	K02945	small subunit ribosomal protein S1	8.1e-140
573	KOfam	K03977	GTPase	7.6e-194
574	KOfam	K03530	DNA-binding protein HU-beta	2.3e-44
576	KOfam	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	1.1e-41
577	KOfam	K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	4.5e-80
578	KOfam	K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	2.8e-105
580	KOfam	K15738	ABC transport system ATP-binding/permease protein	2.2e-245
581	KOfam	K00560	thymidylate synthase [EC:2.1.1.45]	8.4e-145
582	KOfam	K00287	dihydrofolate reductase [EC:1.5.1.3]	3.9e-61
583	KOfam	K25232	fatty acid kinase fatty acid binding subunit	5.2e-77
587	KOfam	K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	2.4e-121
590	KOfam	K06988	8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]	2.2e-53
591	KOfam	K07448	restriction system protein	6.7e-31
593	KOfam	K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	4.7e-12
595	KOfam	K14540	ribosome biogenesis GTPase A	2.6e-113
596	KOfam	K03470	ribonuclease HII [EC:3.1.26.4]	6e-87
597	KOfam	K04096	DNA processing protein	1e-93
598	KOfam	K03168	DNA topoisomerase I [EC:5.6.2.1]	6.6e-268
599	KOfam	K04094	methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]	1.3e-230
601	KOfam	K01419	ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]	4.6e-82
602	KOfam	K03667	ATP-dependent HslUV protease ATP-binding subunit HslU	3.1e-188
603	KOfam	K01785	aldose 1-epimerase [EC:5.1.3.3]	5.6e-18
604	KOfam	K08591	acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	3.4e-68
605	KOfam	K02622	topoisomerase IV subunit B [EC:5.6.2.2]	5e-285
606	KOfam	K02621	topoisomerase IV subunit A [EC:5.6.2.2]	8.8e-277
608	KOfam	K15986	manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]	8.6e-119
609	KOfam	K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	3.1e-63
610	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	1.1e-68
614	KOfam	K19003	1,2-diacylglycerol 3-beta-glucosyltransferase [EC:2.4.1.336]	5.4e-99
617	KOfam	K23775	MarR family transcriptional regulator, organic hydroperoxide resistance regulator	5.7e-44
618	KOfam	K22441	diamine N-acetyltransferase [EC:2.3.1.57]	7.3e-73
619	KOfam	K18704	CDP-ribitol ribitolphosphotransferase / teichoic acid ribitol-phosphate polymerase [EC:2.7.8.14 2.7.8.47]	2e-172
621	KOfam	K05352	ribitol-5-phosphate 2-dehydrogenase (NADP+) [EC:1.1.1.405]	5.9e-142
621	KOfam	K21680	ribulose-5-phosphate 2-dehydrogenase [EC:1.1.1.137]	5.8e-231
622	KOfam	K21030	D-ribitol-5-phosphate cytidylyltransferase [EC:2.7.7.40]	4.7e-101
624	KOfam	K03303	lactate permease	2.3e-130
628	KOfam	K08974	putative membrane protein	8.6e-61
634	KOfam	K18843	antitoxin HicB	2.5e-10
638	KOfam	K25232	fatty acid kinase fatty acid binding subunit	1.9e-93
643	KOfam	K01990	ABC-2 type transport system ATP-binding protein	3.4e-81
648	KOfam	K19271	chloramphenicol O-acetyltransferase type A [EC:2.3.1.28]	6.7e-61
650	KOfam	K05937	uncharacterized protein	1.5e-23
654	KOfam	K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	8.5e-132
655	KOfam	K02825	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	1.5e-76
656	KOfam	K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	6.3e-124
657	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	6.2e-44
658	KOfam	K01938	formate--tetrahydrofolate ligase [EC:6.3.4.3]	1e-271
666	KOfam	K01297	muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]	2.7e-53
667	KOfam	K07273	lysozyme	1.2e-29
668	KOfam	K03830	putative acetyltransferase [EC:2.3.1.-]	4.7e-17
669	KOfam	K01297	muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]	5.3e-41
676	KOfam	K07444	putative N6-adenine-specific DNA methylase [EC:2.1.1.-]	8.5e-172
678	KOfam	K04074	cell division initiation protein	8.5e-22
680	KOfam	K03700	recombination protein U	6.5e-84
683	KOfam	K02012	iron(III) transport system substrate-binding protein	2.8e-66
684	KOfam	K02011	iron(III) transport system permease protein	2e-112
686	KOfam	K02073	D-methionine transport system substrate-binding protein	7.3e-80
687	KOfam	K02072	D-methionine transport system permease protein	4.7e-86
688	KOfam	K02071	D-methionine transport system ATP-binding protein	9.1e-138
689	KOfam	K02086	DNA replication protein	7.4e-76
690	KOfam	K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	2.1e-154
691	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	1.9e-141
693	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	7.4e-50
693	KOfam	K03722	ATP-dependent DNA helicase DinG [EC:5.6.2.3]	9.7e-143
694	KOfam	K00869	mevalonate kinase [EC:2.7.1.36]	2.9e-66
695	KOfam	K01597	diphosphomevalonate decarboxylase [EC:4.1.1.33]	1.3e-108
696	KOfam	K00938	phosphomevalonate kinase [EC:2.7.4.2]	3.1e-105
698	KOfam	K01785	aldose 1-epimerase [EC:5.1.3.3]	1.9e-78
699	KOfam	K00691	maltose phosphorylase [EC:2.4.1.8]	0
700	KOfam	K16211	maltose/moltooligosaccharide transporter	2.4e-157
703	KOfam	K11392	16S rRNA (cytosine1407-C5)-methyltransferase [EC:2.1.1.178]	1.1e-110
704	KOfam	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	8.7e-96
705	KOfam	K03294	basic amino acid/polyamine antiporter, APA family	4.4e-138
706	KOfam	K20708	isoleucine 2-epimerase [EC:5.1.1.21]	9.2e-253
709	KOfam	K10716	voltage-gated potassium channel	2.8e-32
710	KOfam	K02548	1,4-dihydroxy-2-naphthoate polyprenyltransferase [EC:2.5.1.74]	1.9e-51
711	KOfam	K01586	diaminopimelate decarboxylase [EC:4.1.1.20]	9.2e-141
712	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	2e-16
713	KOfam	K08659	dipeptidase [EC:3.4.-.-]	7.7e-185
719	KOfam	K07029	diacylglycerol kinase (ATP) [EC:2.7.1.107]	2.4e-44
722	KOfam	K05770	translocator protein	5.6e-40
725	KOfam	K21713	lytic chitin monoxygenase [EC:1.14.99.53]	3.9e-84
726	KOfam	K00574	cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]	1.9e-123
731	KOfam	K02884	large subunit ribosomal protein L19	4.3e-54
732	KOfam	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	3.6e-116
733	KOfam	K02860	16S rRNA processing protein RimM	1.4e-55
734	KOfam	K06960	uncharacterized protein	8e-27
735	KOfam	K02959	small subunit ribosomal protein S16	6.6e-46
736	KOfam	K03106	signal recognition particle subunit SRP54 [EC:3.6.5.4]	1.5e-200
737	KOfam	K09787	uncharacterized protein	5.5e-41
738	KOfam	K03110	fused signal recognition particle receptor	6.6e-147
739	KOfam	K03529	chromosome segregation protein	0
740	KOfam	K03685	ribonuclease III [EC:3.1.26.3]	1.3e-74
741	KOfam	K02078	acyl carrier protein	1.9e-27
742	KOfam	K03621	phosphate acyltransferase [EC:2.3.1.274]	1.6e-132
743	KOfam	K03655	ATP-dependent DNA helicase RecG [EC:5.6.2.4]	2.9e-227
744	KOfam	K07030	fatty acid kinase [EC:2.7.2.18]	7.9e-174
746	KOfam	K02902	large subunit ribosomal protein L28	3e-14
747	KOfam	K00949	thiamine pyrophosphokinase [EC:2.7.6.2]	3.6e-29
748	KOfam	K01783	ribulose-phosphate 3-epimerase [EC:5.1.3.1]	4.1e-93
749	KOfam	K06949	ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	1.8e-91
750	KOfam	K12132	eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]	1.4e-110
751	KOfam	K20074	PPM family protein phosphatase [EC:3.1.3.16]	1.4e-92
752	KOfam	K03500	16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	1.4e-132
753	KOfam	K00604	methionyl-tRNA formyltransferase [EC:2.1.2.9]	1.1e-104
754	KOfam	K04066	primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:5.6.2.4]	3.1e-262
755	KOfam	K13038	phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]	7.9e-164
756	KOfam	K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	4.3e-21
757	KOfam	K00942	guanylate kinase [EC:2.7.4.8]	7.8e-74
759	KOfam	K05846	osmoprotectant transport system permease protein	2.9e-74
760	KOfam	K05845	osmoprotectant transport system substrate-binding protein	4.6e-86
761	KOfam	K05846	osmoprotectant transport system permease protein	9e-90
762	KOfam	K05847	osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]	2.4e-136
763	KOfam	K03631	DNA repair protein RecN (Recombination protein N)	2.6e-213
764	KOfam	K03402	transcriptional regulator of arginine metabolism	3.2e-45
765	KOfam	K06442	23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]	3.7e-110
767	KOfam	K03602	exodeoxyribonuclease VII small subunit [EC:3.1.11.6]	2.7e-25
768	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	7.5e-165
769	KOfam	K01491	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	1e-128
770	KOfam	K03625	transcription antitermination protein NusB	9.7e-47
772	KOfam	K02356	elongation factor P	5.6e-89
773	KOfam	K01262	Xaa-Pro aminopeptidase [EC:3.4.11.9]	4.1e-72
774	KOfam	K02899	large subunit ribosomal protein L27	1.7e-39
775	KOfam	K07584	uncharacterized protein	4.9e-31
776	KOfam	K02888	large subunit ribosomal protein L21	2.9e-42
785	KOfam	K01915	glutamine synthetase [EC:6.3.1.2]	1.5e-117
786	KOfam	K03713	MerR family transcriptional regulator, glutamine synthetase repressor	3e-52
787	KOfam	K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	5.7e-105
788	KOfam	K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	5.2e-61
790	KOfam	K03972	phage shock protein E	1.9e-19
791	KOfam	K05995	dipeptidase E [EC:3.4.13.21]	1.2e-24
792	KOfam	K25026	glucokinase [EC:2.7.1.2]	2.5e-95
794	KOfam	K19225	rhomboid protease GluP [EC:3.4.21.105]	1.9e-72
795	KOfam	K01934	5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	3.9e-47
796	KOfam	K02913	large subunit ribosomal protein L33	6.1e-13
802	KOfam	K03624	transcription elongation factor GreA	2.9e-58
803	KOfam	K00876	uridine kinase [EC:2.7.1.48]	2.4e-85
804	KOfam	K07082	peptidoglycan lytic transglycosylase G [EC:4.2.2.29]	5.8e-93
805	KOfam	K01890	phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]	8.4e-212
806	KOfam	K01889	phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]	4.8e-108
808	KOfam	K06950	uncharacterized protein	5.4e-15
809	KOfam	K03437	RNA methyltransferase, TrmH family	1.7e-84
810	KOfam	K01512	acylphosphatase [EC:3.6.1.7]	5.9e-19
811	KOfam	K03217	YidC/Oxa1 family membrane protein insertase	7.5e-57
812	KOfam	K26996	immunity protein, SdpI family	5.7e-17
813	KOfam	K03547	DNA repair protein SbcD/Mre11	5.4e-77
814	KOfam	K03546	DNA repair protein SbcC/Rad50	1.2e-160
816	KOfam	K18940	two-component system, OmpR family, sensor histidine kinase ArlS [EC:2.7.13.3]	7.7e-165
817	KOfam	K02483	two-component system, OmpR family, response regulator	4.5e-75
817	KOfam	K18941	two-component system, OmpR family, response regulator ArlR	6.5e-104
818	KOfam	K07478	putative ATPase	2.3e-208
819	KOfam	K00033	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	3.2e-225
822	KOfam	K02911	large subunit ribosomal protein L32	6.7e-23
823	KOfam	K07040	DUF177 domain-containing protein	1.2e-24
824	KOfam	K27343	tRNAmet cytidine acetate ligase [EC:6.3.1.22]	4e-126
826	KOfam	K09710	ribosome-associated protein	9.2e-51
827	KOfam	K06950	uncharacterized protein	2.6e-11
828	KOfam	K00969	nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	3.5e-80
829	KOfam	K07574	RNA-binding protein	3.6e-30
830	KOfam	K06948	30S ribosome assembly GTPase	5.5e-157
831	KOfam	K07015	putative phosphatase [EC:3.1.3.-]	6.5e-66
833	KOfam	K11936	poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]	7.6e-133
834	KOfam	K01779	aspartate racemase [EC:5.1.1.13]	2.3e-66
837	KOfam	K07478	putative ATPase	3.1e-122
839	KOfam	K02887	large subunit ribosomal protein L20	4.3e-56
840	KOfam	K02916	large subunit ribosomal protein L35	6.8e-10
841	KOfam	K02520	translation initiation factor IF-3	4.5e-79
842	KOfam	K01868	threonyl-tRNA synthetase [EC:6.1.1.3]	1.6e-228
843	KOfam	K11144	primosomal protein DnaI	1.2e-109
844	KOfam	K03346	replication initiation and membrane attachment protein	4.2e-108
845	KOfam	K07738	transcriptional repressor NrdR	1.2e-74
846	KOfam	K00859	dephospho-CoA kinase [EC:2.7.1.24]	2.3e-75
847	KOfam	K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	3.2e-100
848	KOfam	K02335	DNA polymerase I [EC:2.7.7.7]	0
849	KOfam	K06890	uncharacterized protein	8.4e-62
850	KOfam	K07727	putative transcriptional regulator	1.3e-33
854	KOfam	K00374	nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	1.1e-76
855	KOfam	K00373	nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW	1.4e-34
856	KOfam	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	1.5e-270
857	KOfam	K00370	nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]	0
858	KOfam	K21029	molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]	1.4e-80
859	KOfam	K03638	molybdopterin adenylyltransferase [EC:2.7.7.75]	1.1e-58
860	KOfam	K03750	molybdopterin molybdotransferase [EC:2.10.1.1]	1e-112
861	KOfam	K03753	molybdopterin-guanine dinucleotide biosynthesis adapter protein	1.8e-37
862	KOfam	K03637	cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]	7.9e-81
863	KOfam	K03752	molybdenum cofactor guanylyltransferase [EC:2.7.7.77]	3.4e-33
865	KOfam	K10851	nitrogen regulatory protein A	1.8e-41
866	KOfam	K07683	two-component system, NarL family, sensor histidine kinase NreB [EC:2.7.13.3]	2e-97
867	KOfam	K07696	two-component system, NarL family, response regulator NreC	1.1e-85
874	KOfam	K02575	MFS transporter, NNP family, nitrate/nitrite transporter	6.2e-97
875	KOfam	K03639	GTP 3',8-cyclase [EC:4.1.99.22]	9.9e-125
876	KOfam	K03636	sulfur-carrier protein	6.4e-15
877	KOfam	K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	4.6e-46
878	KOfam	K02015	iron complex transport system permease protein	1.1e-106
879	KOfam	K02013	iron complex transport system ATP-binding protein [EC:7.2.2.-]	4.4e-81
880	KOfam	K02016	iron complex transport system substrate-binding protein	1.1e-51
881	KOfam	K09014	Fe-S cluster assembly protein SufB	2.9e-222
882	KOfam	K04488	nitrogen fixation protein NifU and related proteins	1.1e-52
883	KOfam	K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	1.9e-213
884	KOfam	K09015	Fe-S cluster assembly protein SufD	1.2e-90
885	KOfam	K09013	Fe-S cluster assembly ATP-binding protein	4.8e-116
887	KOfam	K04759	ferrous iron transport protein B	4.1e-232
889	KOfam	K01924	UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	8.6e-144
890	KOfam	K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family	3.7e-199
893	KOfam	K03439	tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]	7.1e-53
895	KOfam	K25157	ABC-2 type transport system permease protein	4.7e-122
896	KOfam	K25158	ABC-2 type transport system ATP-binding protein	7.5e-116
897	KOfam	K02503	histidine triad (HIT) family protein [EC:3.9.1.-]	1e-33
899	KOfam	K07533	foldase protein PrsA [EC:5.2.1.8]	8e-77
907	KOfam	K21562	CRP/FNR family transcriptional regulator, anaerobic regulatory protein	4.5e-63
909	KOfam	K09962	uncharacterized protein	2.4e-56
910	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	7.9e-67
911	KOfam	K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	1.9e-161
911	KOfam	K01497	GTP cyclohydrolase II [EC:3.5.4.25]	7.2e-92
912	KOfam	K00793	riboflavin synthase [EC:2.5.1.9]	6.2e-81
913	KOfam	K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	1.6e-110
917	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	3e-134
920	KOfam	K17363	urocanate reductase [EC:1.3.99.33]	1.8e-256
920	KOfam	K19784	chromate reductase, NAD(P)H dehydrogenase (quinone)	4.7e-45
921	KOfam	K19784	chromate reductase, NAD(P)H dehydrogenase (quinone)	3.9e-49
925	KOfam	K03698	3'-5' exoribonuclease [EC:3.1.-.-]	1.2e-119
927	KOfam	K03547	DNA repair protein SbcD/Mre11	1.3e-44
929	KOfam	K12555	penicillin-binding protein 2A [EC:2.4.99.28 3.4.16.4]	1.3e-282
931	KOfam	K03402	transcriptional regulator of arginine metabolism	2.4e-52
933	KOfam	K06895	L-lysine exporter family protein LysE/ArgO	1.3e-38
934	KOfam	K18907	GntR family transcriptional regulator, regulator for abcA and norABC	1.8e-174
935	KOfam	K14188	D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13]	1e-32
938	KOfam	K01223	6-phospho-beta-glucosidase [EC:3.2.1.86]	4.9e-209
939	KOfam	K02761	cellobiose PTS system EIIC component	8.5e-97
940	KOfam	K02760	cellobiose PTS system EIIB component [EC:2.7.1.196 2.7.1.205]	4.9e-29
941	KOfam	K02759	cellobiose PTS system EIIA component [EC:2.7.1.196 2.7.1.205]	8.8e-32
946	KOfam	K02004	putative ABC transport system permease protein	5.6e-26
946	KOfam	K02003	putative ABC transport system ATP-binding protein	3.8e-95
948	KOfam	K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	1.1e-173
949	KOfam	K02348	ElaA protein	4.6e-58
951	KOfam	K26937	MATE family, multidrug efflux pump	1.5e-108
953	KOfam	K01023	arylsulfate sulfotransferase [EC:2.8.2.22]	8.4e-145
954	KOfam	K06881	bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]	2.2e-85
955	KOfam	K00860	adenylylsulfate kinase [EC:2.7.1.25]	2.6e-105
956	KOfam	K00958	sulfate adenylyltransferase [EC:2.7.7.4]	5.6e-157
958	KOfam	K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	1.2e-286
959	KOfam	K24042	methionine synthase / methylenetetrahydrofolate reductase (NADH) [EC:2.1.1.13 1.5.1.54]	1.7e-227
966	KOfam	K03701	excinuclease ABC subunit A	2.7e-261
969	KOfam	K23775	MarR family transcriptional regulator, organic hydroperoxide resistance regulator	1.2e-48
970	KOfam	K07052	CAAX protease family protein	1.9e-20
973	KOfam	K07707	two-component system, LytTR family, response regulator AgrA	4.8e-80
974	KOfam	K07706	two-component system, LytTR family, sensor histidine kinase AgrC [EC:2.7.13.3]	1.3e-82
976	KOfam	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	1e-45
979	KOfam	K21745	MerR family transcriptional regulator, aldehyde-responsive regulator	3.7e-26
980	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	3.1e-66
983	KOfam	K01990	ABC-2 type transport system ATP-binding protein	5.3e-95
986	KOfam	K01421	putative membrane protein	4.5e-202
987	KOfam	K03282	large conductance mechanosensitive channel	4.7e-54
988	KOfam	K15519	deoxyadenosine/deoxycytidine kinase [EC:2.7.1.76 2.7.1.74]	1.1e-57
989	KOfam	K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	1.5e-50
990	KOfam	K05813	sn-glycerol 3-phosphate transport system substrate-binding protein	2.4e-114
991	KOfam	K02026	multiple sugar transport system permease protein	2.6e-83
992	KOfam	K02025	multiple sugar transport system permease protein	1.7e-88
992	KOfam	K05814	sn-glycerol 3-phosphate transport system permease protein	6.7e-110
995	KOfam	K01274	beta-Ala-Xaa dipeptidase [EC:3.4.13.-]	2.9e-218
996	KOfam	K17758	ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]	2.3e-95
997	KOfam	K06183	16S rRNA pseudouridine516 synthase [EC:5.4.99.19]	3.1e-91
998	KOfam	K06409	stage V sporulation protein B	6.4e-92
999	KOfam	K01869	leucyl-tRNA synthetase [EC:6.1.1.4]	0
1004	KOfam	K00712	poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]	1.4e-171
1005	KOfam	K00712	poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]	3.5e-148
1009	KOfam	K08168	MFS transporter, DHA2 family, metal-tetracycline-proton antiporter	1.8e-64
1010	KOfam	K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	6.8e-206
1012	KOfam	K00712	poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]	9.5e-148
1013	KOfam	K00547	homocysteine S-methyltransferase [EC:2.1.1.10]	8e-119
1014	KOfam	K16235	S-methylmethionine transporter	6.6e-232
1015	KOfam	K01772	protoporphyrin/coproporphyrin ferrochelatase [EC:4.98.1.1 4.99.1.9]	1.1e-82
1016	KOfam	K03322	manganese transport protein	3.2e-141
1028	KOfam	K00058	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]	4.6e-104
1029	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	5e-108
1030	KOfam	K03092	RNA polymerase sigma-54 factor	3.2e-134
1031	KOfam	K05311	central glycolytic genes regulator	1.1e-134
1032	KOfam	K00134	glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]	2.6e-125
1033	KOfam	K00927	phosphoglycerate kinase [EC:2.7.2.3]	5e-186
1034	KOfam	K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1]	1.3e-105
1035	KOfam	K01689	enolase 1/2/3 [EC:4.2.1.11]	1.6e-219
1037	KOfam	K03281	chloride channel protein, CIC family	8.3e-103
1038	KOfam	K03075	preprotein translocase subunit SecG	1.6e-21
1039	KOfam	K03928	carboxylesterase [EC:3.1.1.1]	7.6e-49
1040	KOfam	K12573	ribonuclease R [EC:3.1.13.1]	3.8e-269
1041	KOfam	K03664	SsrA-binding protein	3.9e-69
1044	KOfam	K02030	polar amino acid transport system substrate-binding protein	4.8e-50
1044	KOfam	K10036	glutamine transport system substrate-binding protein	7.8e-221
1044	KOfam	K10037	glutamine transport system permease protein	1.7e-225
1044	KOfam	K02029	polar amino acid transport system permease protein	2.6e-77
1045	KOfam	K10038	glutamine transport system ATP-binding protein [EC:7.4.2.1]	4.7e-120
1045	KOfam	K02028	polar amino acid transport system ATP-binding protein [EC:7.4.2.1]	7e-136
1047	KOfam	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	5e-55
1048	KOfam	K03648	uracil-DNA glycosylase [EC:3.2.2.27]	2.9e-110
1049	KOfam	K00625	phosphate acetyltransferase [EC:2.3.1.8]	4.3e-133
1050	KOfam	K06925	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	4.9e-59
1052	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	3.8e-48
1053	KOfam	K01142	exodeoxyribonuclease III [EC:3.1.11.2]	6.3e-109
1054	KOfam	K03810	virulence factor	2.8e-98
1055	KOfam	K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	3.9e-108
1056	KOfam	K24163	monovalent cation/hydrogen antiporter	2.7e-157
1059	KOfam	K18672	diadenylate cyclase [EC:2.7.7.85]	7.2e-100
1061	KOfam	K03431	phosphoglucosamine mutase [EC:5.4.2.10]	6.5e-190
1062	KOfam	K00820	glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]	1.2e-203
1066	KOfam	K01785	aldose 1-epimerase [EC:5.1.3.3]	4.4e-85
