gene_callers_id	source	accession	function	e_value
532	KOfam	K11749	regulator of sigma E protease [EC:3.4.24.-]	5.3e-116
533	KOfam	K00981	phosphatidate cytidylyltransferase [EC:2.7.7.41]	2.8e-54
534	KOfam	K00806	undecaprenyl diphosphate synthase [EC:2.5.1.31]	1.7e-112
535	KOfam	K02838	ribosome recycling factor	2.3e-67
536	KOfam	K09903	uridylate kinase [EC:2.7.4.22]	1.7e-124
537	KOfam	K02357	elongation factor Ts	1.9e-99
538	KOfam	K02967	small subunit ribosomal protein S2	3.4e-121
539	KOfam	K07025	putative hydrolase of the HAD superfamily	2.7e-42
540	KOfam	K03778	D-lactate dehydrogenase [EC:1.1.1.28]	4.7e-118
541	KOfam	K15460	tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]	4.1e-40
542	KOfam	K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	3.4e-41
543	KOfam	K09976	uncharacterized protein	2e-34
545	KOfam	K01356	repressor LexA [EC:3.4.21.88]	1.9e-80
549	KOfam	K01641	hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]	7.8e-96
552	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	4.1e-128
552	KOfam	K12999	glucosyltransferase [EC:2.4.1.-]	3.1e-148
566	KOfam	K13993	HSP20 family protein	8.9e-31
567	KOfam	K08161	MFS transporter, DHA1 family, multidrug resistance protein	1.2e-161
568	KOfam	K03892	ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor	7.4e-21
569	KOfam	K03449	MFS transporter, CP family, cyanate transporter	6.2e-96
571	KOfam	K06221	2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]	2.2e-96
572	KOfam	K05275	pyridoxine 4-dehydrogenase [EC:1.1.1.65]	6.9e-99
574	KOfam	K10254	oleate hydratase [EC:4.2.1.53]	1.2e-186
578	KOfam	K16785	energy-coupling factor transport system permease protein	3.7e-47
579	KOfam	K01552	energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]	2e-178
580	KOfam	K16924	energy-coupling factor transport system substrate-specific component	8.1e-64
582	KOfam	K03492	GntR family transcriptional regulator, regulator of glucomannan utilization	2e-84
587	KOfam	K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	2.7e-62
588	KOfam	K01990	ABC-2 type transport system ATP-binding protein	2.9e-86
588	KOfam	K25150	polyether ionophore transport system ATP-binding protein	1.2e-140
589	KOfam	K25149	polyether ionophore transport system permease protein	4.5e-139
595	KOfam	K05878	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK [EC:2.7.1.121]	2.1e-148
596	KOfam	K05879	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121]	1.7e-74
597	KOfam	K05881	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM [EC:2.7.1.121]	3.4e-36
598	KOfam	K02440	glycerol uptake facilitator	2.1e-94
599	KOfam	K02529	LacI family transcriptional regulator, galactose operon repressor	1.4e-72
600	KOfam	K02529	LacI family transcriptional regulator, galactose operon repressor	8.2e-70
601	KOfam	K01187	alpha-glucosidase [EC:3.2.1.20]	5.7e-64
602	KOfam	K15770	arabinogalactan oligomer / maltooligosaccharide transport system substrate-binding protein	2.3e-106
603	KOfam	K15771	arabinogalactan oligomer / maltooligosaccharide transport system permease protein	3.5e-127
604	KOfam	K15772	arabinogalactan oligomer / maltooligosaccharide transport system permease protein	6.5e-99
606	KOfam	K16147	starch synthase (maltosyl-transferring) [EC:2.4.99.16]	1.3e-63
607	KOfam	K10112	multiple sugar transport system ATP-binding protein [EC:7.5.2.-]	4.9e-165
608	KOfam	K00691	maltose phosphorylase [EC:2.4.1.8]	0
609	KOfam	K01227	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [EC:3.2.1.96]	4.1e-78
612	KOfam	K07407	alpha-galactosidase [EC:3.2.1.22]	5.9e-47
613	KOfam	K02810	sucrose PTS system EIIBCA or EIIBC component [EC:2.7.1.211]	1.7e-220
614	KOfam	K01193	beta-fructofuranosidase [EC:3.2.1.26]	9e-116
615	KOfam	K03484	LacI family transcriptional regulator, sucrose operon repressor	2.6e-114
615	KOfam	K02529	LacI family transcriptional regulator, galactose operon repressor	9.6e-86
616	KOfam	K01182	oligo-1,6-glucosidase [EC:3.2.1.10]	1.3e-279
618	KOfam	K03315	Na+:H+ antiporter, NhaC family	9.2e-168
619	KOfam	K01182	oligo-1,6-glucosidase [EC:3.2.1.10]	3.8e-272
623	KOfam	K20391	HTH-type transcriptional regulator, pleiotropic regulator of extracellular virulence genes	2e-29
624	KOfam	K02035	peptide/nickel transport system substrate-binding protein	3.7e-84
624	KOfam	K15580	oligopeptide transport system substrate-binding protein	1.6e-148
625	KOfam	K02035	peptide/nickel transport system substrate-binding protein	3.2e-87
625	KOfam	K15580	oligopeptide transport system substrate-binding protein	1.7e-148
626	KOfam	K03826	putative acetyltransferase [EC:2.3.1.-]	1.2e-48
627	KOfam	K00058	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]	1.1e-94
628	KOfam	K00831	phosphoserine aminotransferase [EC:2.6.1.52]	1e-146
629	KOfam	K02226	alpha-ribazole phosphatase [EC:3.1.3.73]	9.6e-38
630	KOfam	K19265	L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]	3.2e-153
632	KOfam	K05937	uncharacterized protein	1e-15
634	KOfam	K00925	acetate kinase [EC:2.7.2.1]	2.8e-162
636	KOfam	K06199	fluoride exporter	1.5e-22
637	KOfam	K06199	fluoride exporter	1.2e-16
638	KOfam	K18231	macrolide transport system ATP-binding/permease protein	4e-148
639	KOfam	K16785	energy-coupling factor transport system permease protein	1e-32
640	KOfam	K01552	energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]	4.7e-129
641	KOfam	K16925	energy-coupling factor transport system permease protein	4.7e-55
642	KOfam	K00432	glutathione peroxidase [EC:1.11.1.9]	2.6e-66
643	KOfam	K06221	2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]	2.5e-109
644	KOfam	K03624	transcription elongation factor GreA	3e-48
646	KOfam	K02564	glucosamine-6-phosphate deaminase [EC:3.5.99.6]	5.3e-85
648	KOfam	K08659	dipeptidase [EC:3.4.-.-]	1.4e-177
649	KOfam	K02800	mannitol PTS system EIICBA or EIICB component [EC:2.7.1.197]	3e-253
650	KOfam	K03483	mannitol operon transcriptional activator	1.3e-161
651	KOfam	K02798	mannitol PTS system EIIA component [EC:2.7.1.197]	1.7e-54
652	KOfam	K00009	mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17]	6.6e-158
654	KOfam	K03671	thioredoxin	1.9e-37
658	KOfam	K00940	nucleoside-diphosphate kinase [EC:2.7.4.6]	3.8e-52
660	KOfam	K19784	chromate reductase, NAD(P)H dehydrogenase (quinone)	6.9e-65
661	KOfam	K00640	serine O-acetyltransferase [EC:2.3.1.30]	5.6e-66
664	KOfam	K01265	methionyl aminopeptidase [EC:3.4.11.18]	9.7e-86
665	KOfam	K03811	nicotinamide mononucleotide transporter	5.9e-32
668	KOfam	K03486	GntR family transcriptional regulator, trehalose operon transcriptional repressor	3.5e-91
669	KOfam	K01226	trehalose-6-phosphate hydrolase [EC:3.2.1.93]	4.1e-256
670	KOfam	K02757	beta-glucoside PTS system EIICBA component [EC:2.7.1.-]	3.4e-232
670	KOfam	K02777	sugar PTS system EIIA component [EC:2.7.1.-]	4.6e-83
671	KOfam	K02757	beta-glucoside PTS system EIICBA component [EC:2.7.1.-]	1.4e-218
671	KOfam	K02777	sugar PTS system EIIA component [EC:2.7.1.-]	1.5e-82
673	KOfam	K00980	glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]	5.6e-59
674	KOfam	K09809	CDP-glycerol glycerophosphotransferase [EC:2.7.8.12]	8.6e-131
675	KOfam	K09809	CDP-glycerol glycerophosphotransferase [EC:2.7.8.12]	4.6e-139
678	KOfam	K22959	gallate decarboxylase subunit B	3.6e-104
678	KOfam	K03186	flavin prenyltransferase [EC:2.5.1.129]	3.7e-96
679	KOfam	K22960	gallate decarboxylase subunit D	3.2e-45
680	KOfam	K19587	Rrf2 family transcriptional regulator, repressor of oqxAB	4.3e-24
682	KOfam	K03322	manganese transport protein	2e-172
687	KOfam	K02483	two-component system, OmpR family, response regulator	6.1e-77
690	KOfam	K02761	cellobiose PTS system EIIC component	1.1e-157
693	KOfam	K01005	polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]	2.9e-86
694	KOfam	K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	1.7e-144
696	KOfam	K07816	GTP pyrophosphokinase [EC:2.7.6.5]	1.5e-72
698	KOfam	K06994	putative drug exporter of the RND superfamily	1.1e-141
699	KOfam	K01246	DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	2.1e-85
701	KOfam	K02004	putative ABC transport system permease protein	3.9e-19
703	KOfam	K07052	CAAX protease family protein	1.8e-18
704	KOfam	K07052	CAAX protease family protein	1.2e-18
707	KOfam	K02437	glycine cleavage system H protein	3.8e-13
710	KOfam	K10844	DNA excision repair protein ERCC-2 [EC:5.6.2.3]	2.4e-141
712	KOfam	K00925	acetate kinase [EC:2.7.2.1]	1.3e-169
713	KOfam	K02348	ElaA protein	4.4e-53
715	KOfam	K03885	NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9]	3.3e-100
719	KOfam	K03071	preprotein translocase subunit SecB	5.1e-13
720	KOfam	K11069	spermidine/putrescine transport system substrate-binding protein	1.5e-118
721	KOfam	K11070	spermidine/putrescine transport system permease protein	4.8e-96
722	KOfam	K11071	spermidine/putrescine transport system permease protein	2.4e-88
723	KOfam	K11072	spermidine/putrescine transport system ATP-binding protein [EC:7.6.2.11]	3e-165
723	KOfam	K02010	iron(III) transport system ATP-binding protein [EC:7.2.2.7]	3.9e-134
729	KOfam	K07979	GntR family transcriptional regulator	2.5e-40
730	KOfam	K16921	acetoin utilization transport system ATP-binding protein	1.7e-98
731	KOfam	K16919	acetoin utilization transport system permease protein	9.7e-28
732	KOfam	K04072	acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]	3.7e-198
733	KOfam	K01624	fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	7.4e-105
736	KOfam	K03292	glycoside/pentoside/hexuronide:cation symporter, GPH family	2.5e-101
737	KOfam	K04088	modulator of FtsH protease HflK	5.8e-37
739	KOfam	K08659	dipeptidase [EC:3.4.-.-]	1.6e-177
741	KOfam	K03523	biotin transport system substrate-specific component	5.9e-45
742	KOfam	K03524	BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	1.2e-61
744	KOfam	K08969	L-glutamine---4-(methylsulfanyl)-2-oxobutanoate aminotransferase [EC:2.6.1.117]	6.4e-193
746	KOfam	K09692	teichoic acid transport system permease protein	9.8e-74
747	KOfam	K09693	teichoic acid transport system ATP-binding protein [EC:7.5.2.4]	7.5e-117
750	KOfam	K03320	ammonium transporter, Amt family	2.7e-134
751	KOfam	K00016	L-lactate dehydrogenase [EC:1.1.1.27]	2.3e-75
754	KOfam	K01807	ribose 5-phosphate isomerase A [EC:5.3.1.6]	4.5e-47
756	KOfam	K08987	putative membrane protein	7.9e-39
758	KOfam	K09384	uncharacterized protein	2.1e-123
761	KOfam	K02160	acetyl-CoA carboxylase biotin carboxyl carrier protein	1.1e-40
765	KOfam	K05845	osmoprotectant transport system substrate-binding protein	1.8e-91
765	KOfam	K05846	osmoprotectant transport system permease protein	7.5e-95
766	KOfam	K05847	osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]	1.1e-125
767	KOfam	K00383	glutathione reductase (NADPH) [EC:1.8.1.7]	3e-124
768	KOfam	K00864	glycerol kinase [EC:2.7.1.30]	7.5e-220
769	KOfam	K00111	glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	8e-143
769	KOfam	K00105	alpha-glycerophosphate oxidase [EC:1.1.3.21]	0
770	KOfam	K02440	glycerol uptake facilitator	4e-110
771	KOfam	K00633	galactoside O-acetyltransferase [EC:2.3.1.18]	6.1e-99
771	KOfam	K00661	maltose O-acetyltransferase [EC:2.3.1.79]	6e-71
775	KOfam	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	1.3e-58
776	KOfam	K03311	branched-chain amino acid:cation transporter, LIVCS family	5.5e-154
777	KOfam	K26730	Na+:H+ antiporter	7.5e-119
779	KOfam	K07052	CAAX protease family protein	3.7e-10
781	KOfam	K21498	antitoxin HigA-1	1.1e-24
784	KOfam	K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	1.7e-98
785	KOfam	K03489	GntR family transcriptional regulator, transcriptional regulator of bglA	1.5e-62
786	KOfam	K02761	cellobiose PTS system EIIC component	4.4e-143
790	KOfam	K07171	mRNA interferase MazF [EC:3.1.-.-]	5.1e-21
794	KOfam	K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	1.1e-77
795	KOfam	K00054	hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88]	5e-187
797	KOfam	K12410	NAD-dependent protein deacetylase/lipoamidase [EC:2.3.1.286 2.3.1.313]	1.1e-68
799	KOfam	K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	5.6e-17
800	KOfam	K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	4.2e-191
801	KOfam	K07552	MFS transporter, DHA1 family, multidrug resistance protein	5.1e-79
802	KOfam	K03424	TatD DNase family protein [EC:3.1.21.-]	9.4e-85
803	KOfam	K05985	ribonuclease M5 [EC:3.1.26.8]	2.7e-86
804	KOfam	K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	1.6e-106
806	KOfam	K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	3.9e-79
807	KOfam	K06889	uncharacterized protein	2.3e-36
809	KOfam	K02075	zinc/manganese transport system permease protein	7.7e-70
810	KOfam	K09685	HTH-type transcriptional regulator, purine operon repressor	6.8e-125
811	KOfam	K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	3.1e-197
812	KOfam	K17836	beta-lactamase class A [EC:3.5.2.6]	2.3e-36
813	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	1e-145
816	KOfam	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	7e-60
817	KOfam	K06885	uncharacterized protein	3.3e-137
818	KOfam	K16869	octanoyl-[GcvH]:protein N-octanoyltransferase [EC:2.3.1.204]	2.3e-83
820	KOfam	K03048	DNA-directed RNA polymerase subunit delta	7.7e-58
821	KOfam	K01937	CTP synthase [EC:6.3.4.2]	4.7e-264
822	KOfam	K01875	seryl-tRNA synthetase [EC:6.1.1.11]	2.1e-180
823	KOfam	K03837	serine transporter	4.6e-172
824	KOfam	K01752	L-serine dehydratase [EC:4.3.1.17]	8.7e-32
825	KOfam	K01752	L-serine dehydratase [EC:4.3.1.17]	4.9e-91
828	KOfam	K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	1.8e-162
829	KOfam	K03628	transcription termination factor Rho	3.5e-204
830	KOfam	K02909	large subunit ribosomal protein L31	3e-25
832	KOfam	K07284	sortase A [EC:3.4.22.70]	7.7e-43
833	KOfam	K03744	LemA protein	5.3e-73
834	KOfam	K03799	heat shock protein HtpX [EC:3.4.24.-]	2.1e-86
836	KOfam	K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	6.7e-150
837	KOfam	K05592	ATP-dependent RNA helicase DeaD [EC:5.6.2.7]	5.4e-196
838	KOfam	K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	1.6e-34
839	KOfam	K01775	alanine racemase [EC:5.1.1.1]	6e-132
840	KOfam	K07171	mRNA interferase MazF [EC:3.1.-.-]	1.9e-44
842	KOfam	K03549	KUP system potassium uptake protein	2.4e-150
843	KOfam	K02051	NitT/TauT family transport system substrate-binding protein	1.5e-52
844	KOfam	K02050	NitT/TauT family transport system permease protein	7e-53
845	KOfam	K15555	sulfonate transport system ATP-binding protein [EC:7.6.2.14]	5.7e-104
845	KOfam	K02049	NitT/TauT family transport system ATP-binding protein	4.3e-106
846	KOfam	K01955	carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	0
847	KOfam	K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	1.2e-139
848	KOfam	K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	5.5e-110
849	KOfam	K00620	glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]	3.1e-154
850	KOfam	K00930	acetylglutamate kinase [EC:2.7.2.8]	3.9e-68
852	KOfam	K00611	ornithine carbamoyltransferase [EC:2.1.3.3]	2.8e-133
854	KOfam	K15580	oligopeptide transport system substrate-binding protein	8.1e-123
855	KOfam	K01259	proline iminopeptidase [EC:3.4.11.5]	3.6e-40
858	KOfam	K00016	L-lactate dehydrogenase [EC:1.1.1.27]	1.2e-115
859	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	9.5e-78
860	KOfam	K03723	transcription-repair coupling factor (superfamily II helicase) [EC:5.6.2.4]	0
861	KOfam	K03328	polysaccharide transporter, PST family	2.4e-95
862	KOfam	K04762	ribosome-associated heat shock protein Hsp15	1.4e-15
863	KOfam	K13052	cell division protein DivIC	1.4e-27
864	KOfam	K07571	S1 RNA binding domain protein	7.5e-59
865	KOfam	K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	4.1e-80
866	KOfam	K00760	hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	1.4e-65
867	KOfam	K03798	cell division protease FtsH [EC:3.4.24.-]	1.5e-274
868	KOfam	K04083	molecular chaperone Hsp33	5.4e-97
869	KOfam	K05540	tRNA-dihydrouridine synthase B [EC:1.-.-.-]	6e-125
870	KOfam	K04567	lysyl-tRNA synthetase, class II [EC:6.1.1.6]	1.1e-227
874	KOfam	K07090	uncharacterized protein	1.1e-26
876	KOfam	K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	1.9e-96
877	KOfam	K00841	aminotransferase [EC:2.6.1.-]	8e-162
878	KOfam	K00375	GntR family transcriptional regulator / MocR family aminotransferase	2.6e-131
879	KOfam	K00036	glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]	5.3e-178
880	KOfam	K26996	immunity protein, SdpI family	2.4e-10
884	KOfam	K24163	monovalent cation/hydrogen antiporter	1.2e-98
885	KOfam	K03647	protein involved in ribonucleotide reduction	3.1e-40
886	KOfam	K03699	magnesium and cobalt exporter, CNNM family	2.2e-116
888	KOfam	K13993	HSP20 family protein	5.9e-25
891	KOfam	K07707	two-component system, LytTR family, response regulator AgrA	6.3e-52
892	KOfam	K06950	uncharacterized protein	7.9e-51
894	KOfam	K03976	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase [EC:3.1.1.-]	2.6e-43
895	KOfam	K03492	GntR family transcriptional regulator, regulator of glucomannan utilization	9e-85
896	KOfam	K03930	putative tributyrin esterase [EC:3.1.1.-]	4.1e-81
897	KOfam	K01621	xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22]	0
899	KOfam	K07727	putative transcriptional regulator	1e-08
901	KOfam	K07090	uncharacterized protein	1.2e-11
902	KOfam	K02395	peptidoglycan hydrolase FlgJ	3.2e-25
903	KOfam	K03800	lipoate---protein ligase [EC:6.3.1.20]	6.6e-90
913	KOfam	K00158	pyruvate oxidase [EC:1.2.3.3]	6e-245
919	KOfam	K08602	oligoendopeptidase F [EC:3.4.24.-]	2.5e-123
920	KOfam	K06889	uncharacterized protein	7e-39
922	KOfam	K07979	GntR family transcriptional regulator	1.1e-27
925	KOfam	K08281	nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]	3.1e-30
926	KOfam	K01662	1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	9.6e-210
927	KOfam	K24163	monovalent cation/hydrogen antiporter	3.2e-157
929	KOfam	K22230	scyllo-inositol 2-dehydrogenase (NADP+) [EC:1.1.1.-]	1.6e-118
932	KOfam	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	1.9e-51
933	KOfam	K03469	ribonuclease HI [EC:3.1.26.4]	3.1e-40
939	KOfam	K21567	ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]	7.8e-124
940	KOfam	K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	5.8e-41
941	KOfam	K19005	lipoteichoic acid synthase [EC:2.7.8.20]	8.8e-247
942	KOfam	K02348	ElaA protein	1.1e-29
945	KOfam	K24915	TMEM175 potassium channel family protein	5.9e-38
947	KOfam	K24041	penicillin V amidase [EC:3.5.1.11]	6.2e-85
948	KOfam	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	1.5e-134
951	KOfam	K21745	MerR family transcriptional regulator, aldehyde-responsive regulator	9e-37
952	KOfam	K05937	uncharacterized protein	1.1e-14
953	KOfam	K03284	magnesium transporter	5.6e-37
955	KOfam	K04486	histidinol-phosphatase (PHP family) [EC:3.1.3.15]	5.7e-68
956	KOfam	K02502	ATP phosphoribosyltransferase regulatory subunit	2.5e-81
957	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	1e-66
958	KOfam	K00013	histidinol dehydrogenase [EC:1.1.1.23]	4.7e-186
959	KOfam	K01693	imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]	8.1e-90
960	KOfam	K02501	imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]	1.9e-80
961	KOfam	K01814	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]	3.2e-77
962	KOfam	K02500	imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]	4.1e-128
964	KOfam	K01523	phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]	4.1e-38
965	KOfam	K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	8.4e-110
966	KOfam	K00661	maltose O-acetyltransferase [EC:2.3.1.79]	1.4e-79
969	KOfam	K05910	NADH peroxidase [EC:1.11.1.1]	1.8e-217
970	KOfam	K05833	putative tryptophan/tyrosine transport system ATP-binding protein	4.9e-102
971	KOfam	K05832	putative tryptophan/tyrosine transport system permease protein	2.4e-113
972	KOfam	K01989	putative tryptophan/tyrosine transport system substrate-binding protein	1.5e-106
974	KOfam	K00651	homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]	1.7e-100
975	KOfam	K01740	O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	5.7e-217
976	KOfam	K00003	homoserine dehydrogenase [EC:1.1.1.3]	1.9e-122
977	KOfam	K25232	fatty acid kinase fatty acid binding subunit	7.7e-71
978	KOfam	K00077	2-dehydropantoate 2-reductase [EC:1.1.1.169]	9e-62
979	KOfam	K02804	N-acetylglucosamine PTS system EIICBA or EIICB component [EC:2.7.1.193]	4.6e-193
983	KOfam	K06158	ATP-binding cassette, subfamily F, member 3	2.6e-141
987	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	5.5e-43
988	KOfam	K20742	gamma-D-glutamyl-L-lysine dipeptidyl-peptidase [EC:3.4.14.13]	9.8e-85
993	KOfam	K08369	MFS transporter, putative metabolite:H+ symporter	1.2e-117
996	KOfam	K03298	drug/metabolite transporter, DME family	1.6e-40
997	KOfam	K07166	ACT domain-containing protein	3.7e-37
998	KOfam	K09157	uncharacterized protein	1.5e-190
999	KOfam	K02483	two-component system, OmpR family, response regulator	1.1e-75
1001	KOfam	K06969	23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	3.1e-67
1002	KOfam	K05340	glucose uptake protein	3.1e-100
1003	KOfam	K01810	glucose-6-phosphate isomerase [EC:5.3.1.9]	1e-72
1005	KOfam	K02004	putative ABC transport system permease protein	9.7e-32
1005	KOfam	K02003	putative ABC transport system ATP-binding protein	1.8e-102
1007	KOfam	K00712	poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]	8.7e-125
1008	KOfam	K18104	ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:7.6.2.2]	2.8e-202
1021	KOfam	K18887	ATP-binding cassette, subfamily B, multidrug efflux pump	5.4e-256
1022	KOfam	K18888	ATP-binding cassette, subfamily B, multidrug efflux pump	4.8e-298
1025	KOfam	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	6e-107
1028	KOfam	K01809	mannose-6-phosphate isomerase [EC:5.3.1.8]	1.2e-63
1029	KOfam	K07009	lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13]	3e-84
1030	KOfam	K23393	lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13]	9.1e-155
1031	KOfam	K00857	thymidine kinase [EC:2.7.1.21]	8.3e-44
1032	KOfam	K02835	peptide chain release factor 1	1.1e-157
1033	KOfam	K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	1.3e-85
1034	KOfam	K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	8e-116
1035	KOfam	K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	8.3e-201
1036	KOfam	K00761	uracil phosphoribosyltransferase [EC:2.4.2.9]	1.3e-109
1038	KOfam	K02824	uracil permease	2.8e-183
1039	KOfam	K02108	F-type H+-transporting ATPase subunit a	8.3e-58
1040	KOfam	K02110	F-type H+-transporting ATPase subunit c	2.3e-22
1041	KOfam	K02109	F-type H+-transporting ATPase subunit b	2e-41
1042	KOfam	K02113	F-type H+-transporting ATPase subunit delta	5.2e-45
1043	KOfam	K02111	F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]	3.3e-269
1044	KOfam	K02115	F-type H+-transporting ATPase subunit gamma	4.7e-92
1045	KOfam	K02112	F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]	1e-257
1046	KOfam	K02114	F-type H+-transporting ATPase subunit epsilon	2.2e-42
1047	KOfam	K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	1.6e-187
1048	KOfam	K03817	ribosomal-protein-serine acetyltransferase [EC:2.3.1.-]	1.7e-59
1049	KOfam	K03569	rod shape-determining protein MreB and related proteins	4.6e-146
1050	KOfam	K08998	uncharacterized protein	5.3e-35
1052	KOfam	K05837	peptidoglycan glycosyltransferase [EC:2.4.99.28]	4e-125
1053	KOfam	K02437	glycine cleavage system H protein	1.9e-25
1054	KOfam	K02071	D-methionine transport system ATP-binding protein	1.8e-148
1055	KOfam	K02072	D-methionine transport system permease protein	2.9e-92
1056	KOfam	K02073	D-methionine transport system substrate-binding protein	1.3e-105
1057	KOfam	K00016	L-lactate dehydrogenase [EC:1.1.1.27]	2.8e-77
1060	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	1.3e-107
1061	KOfam	K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	1e-40
